,RLB-67107,RLB-67864,RLB-66928,RLB-68725,RLB-68723,RLB-68531,RLB-68532,RLB-68742,RLB-69490,RLB-69368,RLB-68888,RLB-96407,RLB-64875,RLB-69422,RLB-67013,RLB-67768
0,96.51404726400972,97.70679482212022,97.90806952795077,97.29157551849869,97.33081510435375,96.75588086943993,96.41924150465057,97.62537631212011,96.31595547364887,96.03115295198815,96.94253587302059,97.17196773384578,97.11831435093312,97.9526686490885,96.57488326936677,97.0896477995396
1,94.01639838627557,95.97631666686951,96.48702186595806,95.37550837329593,95.27939521796807,94.35506027804465,93.87781808930197,95.85840897853886,93.68377734619709,93.2233518822047,94.7862893590504,95.12661649128829,94.98093572580171,96.33270923697994,94.19598326436031,95.08378343780468
2,91.70449727251581,94.38310071579333,95.1810670710417,93.60927498796823,93.38662243609465,92.13437304066727,91.52462322455503,94.23122753634456,91.24490744387461,90.61841395228643,92.79527600738223,93.2395156946667,93.00766238319721,94.8422089016278,91.99577325386286,93.23360474529406
3,89.3734202167636,92.74437209173229,93.81060846840947,91.80183341008062,91.46320907760975,89.89286625965968,89.15299931846138,92.5594185761746,88.79039343428697,88.0022960032013,90.7719441158026,91.31752664540808,91.00511669428778,93.30339228753556,89.76987678304505,91.34412904691071
4,87.1958272563357,91.20874038709972,92.5275799423683,90.11323365183267,89.66194899035662,87.7973467435228,86.93806558388026,90.9938482925449,86.49764648823157,85.55866236120161,88.88281763469664,89.52122882033048,89.13209922972814,91.85801702395437,87.69278646460776,89.58090982880844
5,85.24750001362214,89.85592518539217,91.40926925207322,88.62080124894358,88.06247811893493,85.92507623416888,84.95504981884159,89.61376970955762,84.44165193725675,83.36123036787968,87.20436812828886,87.92832641855729,87.46687513259292,90.58720266191419,85.83954826970607,88.02009493550466
6,83.57306134170963,88.74384291835565,90.5154165164219,87.37773156589006,86.718659688378,84.32316364596068,83.2475298369885,88.47616839348127,82.66462747960396,81.44900213794716,85.78593401098877,86.5907318044245,86.06092273455813,89.55169214022585,84.25540519075685,86.71260684474619
7,82.06202766114566,87.75054742277104,89.72282867163328,86.26649590037357,85.51180632491105,82.87894094076016,81.70594747397853,87.4599732050677,81.05813412080155,79.71618061125938,84.51331627782848,85.39190117297957,84.7977636614587,88.62687183996479,82.8297044898302,85.54302394062519
8,80.68962245748892,86.8032190597021,88.94647855667195,85.22980085138566,84.38806938445742,81.55921012671472,80.30880164977555,86.49539489088252,79.60322731925092,78.15238703931355,83.34360440881547,84.28058929647338,83.63148743983805,87.7308219942136,81.53328203527795,84.46165446402121
9,79.3780327314531,85.81287884471998,88.10080787578823,84.18317052571112,83.26513861188047,80.28138910676358,78.97936503183959,85.49435928026433,78.22144146479046,76.68127620907616,82.1938764979391,83.1712466871306,82.48204820168183,86.77176750333216,80.28623990840879,83.38610914064652
10,78.19351538625646,84.88417219241714,87.30863191787705,83.22141061746261,82.23318269735708,79.11527832618107,77.78178088418241,84.56008491838026,76.97278028648277,75.35581444051284,81.14520024783604,82.15078466594116,81.43405618699302,85.86047776549628,79.15900941493987,82.40566801842562
11,77.12419574223804,84.0423398486633,86.60256590547966,82.35805576398376,81.30390259881717,78.05442416502268,76.70122562330971,83.7166203364924,75.84116726542258,74.1520699318737,80.19782626547062,81.22812813948667,80.49061070417636,85.03080000372039,78.14277437957047,81.52574374817459
12,76.25597082112448,83.3969808269869,86.09338502109377,81.69329717486245,80.57388991827975,77.1925030170666,75.82197128553692,83.06962589386708,74.91052374330641,73.15022623952734,79.44965050794465,80.50338073050722,79.74722938218694,84.39555610860226,77.32698459421725,80.8454516225566
13,75.56190329914625,82.92623223412909,85.75235659027175,81.20094984044533,80.01759889988715,76.50796615305536,75.11641531064271,82.5958197075804,74.15462048789693,72.32349429532944,78.87682857143682,79.95305921541672,79.17824653856603,83.93424623613997,76.68494066696788,80.33855038102222
14,75.05676184393961,82.67022505997346,85.61802968729843,80.91095779480379,79.66614697077895,76.02349136744671,74.59766224043334,82.33308656523167,73.58621875610216,71.67959247748459,78.50405040835864,79.60694190699596,78.80999534977757,83.69375012146818,76.23345333366692,80.03059238534908
15,74.7400797954087,82.63993393836826,85.70309758031738,80.83218046797833,79.52551586167309,75.73905750232339,74.26360009970264,82.29380912741688,73.20428882134522,71.21420760558634,78.33320819285828,79.47181092854663,78.64323710621241,83.68813522033544,75.97361538922168,79.92550828409476
16,74.50097385730258,82.70708191845947,85.86748676324957,80.83903962997,79.4746575077572,75.5432504185549,74.00427940686838,82.34963383049946,72.9008061656627,70.82247003020038,78.2464067226806,79.4271179107015,78.55965168756242,83.78714898168751,75.7917202938264,79.90044867747824
17,74.25212967742033,82.727361614668,85.9551910914124,80.80614348893468,79.39211851659233,75.33787183059964,73.73639143233046,82.35993905826183,72.59481454601959,70.43362574888187,78.1347957661107,79.35385035172887,78.44754856291594,83.83538502828104,75.59516492134186,79.83928449146728
18,73.96760922554807,82.6972474986591,85.9821774215664,80.72536466529515,79.2665896781517,75.0961084296081,73.43330810124932,82.3203405310685,72.25545343460485,70.01385251202974,77.98058108761334,79.23645477630642,78.29343464891244,83.83177084053676,75.35993520521754,79.73146691587586
19,73.72972207953589,82.6982023419391,86.0362295994505,80.68134345101085,79.17799722947603,74.89862049553889,73.17780824901277,82.3129621753057,71.96484418564918,69.64535851147961,77.86785355364805,79.15767243034223,78.17884548074503,83.85568470156362,75.17056900541398,79.66301493266533
20,73.58071664645328,82.79335493405672,86.18313344839142,80.72942088982325,79.18321655096037,74.79142358759267,73.01054019456275,82.39938868071872,71.7615511686986,69.36199810547853,77.84586587808002,79.17087981629103,78.15678864535109,83.97498380351021,75.06997608227317,79.68557016558128
