;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W];Net PV production to grid [Wh]
2023-09-10 15:00:00;12.807497155718062;168506.063860979;0.0;0.0;0.0;0.0;0.0;0.0;50462.30884104544;21425.776959881216
2023-09-10 16:00:00;12.020803159763947;185389.94019976282;0.0;0.0;0.0;0.0;0.0;0.0;50457.91180476307;2743.7243566358766
2023-09-10 17:00:00;12.607999348397826;197199.11826329376;0.0;0.0;0.0;0.0;0.0;0.0;50457.91180476307;0.0
2023-09-10 18:00:00;7.14796985741207;189172.12547215808;0.0;0.0;0.0;0.0;0.0;0.0;4990.636180482987;0.0
2023-09-10 19:00:00;8.233035041906918;195074.83106061537;0.0;0.0;0.0;0.0;0.0;0.0;4981.842107918259;0.0
2023-09-10 20:00:00;7.18787679427321;195064.47212242056;0.0;0.0;0.0;0.0;0.0;0.0;4933.474708812257;0.0
2023-09-10 21:00:00;1.0231684577953757;180458.64610334122;0.0;0.0;0.0;0.0;0.0;0.0;4845.53398316498;0.0
2023-09-10 22:00:00;0.0;124624.37506201351;0.0;0.0;0.0;0.0;0.0;0.0;4273.919266457677;0.0
2023-09-10 23:00:00;0.0;124624.37506201351;0.0;0.0;0.0;0.0;0.0;0.0;2189.7240686172045;0.0
2023-09-11 00:00:00;0.9224935633408406;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2198.518141181932;0.0
2023-09-11 01:00:00;0.0;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2207.3122137466607;0.0
2023-09-11 02:00:00;0.0;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;2216.1062863113875;0.0
2023-09-11 03:00:00;0.9275832649901186;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;4207.963722222218;0.0
2023-09-11 04:00:00;0.0;116407.00663704549;0.0;0.0;0.0;0.0;0.0;0.0;4326.683701846043;0.0
2023-09-11 05:00:00;0.9366984482230633;109862.90248259988;0.0;0.0;0.0;0.0;0.0;0.0;4581.7118062231475;0.0
2023-09-11 06:00:00;8.293136581341281;159792.58449216213;0.0;0.0;0.0;0.0;0.0;0.0;50317.206643727426;0.0
2023-09-11 07:00:00;16.34519135271364;196521.63213476783;0.0;0.0;0.0;0.0;0.0;0.0;50396.353296809975;0.0
