;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131987811;7.588888888888889;2;residential;Before 1930;131987811;Bd131987811;1.0;1.0;IdealLoad;IdealLoad;True;4413.0148518880205;1163.02001953125;15;3990.1113420324946;534.0981189589975;183.811931247957;-49.64088256634187;0.0;602095.4641113281;0.0;0.0;72556843.51381125;0.0;0.0;543828.1611328125;0.0;0.0;57420039.75414851;0.0;0.0;602095.4641113281;0.0;0.0;35723535.70187293;0.0;0.0;582673.0297851562;0.0;0.0;6421818.735783739;0.0;0.0;602095.4641113281;0.0;0.0;1925532.5981547632;0.0;0.0;582673.0297851562;0.0;0.0;1863418.6433755774;-16203334.261073435;0.0;602095.4641113281;0.0;0.0;1925532.5981547632;-26937291.888792433;0.0;602095.4641113281;0.0;0.0;1925532.5981547632;-25093324.926293973;0.0;582673.0297851562;0.0;0.0;1863418.6433755774;-4272374.809857785;0.0;602095.4641113281;0.0;0.0;11569723.444971498;0.0;0.0;582673.0297851562;0.0;0.0;43914746.474271655;0.0;0.0;602095.4641113281;0.0;0.0;68571782.02476428;0.0;0.0;7089188.529052734;0.0;0.0;305681924.7308393;-72506325.88601764
131987817;11.32;3;residential;1945-1960;131987817;Bd131987817;1.0;1.0;IdealLoad;IdealLoad;True;11504.69619140625;3048.94775390625;40;4347.324447117897;1017.9342140980758;270.24337475123787;-113.92847018510797;0.0;1578440.2521972656;0.0;0.0;113351413.20726867;0.0;0.0;1425687.9697265625;0.0;0.0;90531555.80534466;0.0;0.0;1578440.2521972656;0.0;0.0;57850983.994005606;0.0;0.0;1527522.8247070312;0.0;0.0;11843530.169855647;0.0;0.0;1578440.2521972656;0.0;0.0;5074598.049303417;0.0;0.0;1527522.8247070312;0.0;0.0;4910901.338035565;-26605782.082619198;0.0;1578440.2521972656;0.0;0.0;5074598.049303417;-44693949.873392716;0.0;1578440.2521972656;0.0;0.0;5074598.049303417;-43132900.87223133;0.0;1527522.8247070312;0.0;0.0;4910901.338035565;-6427699.210188316;0.0;1578440.2521972656;0.0;0.0;19969959.708873905;0.0;0.0;1527522.8247070312;0.0;0.0;69252851.06640987;0.0;0.0;1578440.2521972656;0.0;0.0;107231905.582982;0.0;0.0;18584861.033935547;0.0;0.0;495077796.3587218;-120860332.03843154
131987832;12.988888888888889;3;residential;1945-1960;131987832;Bd131987832;1.0;1.0;IdealLoad;IdealLoad;True;43157.89824761285;9968.03466796875;129;12210.144268547552;1999.12375098018;821.4503626980917;-372.3653450077699;0.0;5160451.547607422;0.0;0.0;358158057.87422323;0.0;0.0;4661053.0107421875;0.0;0.0;288917667.4735859;0.0;0.0;5160451.547607422;0.0;0.0;191616657.70021635;0.0;0.0;4993985.368652344;0.0;0.0;41467371.28591606;0.0;0.0;5160451.547607422;0.0;0.0;16520648.819817804;0.0;0.0;4993985.368652344;0.0;0.0;15987724.66433981;-74142827.48251052;0.0;5160451.547607422;0.0;0.0;16520648.819817804;-126692061.00038563;0.0;5160451.547607422;0.0;0.0;16520648.819817804;-125506198.62131171;0.0;4993985.368652344;0.0;0.0;15987724.66433981;-19782604.246663142;0.0;5160451.547607422;0.0;0.0;68660216.61802165;0.0;0.0;4993985.368652344;0.0;0.0;221667271.6404724;0.0;0.0;5160451.547607422;0.0;0.0;339088788.57189524;0.0;0.0;60760155.318603516;0.0;0.0;1591113426.9524636;-346123691.350871
131987833;7.7;2;shop;Before 1930;131987833;Bd131987833;1.0;1.0;IdealLoad;IdealLoad;True;9993.490869140625;2595.7119140625;34;7863.027906478192;863.2712596947582;308.5884500734725;-77.82333822727007;0.0;3354781.265109797;0.0;0.0;156912826.01555082;0.0;0.0;3181145.2074605627;0.0;0.0;126891441.14423488;0.0;0.0;3528174.820969172;0.0;0.0;84505380.30957827;0.0;0.0;3383599.3571564066;0.0;0.0;14619744.258526351;0.0;0.0;3549849.015451594;0.0;0.0;736745.6143425442;0.0;0.0;3275228.3847442972;0.0;0.0;8687450.989838859;-38645267.63554808;0.0;3506500.62648675;0.0;0.0;8857459.583801901;-61464220.6933217;0.0;3549849.015451594;0.0;0.0;10111144.83110341;-58866937.99063226;0.0;3361925.1626739847;0.0;0.0;8733199.19848276;-10071832.620471768;0.0;3549849.015451594;0.0;0.0;26475248.37675687;0.0;0.0;3426947.74612125;0.0;0.0;96293767.40339755;0.0;0.0;3484826.432004328;0.0;0.0;149721235.44546685;0.0;0.0;41152676.049081326;0.0;0.0;692545643.1710811;-169048258.9399738
131987834;13.616666666666667;3;residential;1930-1945;131987834;Bd131987834;1.0;1.0;IdealLoad;IdealLoad;True;10134.486739095051;2232.812255859375;29;5149.821179147718;1334.5526902064341;295.19620691313537;-105.57861054929215;0.0;1155926.9048583985;0.0;0.0;119746817.40037479;0.0;0.0;1044063.0108398437;0.0;0.0;94610932.48922694;0.0;0.0;1155926.9048583985;0.0;0.0;58900927.24597311;0.0;0.0;1118638.9401855469;0.0;0.0;10991627.541893756;0.0;0.0;1155926.9048583985;0.0;0.0;3704693.943252541;0.0;0.0;1118638.9401855469;0.0;0.0;3585187.687018588;-29359423.800062273;0.0;1155926.9048583985;0.0;0.0;3704693.943252541;-48506216.70370033;0.0;1155926.9048583985;0.0;0.0;3704693.943252541;-46152526.38127155;0.0;1118638.9401855469;0.0;0.0;3585187.687018588;-7592346.758531582;0.0;1155926.9048583985;0.0;0.0;19192934.920322906;0.0;0.0;1118638.9401855469;0.0;0.0;72503536.05253774;0.0;0.0;1155926.9048583985;0.0;0.0;113121214.60236071;0.0;0.0;13610107.105590822;0.0;0.0;507352447.4564847;-131610513.64356573
131987849;14.5;4;residential;1930-1945;131987849;Bd131987849;1.0;1.0;IdealLoad;IdealLoad;True;17024.635498046875;4696.451171875;61;8903.585885812805;2575.997032289814;514.9584073220591;-197.16660805166848;0.0;2431352.7716796873;0.0;0.0;209909871.1622744;0.0;0.0;2196060.56796875;0.0;0.0;165901649.29976237;0.0;0.0;2431352.7716796873;0.0;0.0;101503237.68185185;0.0;0.0;2352922.037109375;0.0;0.0;19297943.970640123;0.0;0.0;2431352.7716796873;0.0;0.0;7792455.519906468;0.0;0.0;2352922.037109375;0.0;0.0;7541085.987006259;-58637800.368084304;0.0;2431352.7716796873;0.0;0.0;7792455.519906468;-94586394.41733208;0.0;2431352.7716796873;0.0;0.0;7792455.519906468;-87208033.71010886;0.0;2352922.037109375;0.0;0.0;7541085.987006259;-14120080.83585291;0.0;2431352.7716796873;0.0;0.0;34336188.930956505;0.0;0.0;2352922.037109375;0.0;0.0;127607146.33498304;0.0;0.0;2431352.7716796873;0.0;0.0;198784697.48906383;0.0;0.0;28627218.118164062;0.0;0.0;895800273.403264;-254552309.33137816
131987852;8.575;2;residential;1930-1945;131987852;Bd131987852;1.0;1.0;IdealLoad;IdealLoad;True;6498.24009399414;1515.62451171875;20;4828.147142961494;1108.0365729981042;247.07797155197142;-77.05981851578593;0.0;784638.8097167969;0.0;0.0;97156579.77863802;0.0;0.0;708706.0216796874;0.0;0.0;76637282.05170643;0.0;0.0;784638.8097167969;0.0;0.0;46769351.746080205;0.0;0.0;759327.8803710938;0.0;0.0;8246048.2578232335;0.0;0.0;784638.8097167969;0.0;0.0;2527147.4437227035;0.0;0.0;759327.8803710938;0.0;0.0;2445626.558441326;-25173233.37302117;0.0;784638.8097167969;0.0;0.0;2527147.4437227035;-40731647.20183801;0.0;784638.8097167969;0.0;0.0;2527147.4437227035;-37459693.11868579;0.0;759327.8803710938;0.0;0.0;2445626.558441326;-6435781.011166924;0.0;784638.8097167969;0.0;0.0;15223371.143559461;0.0;0.0;759327.8803710938;0.0;0.0;58837012.94700309;0.0;0.0;784638.8097167969;0.0;0.0;91942319.86468232;0.0;0.0;9238489.211181639;0.0;0.0;407284661.23754346;-109800354.7047119
131987857;10.725;3;medical;Before 1930;131987857;Bd131987857;1.0;1.0;IdealLoad;IdealLoad;True;15165.516577148437;4242.1025390625;55;12186.36349371896;2082.120608669876;501.63952477050833;-174.77414688821955;0.0;25875800.596307814;0.0;0.0;613002587.2106307;0.0;0.0;23371690.86118125;0.0;0.0;559723650.1708851;0.0;0.0;25875800.596307814;0.0;0.0;521079895.9747189;0.0;0.0;25041097.351265628;0.0;0.0;380727096.6706262;-1979.2107756274104;0.0;25875800.596307814;0.0;0.0;381788058.14069253;0.0;0.0;25041097.351265628;0.0;0.0;346165334.0488333;-106487081.48562263;0.0;25875800.596307814;0.0;0.0;397977155.36935365;-153903276.06565598;0.0;25875800.596307814;0.0;0.0;411474622.95718056;-154540453.26825657;0.0;25041097.351265628;0.0;0.0;366632620.58674914;-36512114.47078762;0.0;25875800.596307814;0.0;0.0;427072271.7067755;0.0;0.0;25041097.351265628;0.0;0.0;533866923.4300861;0.0;0.0;25875800.596307814;0.0;0.0;622659711.5923797;0.0;0.0;304666684.44039845;0.0;0.0;5562169927.8589115;-451444904.50109845
131987897;13.566666666666668;3;university;Before 1930;131987897;Bd131987897;1.0;1.0;IdealLoad;IdealLoad;True;30270.641560872402;6693.753662109375;87;16135.898473881207;2309.8062202077567;675.1620064600723;-188.94726924894852;0.0;8651221.75432752;0.0;0.0;363426693.50594735;0.0;0.0;8203453.652456485;0.0;0.0;294595345.9544474;0.0;0.0;9098364.498956427;0.0;0.0;198117605.37036315;0.0;0.0;8725537.092684962;0.0;0.0;35193675.92732261;0.0;0.0;9154257.34203504;0.0;0.0;1899900.2267281972;0.0;0.0;8446072.877291895;0.0;0.0;22402970.28440938;-88774936.00750771;0.0;9042471.655877814;0.0;0.0;22841383.978265386;-142155012.75002208;0.0;9154257.34203504;0.0;0.0;26074354.543987002;-139941423.20942825;0.0;8669644.249606349;0.0;0.0;22516902.41505182;-23239670.70456609;0.0;9154257.34203504;0.0;0.0;61565438.5487688;0.0;0.0;8837322.778842188;0.0;0.0;222422516.49276775;0.0;0.0;8986578.8127992;0.0;0.0;346740746.527181;0.0;0.0;106123439.39894797;0.0;0.0;1617797533.77524;-394111042.67152417
131987909;9.5;2;university;Before 1930;131987909;Bd131987909;1.0;1.0;IdealLoad;IdealLoad;True;9662.764038085938;2034.26611328125;26;8759.967179187854;1495.8538477581765;357.47109347096085;-77.73249865397423;0.0;2629150.7189650857;0.0;0.0;160804598.49525964;0.0;0.0;2493071.6933205314;0.0;0.0;128409230.4614409;0.0;0.0;2765039.6953322734;0.0;0.0;81933055.58362873;0.0;0.0;2651735.5319338283;0.0;0.0;13232191.604295582;0.0;0.0;2782025.8173781717;0.0;0.0;577389.4357251571;0.0;0.0;2566804.921704336;0.0;0.0;6808377.718528021;-39935765.0551366;0.0;2748053.573286375;0.0;0.0;6941613.891537813;-62128879.05132265;0.0;2782025.8173781717;0.0;0.0;7924130.249184996;-59744090.08102812;0.0;2634749.4098879294;0.0;0.0;6842971.422363528;-11071266.68888813;0.0;2782025.8173781717;0.0;0.0;24296811.254260115;0.0;0.0;2685707.776025625;0.0;0.0;96783110.27124259;0.0;0.0;2731067.451240476;0.0;0.0;152760761.7894583;0.0;0.0;32251458.223830972;0.0;0.0;687314242.1769254;-172880000.8763755
