;Gas consumption [Sm3];Electric Load [MW];Oil consumption [L];Wood consumption [kg];TZ sensible load [kW];TZ latent load [kW];TZ AHU pre heater load [kW];TZ AHU post heater load [kW];TZ DHW demand [kW];Net PV production to grid [MW];Total Primary Energy [MW];Non-Renewable Primary Energy [MW];CO2 Emission [ton CO2];Gas Primary Non-Renewable Energy [MW];Oil Primary Non-Renewable Energy [MW];Wood Primary Non-Renewable Energy [MW];Coal Primary Non-Renewable Energy [MW];Solar Primary Non-Renewable Energy [MW];Grid Electricity Primary Non-Renewable Energy [MW];Gas Primary Renewable Energy [MW];Oil Primary Renewable Energy [MW];Wood Primary Renewable Energy [MW];Coal Primary Renewable Energy [MW];Solar Primary Renewable Energy [MW];Grid Electricity Primary Renewable Energy [MW];Gas CO2 Emission Scope 1 [ton CO2];Oil CO2 Emission Scope 1 [ton CO2];Wood CO2 Emission Scope 1 [ton CO2];Coal CO2 Emission Scope 1 [ton CO2];Solar CO2 Emission Scope 1 [ton CO2];Grid CO2 Emission Scope 1 [ton CO2];Gas CO2 Emission Scope 2 [ton CO2];Oil CO2 Emission Scope 2 [ton CO2];Wood CO2 Emission Scope 2 [ton CO2];Coal CO2 Emission Scope 2 [ton CO2];Solar CO2 Emission Scope 2 [ton CO2];Grid CO2 Emission Scope 2 [ton CO2];Gas CO2 Emission Scope 3 [ton CO2];Oil CO2 Emission Scope 3 [ton CO2];Wood CO2 Emission Scope 3 [ton CO2];Coal CO2 Emission Scope 3 [ton CO2];Solar CO2 Emission Scope 3 [ton CO2];Grid CO2 Emission Scope 3 [ton CO2]
2023-01-01 00:00:00;173.90116273478856;0.14098681615064357;0.0;0.0;264.6549032482125;0.0;574.1841552360041;393.90820646254303;2.1985181411819323;0.0;2.1575569458179746;2.1575569458179746;32.63119910421284;2.1575569458179746;0.0;0.0;0.0;0.0;0.391999721745456;0.0;0.0;0.0;0.0;0.0;0.09448198421557143;0.027449280528050176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00518191857616267;0.005732192707895029;0.0;0.0;0.0;0.0;0.001036383715232534
2023-01-01 01:00:00;173.71954761984415;0.14102717924803326;0.0;0.0;253.6244328064458;0.0;590.1510912965473;393.90820646254303;2.2073122137466603;0.0;2.1553036834098824;2.1553036834098824;29.681904478492292;2.1553036834098824;0.0;0.0;0.0;0.0;0.17106123231375484;0.0;0.0;0.0;0.0;0.0;0.04123014317305887;0.02742061364532297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022612908331693217;0.00572620624511838;0.0;0.0;0.0;0.0;0.00045225816663386445
2023-01-01 02:00:00;174.8295359691893;0.14112971243302758;0.0;0.0;245.79296232829898;0.0;605.9737523428169;393.90820646254303;2.2161062863113874;0.0;2.1690750868625375;2.1690750868625375;32.20791181909257;2.1690750868625375;0.0;0.0;0.0;0.0;0.3488937833092836;0.0;0.0;0.0;0.0;0.0;0.08409234777198117;0.0275958188084449;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004612093010647673;0.005762794080541126;0.0;0.0;0.0;0.0;0.0009224186021295348
2023-01-01 03:00:00;181.83865395985157;0.14176756769878823;0.0;0.0;243.8364441685318;0.0;652.5486522645355;393.90820646254303;4.2079637222222175;0.0;2.2560358119490864;2.2560358119490864;33.44375597376788;2.2560358119490864;0.0;0.0;0.0;0.0;0.35868983863105197;0.0;0.0;0.0;0.0;0.0;0.08645344828543303;0.028702167052207413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004741588921560464;0.005993831150121412;0.0;0.0;0.0;0.0;0.000948317784312093
2023-01-01 04:00:00;182.67999037275612;0.14852224392833138;0.0;0.0;241.06858889175862;0.0;667.7324700278351;393.90820646254303;4.326683701846043;0.0;2.2664741045567105;2.2664741045567105;34.01882809482148;2.2664741045567105;0.0;0.0;0.0;0.0;0.39214666258712094;0.0;0.0;0.0;0.0;0.0;0.09451740072612656;0.028834967079838632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005183861014982856;0.006021563583735401;0.0;0.0;0.0;0.0;0.0010367722029965714
2023-01-01 05:00:00;183.1385737201602;0.14198250520263714;0.0;0.0;238.2383636070609;0.0;667.2890970647463;393.90820646254303;4.581711806223147;0.0;2.2721636564312835;2.2721636564312835;34.08952701580524;2.2721636564312835;0.0;0.0;0.0;0.0;0.3920191376819699;0.0;0.0;0.0;0.0;0.0;0.0944866639541158;0.02890735177669994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005182175239105304;0.006036679573062975;0.0;0.0;0.0;0.0;0.001036435047821061
2023-01-01 06:00:00;189.93368573779213;0.19057914656068142;0.0;0.0;248.13756613335778;0.0;667.8529931900514;393.90820646254303;50.31720664372743;0.0;2.3564692522116397;2.3564692522116397;38.249646423042776;2.3564692522116397;0.0;0.0;0.0;0.0;0.625584952827898;0.0;0.0;0.0;0.0;0.0;0.15078201427133953;0.02997992043040101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008269725992641756;0.006260662500745883;0.0;0.0;0.0;0.0;0.0016539451985283517
2023-01-01 07:00:00;194.9738061105076;0.224249387455717;0.0;0.0;235.94146034514665;0.0;667.8529931900514;393.90820646254303;50.39635329680998;0.0;2.4190010176518455;2.4190010176518455;40.49981336245444;2.4190010176518455;0.0;0.0;0.0;0.0;0.7356229738056227;0.0;0.0;0.0;0.0;0.0;0.17730399881468856;0.030775473926594698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00972433943585974;0.006426796762260014;0.0;0.0;0.0;0.0;0.0019448678871719482
2023-01-01 08:00:00;191.1100026938758;0.2214430522654896;0.0;0.0;229.96219885643336;0.0;660.2395563976684;393.90820646254303;50.42273551450416;0.0;2.3858964632432365;2.371063581422378;39.49905466467486;2.371063581422378;0.0;0.0;0.0;0.0;0.7060538425646435;0.0;0.0;0.0;0.0;0.014832881820858616;0.17017708000276022;0.030165595175811917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009333459488862947;0.006299436683573628;0.0;0.0;0.0;1.779945818503034e-05;0.0018666918977725895
2023-01-01 09:00:00;187.70156516150544;0.20220878223345493;0.0;0.0;244.6102187935297;0.0;651.6487495279283;393.90820646254303;50.44472069591598;0.0;2.374078533960554;2.3287757786457655;37.2325315961276;2.3287757786457655;0.0;0.0;0.0;0.0;0.5752953594703154;0.0;0.0;0.0;0.0;0.045302755314788334;0.13866093279540934;0.029627593264168275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007604938331959327;0.006187086539036839;0.0;0.0;0.0;5.436330637774601e-05;0.0015209876663918659
