;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
2432709;11.62692307692308;3;university;Before 1930;2432709;Bd2432709;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;57136.16614089355;14742.378296360224;191;35758.2033194225;5156.639632083673;1472.5728112761844;-422.7673949774254;0.0;19053522.173955597;0.0;0.0;702364167.5049484;0.0;0.0;18067354.011808775;0.0;0.0;518756523.1735301;0.0;0.0;20038313.044152457;0.0;0.0;405070421.7787013;0.0;0.0;19217194.88833842;0.0;0.0;117655472.33507639;0.0;0.0;20161411.902927067;0.0;0.0;3864055.660424754;0.0;0.0;145970262.13997442;0.0;0.0;53799282.095604256;-251881471.02914286;0.0;271614003.4930767;0.0;0.0;66339805.097183146;-496363168.78300375;0.0;237506383.50636327;0.0;0.0;72071974.06757581;-429459566.178098;0.0;69129046.37483102;0.0;0.0;35307092.495059684;-98068361.40992005;0.0;20161411.902927067;0.0;0.0;60951686.62687535;0.0;0.0;19463392.605887637;0.0;0.0;384475490.5417604;0.0;0.0;19792115.32660324;0.0;0.0;634528317.7862903;0.0;0.0;880174411.3708458;0.0;0.0;3055184289.1630297;-1275772567.4001646
2559057;6.875;1;university;Before 1930;2559057;Bd2559057;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;18979.373300135947;2760.6361163834104;36;15741.314369276222;1525.9127531438342;608.6333147289916;-123.98638811542914;0.0;3567934.5896801776;0.0;0.0;233788654.74071363;0.0;0.0;3383266.187437229;0.0;0.0;170353736.47718287;0.0;0.0;3752345.0822545895;0.0;0.0;128749233.4482748;0.0;0.0;3598583.7018864006;0.0;0.0;34598886.743434325;0.0;0.0;3775396.3938263906;0.0;0.0;723577.390122867;0.0;0.0;39595674.15676967;0.0;0.0;10077250.884303357;-71484615.53741473;0.0;70106097.97059333;0.0;0.0;12422694.508547233;-130595783.53034818;0.0;61993423.871674076;0.0;0.0;13496092.054503929;-115379591.37719798;0.0;17698615.796472788;0.0;0.0;6611554.3060251;-27853294.07335539;0.0;3775396.3938263906;0.0;0.0;16973155.775740054;0.0;0.0;3644686.3250300037;0.0;0.0;127760553.79917559;0.0;0.0;3706242.4591109864;0.0;0.0;210926036.0258759;0.0;0.0;218597662.92856202;0.0;0.0;966481426.1538997;-345313284.51831627
3521512;11.74;3;university;1945-1960;3521512;Bd3521512;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;20264.702946401423;5178.373836388779;67;7813.099469736448;2013.8850727163835;370.0387549957206;-144.80447147180817;0.0;6692696.302673566;0.0;0.0;196557466.21561813;0.0;0.0;6346297.146005506;0.0;0.0;146039574.70538598;0.0;0.0;7038611.674944337;0.0;0.0;116049034.25588453;0.0;0.0;6750187.6032529315;0.0;0.0;35429870.94283566;0.0;0.0;7081851.096478183;0.0;0.0;1357279.2891384223;0.0;0.0;43045133.562596306;0.0;0.0;18894708.562796064;-72184437.00747128;0.0;83951345.71910758;0.0;0.0;23302367.102545425;-153919330.05781132;0.0;72915985.38440558;0.0;0.0;25315835.56912043;-130967519.07617866;0.0;22077970.099014398;0.0;0.0;12401887.968138477;-30131168.42448686;0.0;7081851.096478183;0.0;0.0;19024614.492092993;0.0;0.0;6836666.446320624;0.0;0.0;106338137.24240246;0.0;0.0;6952132.831876644;0.0;0.0;177686993.47105837;0.0;0.0;276770728.9631539;0.0;0.0;878397769.8170168;-387202454.5659481
46970558;11.8125;3;university;1945-1960;46970558;Bd46970558;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;34714.49482727051;8816.379638671875;114;12323.448361325882;2779.3607040909365;577.627531694223;-233.33672336476405;0.0;11394571.592354191;0.0;0.0;320831092.7277097;0.0;0.0;10804813.771039547;0.0;0.0;240265745.56735483;0.0;0.0;11983505.752217472;0.0;0.0;193424388.1441415;0.0;0.0;11492452.731847618;0.0;0.0;59575569.192913584;0.0;0.0;12057122.522200383;0.0;0.0;2310819.93437073;0.0;0.0;70961836.07958414;0.0;0.0;32168964.45001421;-118381094.63960966;0.0;138085912.4120029;0.0;0.0;39673171.80001192;-252775696.81069484;0.0;118899350.96078677;0.0;0.0;43101178.92206995;-212792892.84547707;0.0;35431114.76647494;0.0;0.0;21114688.900026496;-47075006.46900261;0.0;12057122.522200383;0.0;0.0;32859041.41958102;0.0;0.0;11639686.271813437;0.0;0.0;175932673.16072163;0.0;0.0;11836272.212251652;0.0;0.0;289836086.2798486;0.0;0.0;456643761.59477353;0.0;0.0;1451093420.498764;-631024690.7647842
131986150;7.7;2;services;1961-1970;131986150;Bd131986150;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1704.200244140625;442.6494140625;6;993.8213575070004;271.115396316321;45.370945109609515;-15.19864478026129;0.0;572094.2887627969;0.0;0.0;20812973.220073547;0.0;0.0;542483.9538245625;0.0;0.0;15203516.203362014;0.0;0.0;601663.2696221719;0.0;0.0;11618695.909260163;0.0;0.0;577008.6675464063;0.0;0.0;3349862.192467455;0.0;0.0;605359.3922295938;0.0;0.0;116020.76270245985;0.0;0.0;4710773.366508414;0.0;0.0;1615224.7716165818;-8202195.762661938;0.0;8755740.301357374;0.0;0.0;1991895.4231786758;-16127562.96497999;0.0;7578738.459730598;0.0;0.0;2164007.4925506855;-13788541.276102548;0.0;2311636.078243042;0.0;0.0;1060118.2177672957;-3406775.6726103094;0.0;605359.3922295938;0.0;0.0;1718960.7169688814;0.0;0.0;584400.91276125;0.0;0.0;11175620.992424512;0.0;0.0;594271.0244073281;0.0;0.0;18832776.627985545;0.0;0.0;28039529.10722313;0.0;0.0;89659672.53035781;-41525075.67635479
131986153;7.2;2;services;Before 1930;131986153;Bd131986153;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1320.6796875;366.85546875;5;1634.6359064204464;287.06862082257373;65.75709635414815;-13.66871614092195;0.0;474135.7647965625;0.0;0.0;25821552.145190254;0.0;0.0;449595.54637875;0.0;0.0;18700270.64174848;0.0;0.0;498641.7101090625;0.0;0.0;13881496.246158998;0.0;0.0;478208.664646875;0.0;0.0;3722084.2935856283;0.0;0.0;501704.953273125;0.0;0.0;96154.76703180218;0.0;0.0;4778845.077979087;0.0;0.0;1338770.1272964005;-8509377.930343995;0.0;8428079.654621698;0.0;0.0;1650827.2821705712;-15541890.606730198;0.0;7578686.3380553145;0.0;0.0;1793468.9572323754;-13883891.1665017;0.0;2368254.3626312627;0.0;0.0;878596.3639715188;-3709138.5815146873;0.0;501704.953273125;0.0;0.0;1752447.31222485;0.0;0.0;484335.150975;0.0;0.0;13825255.126037022;0.0;0.0;492515.2237809375;0.0;0.0;23289968.029583506;0.0;0.0;27034707.400520798;0.0;0.0;106750891.29223141;-41644298.28509058
131986154;8.05;2;services;Before 1930;131986154;Bd131986154;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;5158.803979492188;1281.6904296875;17;5357.606641499351;891.4904248455233;215.99266460493888;-47.559634734210974;0.0;1656497.7869430159;0.0;0.0;86279550.68649776;0.0;0.0;1570761.1255931878;0.0;0.0;62457006.21764456;0.0;0.0;1742114.7076461408;0.0;0.0;46710123.28053009;0.0;0.0;1670727.3601779689;0.0;0.0;12784914.711001849;0.0;0.0;1752816.8227340316;0.0;0.0;335937.86973767716;0.0;0.0;15866668.960098054;0.0;0.0;4677465.558571314;-28115965.28846069;0.0;28875361.439040966;0.0;0.0;5767528.928584487;-53230478.97450685;0.0;25793154.798117913;0.0;0.0;6265879.05656335;-47229743.94396676;0.0;7923734.531222022;0.0;0.0;3069570.027393877;-12276886.886735907;0.0;1752816.8227340316;0.0;0.0;5920259.224433623;0.0;0.0;1692131.5903537502;0.0;0.0;46018935.49281974;0.0;0.0;1720710.4774703598;0.0;0.0;77911705.74115603;0.0;0.0;92017496.42213143;0.0;0.0;358198876.7949344;-140853075.0936702
131986160;6.55;1;services;1971-1980;131986160;Bd131986160;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1103.1488891601562;168.419677734375;2;764.4053539597063;160.15834247115905;32.806192356903516;-9.430659977408393;0.0;217670.98901773832;0.0;0.0;12991519.546029897;0.0;0.0;206404.82010510942;0.0;0.0;9396701.716398612;0.0;0.0;228921.4234903946;0.0;0.0;6996804.741871863;0.0;0.0;219540.8166165235;0.0;0.0;1872438.0501192212;0.0;0.0;230327.72779947662;0.0;0.0;44143.6921502074;0.0;0.0;2551684.926488236;0.0;0.0;614623.5462986218;-4641652.310945433;0.0;4668243.5397800235;0.0;0.0;757878.2996083706;-8814387.89402988;0.0;4041064.115188882;0.0;0.0;823363.6664403201;-7611473.456390943;0.0;1143922.8086782964;0.0;0.0;403354.806138969;-1823438.3115070474;0.0;230327.72779947662;0.0;0.0;884422.1965945676;0.0;0.0;222353.42523468751;0.0;0.0;6983307.293567461;0.0;0.0;226108.81487223052;0.0;0.0;11719077.50072133;0.0;0.0;14186571.135071076;0.0;0.0;53487635.055939436;-22890951.9728733
131986174;6.4;1;residential;Before 1930;131986174;Bd131986174;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1615.6750000000002;252.44921875;3;1681.9373945852863;216.00892616817242;75.14721375782075;-18.647688629086932;0.0;130692.960546875;0.0;0.0;25470408.2273647;0.0;0.0;118045.2546875;0.0;0.0;18286157.489051003;0.0;0.0;130692.960546875;0.0;0.0;13403035.058454676;0.0;0.0;126477.05859375;0.0;0.0;3477909.6075998587;0.0;0.0;130692.960546875;0.0;0.0;376650.6113452057;0.0;0.0;3129712.310851261;0.0;0.0;364500.5916243926;-7402640.558693357;0.0;5657234.28890883;0.0;0.0;376650.6113452057;-14042890.30543748;0.0;4816952.0566480495;0.0;0.0;376650.6113452057;-12406380.423194578;0.0;1150116.4080172388;0.0;0.0;364500.5916243926;-2582356.8222285276;0.0;130692.960546875;0.0;0.0;1652429.5145355156;0.0;0.0;126477.05859375;0.0;0.0;13832294.169048542;0.0;0.0;130692.960546875;0.0;0.0;22916060.6769172;0.0;0.0;15778479.239034755;0.0;0.0;100897247.76025589;-36434268.10955394
131986182;3.6;1;university;1945-1960;131986182;Bd131986182;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;981.52646484375;272.646240234375;4;969.499158114051;142.53011453924097;38.59476752334137;-8.965386762281808;0.0;352376.73864561337;0.0;0.0;16185405.087034727;0.0;0.0;334138.4980956094;0.0;0.0;11895547.293251421;0.0;0.0;370589.50749326963;0.0;0.0;9170365.085178075;0.0;0.0;355403.7095527735;0.0;0.0;2596843.580249429;0.0;0.0;372866.1035992267;0.0;0.0;71462.02781482483;0.0;0.0;2989149.5596242337;0.0;0.0;994966.4909515998;-5216021.667983654;0.0;5659248.559603789;0.0;0.0;1226891.4875216454;-10380397.846268289;0.0;4981372.370934713;0.0;0.0;1332902.4910889305;-9061805.86926328;0.0;1407855.1706067375;0.0;0.0;652971.0355324426;-2066608.0009908208;0.0;372866.1035992267;0.0;0.0;1255852.6545038545;0.0;0.0;359956.90176468756;0.0;0.0;8777134.07781539;0.0;0.0;366036.3152813556;0.0;0.0;14581058.229234848;0.0;0.0;17921859.538801234;0.0;0.0;68741399.5401772;-26724833.384506043
