;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131988896;2.9;1;medical;Before 1930;131988896;Bd131988896;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;665.9868408203125;229.650634765625;3;1395.344138045114;154.01775735851655;52.01922870266878;-12.343050558450724;0.0;1400813.3884769531;0.0;0.0;39882194.84323956;0.0;0.0;1265250.8024953124;0.0;0.0;35176732.31020712;0.0;0.0;1400813.3884769531;0.0;0.0;30714571.96155272;0.0;0.0;1355625.8598164064;0.0;0.0;19915807.357297532;-4178.691495137303;0.0;1400813.3884769531;0.0;0.0;19522514.46569167;0.0;0.0;6105672.591137025;0.0;0.0;17740147.10190164;-9309015.990660511;0.0;7742597.4682245515;0.0;0.0;20355653.178008147;-12424408.379051182;0.0;7871355.969711354;0.0;0.0;21111827.41281489;-12678364.01196551;0.0;3386862.814720528;0.0;0.0;18717774.37514502;-4033718.994382143;0.0;1400813.3884769531;0.0;0.0;22637087.814616825;-96.71517097250862;0.0;1355625.8598164064;0.0;0.0;31666002.99346124;0.0;0.0;1400813.3884769531;0.0;0.0;39628197.007922925;0.0;0.0;36087058.30830635;0.0;0.0;317068510.8218593;-38449782.78272545
131988897;9.9;2;residential;Before 1930;131988897;Bd131988897;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;725.9991943359375;146.66650390625;2;834.6298621394458;171.89075472030237;38.76191333407462;-11.005368576624837;0.0;75929.24907226562;0.0;0.0;13059039.42759649;0.0;0.0;68581.25722656249;0.0;0.0;9851382.766667286;0.0;0.0;75929.24907226562;0.0;0.0;5552041.714528786;0.0;0.0;73479.91845703125;0.0;0.0;824020.6005439548;0.0;0.0;75929.24907226562;0.0;0.0;233397.79812258802;0.0;0.0;1977857.6518064458;0.0;0.0;225868.83689282712;-4902837.685898716;0.0;2970351.223785084;0.0;0.0;233397.79812258802;-7211403.38964744;0.0;2903507.1528991894;0.0;0.0;233397.79812258802;-7120450.093926618;0.0;980743.1073073936;0.0;0.0;225868.83689282712;-2191934.530288623;0.0;75929.24907226562;0.0;0.0;1100509.604591471;0.0;0.0;73479.91845703125;0.0;0.0;6845946.418825462;0.0;0.0;75929.24907226562;0.0;0.0;11958902.666684112;0.0;0.0;9427646.475300064;0.0;0.0;50343774.267590985;-21426625.699761398
131988941;7.9;2;residential;1930-1945;131988941;Bd131988941;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;822.4814208984376;208.22314453125;3;664.8891699229082;153.17918401926318;33.44123334394088;-13.523105189598787;0.0;107797.12192382812;0.0;0.0;12039442.331276989;0.0;0.0;97365.1423828125;0.0;0.0;9251480.310036458;0.0;0.0;107797.12192382812;0.0;0.0;5398156.455795163;0.0;0.0;104319.79541015625;0.0;0.0;888762.7909391376;0.0;0.0;107797.12192382812;0.0;0.0;337336.16379157297;0.0;0.0;2150530.2979262844;0.0;0.0;326454.3520563609;-5347763.543202979;0.0;3232225.101212865;0.0;0.0;337336.16379157297;-7890264.280765502;0.0;2965182.084525672;0.0;0.0;337336.16379157297;-7460204.709197573;0.0;854641.6353507366;0.0;0.0;326454.3520563609;-1869537.3190758536;0.0;107797.12192382812;0.0;0.0;1382985.011732207;0.0;0.0;104319.79541015625;0.0;0.0;6644778.515335867;0.0;0.0;107797.12192382812;0.0;0.0;11153081.91701551;0.0;0.0;10047569.461837824;0.0;0.0;48423604.527618766;-22567769.852241907
131989122;10.5;3;services;Before 1930;131989122;Bd131989122;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1931.6026611328125;551.886474609375;7;2069.7986098531237;423.65219538962333;85.86615782322131;-21.237095352082395;0.0;713275.7666428946;0.0;0.0;36525713.420342326;0.0;0.0;676358.1906969844;0.0;0.0;28626669.040174134;0.0;0.0;750141.7831468007;0.0;0.0;17707735.723878965;0.0;0.0;719402.9162462109;0.0;0.0;2657992.1735228016;-2379.4166381667087;0.0;754750.035209789;0.0;0.0;147957.7589144123;0.0;0.0;7880530.17024683;0.0;0.0;1756024.538788817;-14145518.43792222;0.0;10715236.069324363;0.0;0.0;1795221.966019708;-19610200.27653759;0.0;10918170.35838705;0.0;0.0;2107758.5091879265;-19985937.53245276;0.0;3480147.0741217225;0.0;0.0;1623880.2953320881;-5481174.926793762;0.0;754750.035209789;0.0;0.0;4198725.1861028075;-122.02609950037832;0.0;728619.4203721875;0.0;0.0;19755865.819974545;0.0;0.0;740925.2790208242;0.0;0.0;34035765.278544374;0.0;0.0;38832307.09862545;0.0;0.0;150939309.71078292;-59225332.616444
131989128;7.266666666666667;2;residential;Before 1930;131989128;Bd131989128;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2020.3728352864582;556.06591796875;7;2276.0711692013874;371.5282466773856;102.88342131011395;-30.011290485596366;0.0;287875.3257324219;0.0;0.0;36300041.20267377;0.0;0.0;260016.42324218748;0.0;0.0;27973718.965075348;0.0;0.0;287875.3257324219;0.0;0.0;16401110.709931433;0.0;0.0;278589.02490234375;0.0;0.0;2578331.9266826194;0.0;0.0;287875.3257324219;0.0;0.0;863195.7526475586;0.0;0.0;5478107.060996501;0.0;0.0;835350.7283686051;-13437189.427633133;0.0;8199800.958850692;0.0;0.0;863195.7526475586;-19757824.4050811;0.0;7817576.186900812;0.0;0.0;863195.7526475586;-19143475.340086482;0.0;2218846.695588796;0.0;0.0;835350.7283686051;-4812021.570737228;0.0;287875.3257324219;0.0;0.0;4021304.425278717;0.0;0.0;278589.02490234375;0.0;0.0;19813377.957249727;0.0;0.0;287875.3257324219;0.0;0.0;33579526.49117093;0.0;0.0;25970902.004045784;0.0;0.0;144927700.39274246;-57150510.74353795
131989147;9.0;2;services;1930-1945;131989147;Bd131989147;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1432.716064453125;318.38134765625;4;1203.785273564557;347.2125510509703;53.98921946113746;-14.755655730131956;0.0;411486.25719636725;0.0;0.0;22195204.348244064;0.0;0.0;390188.6387139063;0.0;0.0;17239122.81134831;0.0;0.0;432754.13121980475;0.0;0.0;10549951.655367782;0.0;0.0;415020.9880472657;0.0;0.0;1571488.475166377;-1822.7586381277983;0.0;435412.61547273444;0.0;0.0;85356.30577413847;0.0;0.0;4887670.283256853;0.0;0.0;1013044.3214299623;-8897791.950998638;0.0;6777561.903655505;0.0;0.0;1035657.1780238153;-12567513.966322182;0.0;6855916.183742274;0.0;0.0;1215958.4000752403;-12677051.017679457;0.0;2202484.4768198347;0.0;0.0;936810.776575384;-3552164.2787723388;0.0;435412.61547273444;0.0;0.0;2419659.254390621;-70.39642353196771;0.0;420337.95655312506;0.0;0.0;11950676.921194099;0.0;0.0;427437.1627139454;0.0;0.0;20644734.321749624;0.0;0.0;24091683.212864347;0.0;0.0;90857664.76933941;-37696414.36883427
131989260;6.05;1;services;Before 1930;131989260;Bd131989260;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;548.10400390625;90.595703125;1;752.1007976170067;124.35784401017219;29.855165862648942;-5.963325010044236;0.0;117088.79012984376;0.0;0.0;11107102.847842054;0.0;0.0;111028.53334812501;0.0;0.0;8553171.211375145;0.0;0.0;123140.58309859376;0.0;0.0;5048341.200007281;0.0;0.0;118094.6010203125;0.0;0.0;689525.3133559203;-692.3346642098506;0.0;123897.05721968751;0.0;0.0;24288.214729556472;0.0;0.0;1983416.2498372348;0.0;0.0;288262.6864681352;-3685415.4592694174;0.0;2673951.8547374764;0.0;0.0;294697.1954551276;-5022299.45130429;0.0;2690584.493705192;0.0;0.0;346002.0727863263;-5053214.933817333;0.0;933434.1165949372;0.0;0.0;266571.407281096;-1627128.8011881846;0.0;123897.05721968751;0.0;0.0;1088234.6292784254;-20.03136658071343;0.0;119607.5492625;0.0;0.0;5940870.4903651895;0.0;0.0;121627.63485640626;0.0;0.0;10280901.85590491;0.0;0.0;9239768.521029996;0.0;0.0;43927969.12484917;-15388771.011610016
131989348;7.7;2;services;Before 1930;131989348;Bd131989348;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1024.509814453125;266.1064453125;3;915.2039849807679;122.91185212945939;36.3000392422152;-9.343255041923332;0.0;343924.49810123444;0.0;0.0;16298543.61724357;0.0;0.0;326123.72682581254;0.0;0.0;12923342.01841558;0.0;0.0;361700.4086481094;0.0;0.0;8235774.9946031235;0.0;0.0;346878.8629495313;0.0;0.0;1270718.176603803;-1002.6422973243021;0.0;363922.3974664688;0.0;0.0;71341.68908376664;0.0;0.0;3506951.195186614;0.0;0.0;846712.9915248632;-6272579.029532036;0.0;4804663.364098227;0.0;0.0;865613.0525078592;-8773480.463753177;0.0;4849219.483577578;0.0;0.0;1016310.6911691753;-8839542.3051285;0.0;1455565.9059039433;0.0;0.0;782996.2010025568;-2224260.998103851;0.0;363922.3974664688;0.0;0.0;2117169.337221874;-58.83806374558957;0.0;351322.84058625007;0.0;0.0;9039395.904661603;0.0;0.0;357256.43101139064;0.0;0.0;15269602.369100675;0.0;0.0;17431451.511821628;0.0;0.0;68737521.04313844;-26110924.276878636
131989375;11.5;3;residential;1961-1970;131989375;Bd131989375;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2237.1009521484375;583.591552734375;8;951.9278296489865;294.0692714830351;59.13741372136102;-27.436957586528592;0.0;302125.34685058595;0.0;0.0;22040910.532141343;0.0;0.0;272887.4100585937;0.0;0.0;17025513.107845627;0.0;0.0;302125.34685058595;0.0;0.0;10254385.836568197;0.0;0.0;292379.3679199219;0.0;0.0;1942405.1216355425;0.0;0.0;302125.34685058595;0.0;0.0;930259.8618311206;0.0;0.0;3298421.8031889983;0.0;0.0;900251.479191407;-8769704.591571378;0.0;5233393.965008518;0.0;0.0;930259.8618311206;-13445624.629784098;0.0;5145547.083490135;0.0;0.0;930259.8618311206;-13747731.754341025;0.0;1385848.2632753039;0.0;0.0;900251.479191407;-2891624.9155355194;0.0;302125.34685058595;0.0;0.0;2710341.3851609915;0.0;0.0;292379.3679199219;0.0;0.0;12107267.131604273;0.0;0.0;302125.34685058595;0.0;0.0;20378627.994767845;0.0;0.0;17431483.99511432;0.0;0.0;91050733.65359999;-38854685.89123201
131989414;7.2;2;services;Before 1930;131989414;Bd131989414;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;804.273046875;223.4091796875;3;1140.8287085321556;220.66685974401526;46.25928858616306;-9.93576417348999;0.0;288741.1836455157;0.0;0.0;18162105.577735167;0.0;0.0;273796.57866318757;0.0;0.0;14142373.505592488;0.0;0.0;303664.91684864066;0.0;0.0;8574803.756837366;0.0;0.0;291221.51525296876;0.0;0.0;1230161.687799769;-1064.7952456790842;0.0;305530.3834990313;0.0;0.0;59894.784649082285;0.0;0.0;3650703.013547225;0.0;0.0;710856.3441414441;-6615941.741697491;0.0;4904292.377154633;0.0;0.0;726723.8557881321;-9031911.579430299;0.0;4992105.748976977;0.0;0.0;853241.7828328194;-9202493.70789281;0.0;1633617.2193839098;0.0;0.0;657363.0291404035;-2665341.2008565655;0.0;305530.3834990313;0.0;0.0;1958131.4563901818;-49.39738885454773;0.0;294952.44855375006;0.0;0.0;9770684.373519335;0.0;0.0;299933.9835478594;0.0;0.0;16884481.121807974;0.0;0.0;17544089.752572726;0.0;0.0;73730821.27623416;-27516802.422511697
