DHW tank charging mode [-];DHW tank charge [kWh];DHW tank charge [-];DHW tank charging rate [kW];Solar Thermal Production [kWh];Non-Renewable DHW [kWh];Heating system gas consumption [Sm3];Heating system oil consumption [L];Heating system gasoline consumption [L];Heating system coal consumption [kg];Heating system wood consumption [kg];Heating system pellet consumption [kg];Heating system LPG consumption [kg];Heating system DH consumption [kWh];Heating system electric consumption [kWh];Cooling system electric consumption [kWh];AHU electric consumption [kWh];Appliances electric consumption [kWh];Electric consumption [kWh];Primary Energy [kWh];Primary Non-Renewable Energy [kWh];CO2 Emission [kg CO2];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [kW];TZ latent load [kW];TZ AHU pre heater load [kW];TZ AHU post heater load [kW];TZ AHU electric load [kW];TZ DHW volume flow rate [L/s];TZ DHW demand [kW];PV production [kWh];Battery State [%];Given to Batteries [kWh];Taken from the Batteries [kWh];Given to Grid [kWh];Taken from the Gird [kWh];directly from the PV [kWh];PV System self consumption;Gas Primary Non-Renewable Energy [kWh];Oil Primary Non-Renewable Energy [kWh];Wood Primary Non-Renewable Energy [kWh];Coal Primary Non-Renewable Energy [kWh];Solar Primary Non-Renewable Energy [kWh];Grid Electricity Primary Non-Renewable Energy [kWh];Gas Primary Renewable Energy [kWh];Oil Primary Renewable Energy [kWh];Wood Primary Renewable Energy [kWh];Coal Primary Renewable Energy [kWh];Solar Primary Renewable Energy [kWh];Grid Electricity Primary Renewable Energy [kWh];Gas CO2 Emission Scope 1 [kg CO2];Oil CO2 Emission Scope 1 [kg CO2];Wood CO2 Emission Scope 1 [kg CO2];Coal CO2 Emission Scope 1 [kg CO2];Solar CO2 Emission Scope 1 [kg CO2];Grid  CO2 Emission Scope 1 [kg CO2];Gas CO2 Emission Scope 2 [kg CO2];Oil CO2 Emission Scope 2 [kg CO2];Wood CO2 Emission Scope 2 [kg CO2];Coal CO2 Emission Scope 2 [kg CO2];Solar CO2 Emission Scope 2 [kg CO2];Grid  CO2 Emission Scope 2 [kg CO2];Gas CO2 Emission Scope 3 [kg CO2];Oil CO2 Emission Scope 3 [kg CO2];Wood CO2 Emission Scope 3 [kg CO2];Coal CO2 Emission Scope 3 [kg CO2];Solar CO2 Emission Scope 3 [kg CO2];Grid  CO2 Emission Scope 3 [kg CO2]
Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Building 9 thermal zone single End Use;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;Bd Bd Building 9;
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.26;0.00;0.20;0.46;0.00;0.00;0.12;150.00;28135461.59;56270773.18;0.30;-0.42;-0.05;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.22;0.00;0.20;0.42;0.00;0.00;0.11;150.00;24117354.76;48234559.52;0.30;-0.33;-0.05;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;0.20;0.00;0.20;0.40;0.00;0.00;0.10;150.00;21209823.68;42419497.36;0.30;-0.30;-0.05;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.19;0.00;0.20;0.39;0.00;0.00;0.10;150.00;19105913.21;38211676.42;0.30;-0.28;-0.05;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;0.19;0.00;0.20;0.39;0.00;0.00;0.10;150.00;17583508.42;35166866.83;0.30;-0.27;-0.05;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;0.18;0.00;0.20;0.38;0.00;0.00;0.10;150.00;16481885.33;32963620.65;0.30;-0.26;-0.05;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;0.18;0.00;0.20;0.38;0.00;0.00;0.10;150.00;15684742.91;31369335.81;0.30;-0.26;-0.05;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;0.18;0.00;0.20;0.38;0.00;0.00;0.10;150.00;15107924.90;30215699.80;0.30;-0.25;-0.05;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.00;0.17;0.00;0.20;0.37;0.00;0.00;0.10;150.00;14690535.22;29380920.45;0.30;-0.25;-0.05;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.00;34.68;0.00;0.66;35.34;0.00;0.00;9.11;803242.02;23097803.98;45392365.95;0.30;-0.50;-33.71;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.00;0.13;0.00;0.20;0.33;0.00;0.00;0.08;150.00;19185466.87;38370783.74;0.30;-0.25;-0.00;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
