DHW tank charging mode [-];DHW tank charge [kWh];DHW tank charge [-];DHW tank charging rate [kW];Solar Thermal Production [kWh];Non-Renewable DHW [kWh];Heating system gas consumption [Sm3];Heating system oil consumption [L];Heating system gasoline consumption [L];Heating system coal consumption [kg];Heating system wood consumption [kg];Heating system pellet consumption [kg];Heating system LPG consumption [kg];Heating system DH consumption [kWh];Heating system electric consumption [kWh];Cooling system electric consumption [kWh];AHU electric consumption [kWh];Appliances electric consumption [kWh];Electric consumption [kWh];Primary Energy [kWh];Primary Non-Renewable Energy [kWh];CO2 Emission [kg CO2];TZ Ta [°C];TZ To [°C];TZ Tmr [°C];TZ RH [-];TZ sensible load [kW];TZ latent load [kW];TZ AHU pre heater load [kW];TZ AHU post heater load [kW];TZ AHU electric load [kW];TZ DHW volume flow rate [L/s];TZ DHW demand [kW];PV production [kWh];Battery State [%];Given to Batteries [kWh];Taken from the Batteries [kWh];Given to Grid [kWh];Taken from the Gird [kWh];directly from the PV [kWh];PV System self consumption;Gas Primary Non-Renewable Energy [kWh];Oil Primary Non-Renewable Energy [kWh];Wood Primary Non-Renewable Energy [kWh];Coal Primary Non-Renewable Energy [kWh];Solar Primary Non-Renewable Energy [kWh];Grid Electricity Primary Non-Renewable Energy [kWh];Gas Primary Renewable Energy [kWh];Oil Primary Renewable Energy [kWh];Wood Primary Renewable Energy [kWh];Coal Primary Renewable Energy [kWh];Solar Primary Renewable Energy [kWh];Grid Electricity Primary Renewable Energy [kWh];Gas CO2 Emission Scope 1 [kg CO2];Oil CO2 Emission Scope 1 [kg CO2];Wood CO2 Emission Scope 1 [kg CO2];Coal CO2 Emission Scope 1 [kg CO2];Solar CO2 Emission Scope 1 [kg CO2];Grid  CO2 Emission Scope 1 [kg CO2];Gas CO2 Emission Scope 2 [kg CO2];Oil CO2 Emission Scope 2 [kg CO2];Wood CO2 Emission Scope 2 [kg CO2];Coal CO2 Emission Scope 2 [kg CO2];Solar CO2 Emission Scope 2 [kg CO2];Grid  CO2 Emission Scope 2 [kg CO2];Gas CO2 Emission Scope 3 [kg CO2];Oil CO2 Emission Scope 3 [kg CO2];Wood CO2 Emission Scope 3 [kg CO2];Coal CO2 Emission Scope 3 [kg CO2];Solar CO2 Emission Scope 3 [kg CO2];Grid  CO2 Emission Scope 3 [kg CO2]
Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Building 97 thermal zone single End Use;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;Bd Bd Building 97;
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;374745.34;0.00;6.40;374751.74;0.00;0.00;96601.33;367295692.72;863402280.28;1359508867.84;0.30;-12.43;-367059.10;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;374.75;0.00;0.00;0.00;0.00;0.00;0.00;0;7.31;0;0;0;0;0.00;1.76;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.02
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;155887.33;0.00;6.86;155894.19;0.00;0.00;40185.50;151319603.74;642789525.24;1134259446.75;0.30;-12.43;-152686.36;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;155.89;0.00;0.00;0.00;0.00;0.00;0.00;0;3.04;0;0;0;0;0.00;0.73;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.04;0.00;0.00;0.00;0.00;0.00;0.01
1.00;0.00;100.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;0.00;7.58;0.00;6.40;13.98;0.00;0.00;3.60;150.00;467715785.19;935431420.38;0.30;-11.89;-1.48;0.00;0.00;0.00;0.00;0.05;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;6.85;0.00;6.40;13.25;0.00;0.00;3.41;150.00;410239169.73;820478189.46;0.30;-10.45;-1.48;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.12;0.00;6.87;0.00;7.32;14.19;0.00;0.00;3.66;150.00;376426260.48;752852370.97;0.30;-10.33;-1.56;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;6.36;0.00;6.40;12.76;0.00;0.00;3.29;150.00;342392767.63;684785385.26;0.30;-9.39;-1.53;0.00;0.00;0.00;0.00;0.09;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;6.45;0.00;7.32;13.77;0.00;0.00;3.55;150.00;326100288.99;652200427.99;0.30;-9.52;-1.56;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.13;0.00;6.43;0.00;7.78;14.21;0.00;0.00;3.66;150.00;317638005.19;635275860.38;0.30;-9.54;-1.53;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1.00;0.00;100.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.14;0.00;7.72;0.00;11.92;19.64;0.00;0.00;5.06;150.00;349655824.96;699311499.93;0.30;-11.82;-1.66;0.00;0.00;0.00;0.00;0.10;0.00;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
