,1,2,3,4,5,6,7,8,9,10,11,12
temp_air,2.6353732347007397,3.8903273809523813,7.746908602150538,12.030416666666666,17.244086021505378,20.758194444444445,23.824193548387097,22.74717741935484,19.61638888888889,13.926209677419354,8.68388888888889,3.9963709677419357
temp_dew,0.12373907195696032,1.2299107142857142,3.8481182795698925,7.140555555555555,14.20013440860215,16.591527777777777,16.8877688172043,17.943145161290325,15.73263888888889,11.20268817204301,5.998611111111111,1.240725806451613
relative_humidity,84.85675857431069,83.15625,77.95698924731182,73.5375,83.27150537634408,78.44305555555556,67.53225806451613,75.58602150537635,79.47916666666667,85.10752688172043,84.04166666666667,82.95967741935483
wind_speed,1.3880295897780766,1.7083333333333333,1.799731182795699,3.1416666666666666,2.8413978494623655,2.1125,2.049731182795699,2.189516129032258,1.6791666666666667,0.9233870967741935,2.220833333333333,1.9583333333333333
