;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W];Net PV production to grid [Wh]
2023-01-18 03:00:00;340.52693188569623;170996.71122175347;0.0;0.0;846949.8603079038;0.0;1164288.4147328595;393908.206462543;4207.963722222218;0.0
2023-01-18 04:00:00;343.1743904786108;178426.84658101664;0.0;0.0;855111.380388822;0.0;1178009.9910012179;393908.206462543;4326.683701846043;0.0
2023-01-18 05:00:00;348.7819242698695;172944.49621842906;0.0;0.0;864245.9521945354;0.0;1197383.0855100174;393908.206462543;4581.7118062231475;0.0
2023-01-18 06:00:00;360.922318343167;222405.23196375923;0.0;0.0;884374.9321563113;0.0;1211097.4460405759;393908.206462543;50317.206643727426;0.0
2023-01-18 07:00:00;364.9205253415836;256220.3591575059;0.0;0.0;877321.3542068773;0.0;1209867.2496698704;393908.206462543;50396.353296809975;0.0
2023-01-18 08:00:00;359.6348955387332;252676.38933478354;0.0;0.0;869151.3246624856;0.0;1200093.797557525;393908.206462543;50422.73551450416;0.0
2023-01-18 09:00:00;356.11053662418715;231812.0411653414;0.0;0.0;874039.5539139077;0.0;1188227.7126028626;393908.206462543;50444.72069591598;0.0
2023-01-18 10:00:00;344.8662444892328;222699.24598137924;0.0;0.0;851598.90948891;0.0;1141094.8383929986;393908.206462543;50453.51476848071;0.0
2023-01-18 11:00:00;327.39550752588536;236456.56599186602;0.0;0.0;777600.1726949182;0.0;1078490.373878722;393908.206462543;50449.11773219834;0.0
2023-01-18 12:00:00;289.1705001786471;220538.1074451061;0.0;0.0;678825.3025368125;0.0;993369.6911348709;393908.206462543;50453.51476848071;0.0
2023-01-18 13:00:00;289.6830999474613;218026.30722283677;0.0;0.0;619558.8052502985;0.0;962134.2467434771;393908.206462543;50466.7058773278;0.0
2023-01-18 14:00:00;273.93199447753057;216542.46389728284;0.0;0.0;592240.5024266336;0.0;941779.462481281;393908.206462543;50453.51476848071;0.0
2023-01-18 15:00:00;280.3376826138875;210381.57556399796;0.0;0.0;597516.1333021696;0.0;946876.8913665896;393908.206462543;50462.30884104544;0.0
2023-01-18 16:00:00;280.2929831887154;226797.14257717563;0.0;0.0;603894.2731518478;0.0;937589.1239370541;393908.206462543;50457.91180476307;0.0
2023-01-18 17:00:00;282.94910602153925;239655.14340475842;0.0;0.0;622386.4089767036;0.0;937407.5781224277;393908.206462543;50457.91180476307;0.0
2023-01-18 18:00:00;279.00186459336373;234114.4737211062;0.0;0.0;656150.3967208322;0.0;942843.9979910605;393908.206462543;4990.636180482987;0.0
2023-01-18 19:00:00;281.04142705381173;240896.94031462746;0.0;0.0;661567.6330395185;0.0;946742.7104198149;393908.206462543;4981.842107918259;0.0
2023-01-18 20:00:00;283.29295620840264;241649.58768049697;0.0;0.0;680787.9788272032;0.0;951785.8264638359;393908.206462543;4933.474708812257;0.0
2023-01-18 21:00:00;283.5045692025802;229487.67293849777;0.0;0.0;697910.7211005818;0.0;957162.6427360512;393908.206462543;4845.53398316498;0.0
2023-01-18 22:00:00;288.2248307537634;175534.06107827582;0.0;0.0;713688.5046007012;0.0;963254.4069605591;393908.206462543;4273.919266457677;0.0
2023-01-18 23:00:00;289.0190202093065;175824.88801774752;0.0;0.0;719020.1069165244;0.0;963254.4069605591;393908.206462543;2189.7240686172045;0.0
2023-01-19 00:00:00;292.934088448901;161236.3067688552;0.0;0.0;731763.9869092172;0.0;969934.2359538876;393908.206462543;2198.518141181932;0.0
2023-01-19 01:00:00;292.60339942607925;161513.7578683555;0.0;0.0;735760.8173100078;0.0;969594.7318507942;393908.206462543;2207.3122137466607;0.0
2023-01-19 02:00:00;293.2513158285417;161794.0576117509;0.0;0.0;740170.957134334;0.0;969321.0094605547;393908.206462543;2216.1062863113875;0.0
2023-01-19 03:00:00;295.2445233989056;162216.4317351808;0.0;0.0;747644.3161454526;0.0;968968.0823345874;393908.206462543;4207.963722222218;0.0
2023-01-19 04:00:00;295.54718316691685;169208.63074035323;0.0;0.0;756101.5822158575;0.0;968869.8504327934;393908.206462543;4326.683701846043;0.0
2023-01-19 05:00:00;298.7798337138097;163176.85395606013;0.0;0.0;765144.071841643;0.0;975052.8163214023;393908.206462543;4581.7118062231475;0.0
2023-01-19 06:00:00;308.63617073954015;212221.2233050873;0.0;0.0;789368.2629238977;0.0;975362.042843715;393908.206462543;50317.206643727426;0.0
2023-01-19 07:00:00;312.6076062447279;246190.3442576051;0.0;0.0;780567.4172627797;0.0;975362.042843715;393908.206462543;50396.353296809975;0.0
2023-01-19 08:00:00;306.339478622398;242954.7129277634;0.0;0.0;755824.9337348598;0.0;975052.8163214023;393908.206462543;50422.73551450416;0.0
2023-01-19 09:00:00;301.34156723051785;222697.0386506239;0.0;0.0;738794.3999027903;0.0;974988.365109389;393908.206462543;50444.72069591598;0.0
2023-01-19 10:00:00;280.4464772687004;213817.06859824545;0.0;0.0;668963.9196447612;0.0;952257.3507655034;393908.206462543;50453.51476848071;0.0
2023-01-19 11:00:00;273.54865245400885;227703.90046772987;0.0;0.0;576696.7699886109;0.0;915649.8339205296;393908.206462543;50449.11773219834;0.0
2023-01-19 12:00:00;255.97995539042117;212067.20154734686;0.0;0.0;488140.328087428;0.0;884623.9859845897;393908.206462543;50453.51476848071;0.0
2023-01-19 13:00:00;236.60147752288702;210561.18522837854;0.0;0.0;446611.7939801442;0.0;875045.2786408699;393908.206462543;50466.7058773278;0.0
2023-01-19 14:00:00;249.01098804656476;210437.72748987481;0.0;0.0;450352.4222797301;0.0;862092.13631532;393908.206462543;50453.51476848071;0.0
2023-01-19 15:00:00;249.0840251122539;206034.22981327056;0.0;0.0;499993.40782384423;0.0;856827.1245368719;393908.206462543;50462.30884104544;0.0
2023-01-19 16:00:00;257.6525147856772;223725.8073314312;0.0;0.0;539368.8340294634;0.0;857320.6970379524;393908.206462543;50457.91180476307;0.0
2023-01-19 17:00:00;264.5508206300465;237339.39722394687;0.0;0.0;578918.3684556282;0.0;865710.9176503397;393908.206462543;50457.91180476307;0.0
2023-01-19 18:00:00;262.0871832559517;232026.37577863486;0.0;0.0;620885.6668640913;0.0;875083.9302527868;393908.206462543;4990.636180482987;0.0
2023-01-19 19:00:00;267.05778351541454;239348.81466625308;0.0;0.0;637850.4905994025;0.0;886718.2965953266;393908.206462543;4981.842107918259;0.0
2023-01-19 20:00:00;271.09340774363704;240578.2080110956;0.0;0.0;668143.7607820763;0.0;893108.8617023334;393908.206462543;4933.474708812257;0.0
2023-01-19 21:00:00;274.25471336880025;228950.53191642306;0.0;0.0;696054.9433187998;0.0;907586.2247906551;393908.206462543;4845.53398316498;0.0
2023-01-19 22:00:00;283.9786472455709;175759.7748854848;0.0;0.0;725277.8163887761;0.0;933518.48212103;393908.206462543;4273.919266457677;0.0
2023-01-19 23:00:00;291.2085461246981;177028.49884986697;0.0;0.0;747624.1843822526;0.0;959009.2568432653;393908.206462543;2189.7240686172045;0.0
2023-01-20 00:00:00;305.23872832212226;149583.06122808848;0.0;0.0;809565.6891195374;0.0;984068.4620873302;393908.206462543;2198.518141181932;0.0
2023-01-20 01:00:00;313.2123941613626;151365.3965834711;0.0;0.0;822390.663624988;0.0;1027439.8834184221;393908.206462543;2207.3122137466607;0.0
2023-01-20 02:00:00;323.393919150888;153395.1135718505;0.0;0.0;837173.0784033583;0.0;1076752.4515781845;393908.206462543;2216.1062863113875;0.0
2023-01-20 03:00:00;336.2082011125756;155694.3808811882;0.0;0.0;854001.0491364643;0.0;1134233.9159593864;393908.206462543;4207.963722222218;0.0
2023-01-20 04:00:00;341.45435066999676;163628.95640182425;0.0;0.0;866552.6883114255;0.0;1160489.0943655963;393908.206462543;4326.683701846043;0.0
2023-01-20 05:00:00;346.1469852892468;158002.0922438749;0.0;0.0;876240.7399907706;0.0;1174236.90070026;393908.206462543;4581.7118062231475;0.0
2023-01-20 06:00:00;354.95144993380194;202764.91689867753;0.0;0.0;888504.2130179422;0.0;1175686.1006873432;393908.206462543;50317.206643727426;0.0
2023-01-20 07:00:00;351.51638769935437;208938.76388679128;0.0;0.0;887393.8657769214;0.0;1170780.0791479838;393908.206462543;50396.353296809975;0.0
2023-01-20 08:00:00;354.2244757207252;224266.07186231267;0.0;0.0;880625.8955470626;0.0;1159228.2966360021;393908.206462543;50422.73551450416;0.0
2023-01-20 09:00:00;347.64258925344654;212689.65851581085;0.0;0.0;875255.6655387244;0.0;1140087.7011688955;393908.206462543;50444.72069591598;0.0
2023-01-20 10:00:00;328.46784231825234;205373.0065259203;0.0;0.0;843808.3081162968;0.0;1066496.0094801206;393908.206462543;50453.51476848071;0.0
2023-01-20 11:00:00;296.282079820247;203368.46714671975;0.0;0.0;716834.1427326824;0.0;982785.6373531299;393908.206462543;50449.11773219834;0.0
2023-01-20 12:00:00;269.4737085583399;208973.77330698643;0.0;0.0;583888.5198865336;0.0;886370.404607178;393908.206462543;50453.51476848071;0.0
2023-01-20 13:00:00;250.5733620334688;201057.47247461643;0.0;0.0;510608.1861494632;0.0;831575.1478694703;393908.206462543;50466.7058773278;0.0
2023-01-20 14:00:00;238.15782603811095;199121.31131120888;0.0;0.0;482080.58568110666;0.0;782595.2020330343;393908.206462543;50453.51476848071;0.0
2023-01-20 15:00:00;235.3715560409944;195994.480245749;0.0;0.0;503000.08860519656;0.0;747401.8857930101;393908.206462543;50462.30884104544;0.0
2023-01-20 16:00:00;242.3496753265083;202270.85663345837;0.0;0.0;545031.5012761673;0.0;749135.2776348324;393908.206462543;50457.91180476307;0.0
2023-01-20 17:00:00;253.14021109623886;210708.94652826048;0.0;0.0;595120.6064544598;0.0;772687.7189538021;393908.206462543;50457.91180476307;0.0
2023-01-20 18:00:00;262.5206801647356;213713.41410477908;0.0;0.0;656512.6400103527;0.0;826143.2012528514;393908.206462543;4990.636180482987;0.0
2023-01-20 19:00:00;278.4376120873136;212750.40439384704;0.0;0.0;705344.2673210681;0.0;893711.994503874;393908.206462543;4981.842107918259;0.0
2023-01-20 20:00:00;298.95668130302977;216005.98287659977;0.0;0.0;766250.1138816078;0.0;977843.5856854557;393908.206462543;4933.474708812257;0.0
2023-01-20 21:00:00;320.85165369395963;219641.58255843475;0.0;0.0;812473.6539253939;0.0;1068515.6398498109;393908.206462543;4845.53398316498;0.0
2023-01-20 22:00:00;331.1219359836265;161973.68478407717;0.0;0.0;836044.7504730931;0.0;1125894.388429093;393908.206462543;4273.919266457677;0.0
2023-01-20 23:00:00;342.16856844236304;164421.98171144386;0.0;0.0;855866.4666232662;0.0;1175833.0279968716;393908.206462543;2189.7240686172045;0.0
2023-01-21 00:00:00;356.7168130405179;144544.43034865416;0.0;0.0;905002.4530793743;0.0;1211925.0088557522;393908.206462543;2198.518141181932;0.0
2023-01-21 01:00:00;359.9593761514712;145623.35636421666;0.0;0.0;916666.9537887716;0.0;1226346.0517236253;393908.206462543;2207.3122137466607;0.0
2023-01-21 02:00:00;359.7564917729587;145944.04911610635;0.0;0.0;923470.8053331086;0.0;1218509.6930434129;393908.206462543;2216.1062863113875;0.0
2023-01-21 03:00:00;358.6448148069769;145749.3253778679;0.0;0.0;926106.5035150867;0.0;1202910.0002876974;393908.206462543;4207.963722222218;0.0
2023-01-21 04:00:00;356.32054835457603;145579.1503079948;0.0;0.0;927777.0326720601;0.0;1191536.229445599;393908.206462543;4326.683701846043;0.0
2023-01-21 05:00:00;353.3405182938252;151486.62814590754;0.0;0.0;926179.365767008;0.0;1167881.4440835486;393908.206462543;4581.7118062231475;0.0
2023-01-21 06:00:00;353.3000165751687;184357.72376930816;0.0;0.0;923168.9655746426;0.0;1143284.1772395782;393908.206462543;50317.206643727426;0.0
2023-01-21 07:00:00;363.31469183908575;199226.4334477455;0.0;0.0;924999.8003848533;0.0;1154309.0519447885;393908.206462543;50396.353296809975;0.0
2023-01-21 08:00:00;364.4524391270139;198601.60141374165;0.0;0.0;927481.6303588075;0.0;1183402.3455224554;393908.206462543;50422.73551450416;0.0
2023-01-21 09:00:00;371.1531574328628;198744.83669241262;0.0;0.0;929750.7888857347;0.0;1223379.2115511284;393908.206462543;50444.72069591598;0.0
2023-01-21 10:00:00;365.76586202844993;197169.59810616524;0.0;0.0;920878.6865666499;0.0;1200476.0915024325;393908.206462543;50453.51476848071;0.0
2023-01-21 11:00:00;358.9012222117708;207017.66746033984;0.0;0.0;906551.1169893504;0.0;1152189.017656184;393908.206462543;50449.11773219834;0.0
2023-01-21 12:00:00;342.1254726754248;199452.9394320462;0.0;0.0;887862.1527170929;0.0;1075840.2269768661;393908.206462543;50453.51476848071;0.0
2023-01-21 13:00:00;333.0822757699495;197574.27246182144;0.0;0.0;874670.7371029513;0.0;1030988.6219200866;393908.206462543;50466.7058773278;0.0
2023-01-21 14:00:00;322.9434290361261;195979.8883846599;0.0;0.0;853430.2986123733;0.0;985351.4900584973;393908.206462543;50453.51476848071;0.0
2023-01-21 15:00:00;314.52651876951654;194609.56164829928;0.0;0.0;835188.0056706533;0.0;946318.4306065496;393908.206462543;50462.30884104544;0.0
2023-01-21 16:00:00;312.3648241826621;194759.29933633388;0.0;0.0;837732.2931096895;0.0;927077.1983681575;393908.206462543;50457.91180476307;0.0
2023-01-21 17:00:00;313.42533601782014;195493.93287809053;0.0;0.0;843780.6034492126;0.0;927077.1983681575;393908.206462543;50457.91180476307;0.0
2023-01-21 18:00:00;305.55664259016726;188716.1333101621;0.0;0.0;848368.7864798818;0.0;933518.48212103;393908.206462543;4990.636180482987;0.0
2023-01-21 19:00:00;309.5499157780789;189437.28595231462;0.0;0.0;855423.6374929905;0.0;946318.4306065496;393908.206462543;4981.842107918259;0.0
2023-01-21 20:00:00;312.8859048434997;190066.71592872922;0.0;0.0;866188.9553737689;0.0;964631.5829036437;393908.206462543;4933.474708812257;0.0
2023-01-21 21:00:00;315.92492618830613;178267.75711322943;0.0;0.0;872980.2081267852;0.0;995781.2311181129;393908.206462543;4845.53398316498;0.0
2023-01-21 22:00:00;321.364950225549;138639.34062888075;0.0;0.0;878507.327013186;0.0;1014950.288494281;393908.206462543;4273.919266457677;0.0
2023-01-21 23:00:00;326.45718495469947;139741.32869841415;0.0;0.0;885180.6453944703;0.0;1040043.0974495265;393908.206462543;2189.7240686172045;0.0
2023-01-22 00:00:00;322.9214654639304;167844.2872232725;0.0;0.0;835636.7610277317;0.0;1059617.8732472113;393908.206462543;2198.518141181932;0.0
2023-01-22 01:00:00;321.3980144997764;167978.88475196628;0.0;0.0;837842.6406859964;0.0;1053718.1630185833;393908.206462543;2207.3122137466607;0.0
2023-01-22 02:00:00;319.56463977149986;167803.80318143294;0.0;0.0;837835.4324461591;0.0;1041994.1787375074;393908.206462543;2216.1062863113875;0.0
2023-01-22 03:00:00;315.07932272720745;166949.6209161947;0.0;0.0;833535.06705344;0.0;1011710.8408228931;393908.206462543;4207.963722222218;0.0
2023-01-22 04:00:00;311.8091222745254;173074.53429166158;0.0;0.0;830740.2300689195;0.0;998769.3628971293;393908.206462543;4326.683701846043;0.0
2023-01-22 05:00:00;310.3302382111717;166098.04458883367;0.0;0.0;827655.3622833272;0.0;985695.0070086033;393908.206462543;4581.7118062231475;0.0
2023-01-22 06:00:00;315.91696509655605;214226.2381927791;0.0;0.0;836136.075040935;0.0;972511.0658637122;393908.206462543;50317.206643727426;0.0
2023-01-22 07:00:00;315.05384675680205;247373.07201793737;0.0;0.0;814843.6115407278;0.0;953109.5457865188;393908.206462543;50396.353296809975;0.0
2023-01-22 08:00:00;306.79683102290517;244076.91151342218;0.0;0.0;793459.2939133103;0.0;933518.48212103;393908.206462543;50422.73551450416;0.0
2023-01-22 09:00:00;300.4948426010342;224020.46036055541;0.0;0.0;794434.9930197813;0.0;907586.2247906551;393908.206462543;50444.72069591598;0.0
2023-01-22 10:00:00;292.4615105030372;216723.71100717707;0.0;0.0;768771.5365962683;0.0;881202.3722996768;393908.206462543;50453.51476848071;0.0
2023-01-22 11:00:00;286.6954757503547;232870.53387946583;0.0;0.0;733998.7917750804;0.0;854356.6089614518;393908.206462543;50449.11773219834;0.0
2023-01-22 12:00:00;275.1482900486358;219897.15852116514;0.0;0.0;708638.4457270332;0.0;827038.4121653374;393908.206462543;50453.51476848071;0.0
2023-01-22 13:00:00;270.3114838614081;219125.56111159865;0.0;0.0;689377.3086420298;0.0;813198.8053732056;393908.206462543;50466.7058773278;0.0
2023-01-22 14:00:00;266.8760714819999;218541.40442882935;0.0;0.0;680737.9993534453;0.0;798419.1660733072;393908.206462543;50453.51476848071;0.0
2023-01-22 15:00:00;268.30391619992866;212669.46452367515;0.0;0.0;689414.6359721376;0.0;798419.1660733072;393908.206462543;50462.30884104544;0.0
2023-01-22 16:00:00;268.8260957388341;228599.0715861051;0.0;0.0;677797.7349295361;0.0;798419.1660733072;393908.206462543;50457.91180476307;0.0
2023-01-22 17:00:00;269.3873792889283;240647.33980563778;0.0;0.0;674474.2743298225;0.0;805421.2443996645;393908.206462543;50457.91180476307;0.0
2023-01-22 18:00:00;262.1121222811736;233886.60788875684;0.0;0.0;680382.8276515284;0.0;813198.8053732056;393908.206462543;4990.636180482987;0.0
2023-01-22 19:00:00;260.6589591083983;239746.69835997373;0.0;0.0;664035.7260523527;0.0;813198.8053732056;393908.206462543;4981.842107918259;0.0
2023-01-22 20:00:00;259.6950436457034;239735.23938137837;0.0;0.0;665366.8756342605;0.0;813198.8053732056;393908.206462543;4933.474708812257;0.0
2023-01-22 21:00:00;256.8036033667398;226843.5380628186;0.0;0.0;665989.4160124756;0.0;813198.8053732056;393908.206462543;4845.53398316498;0.0
2023-01-22 22:00:00;259.17939658313617;172461.05959264876;0.0;0.0;671683.307628322;0.0;813198.8053732056;393908.206462543;4273.919266457677;0.0
2023-01-22 23:00:00;259.27369686679543;172577.72132829094;0.0;0.0;671855.2993142748;0.0;813198.8053732056;393908.206462543;2189.7240686172045;0.0
2023-01-23 00:00:00;262.04729738824676;157966.0641779811;0.0;0.0;684318.1252225109;0.0;813198.8053732056;393908.206462543;2198.518141181932;0.0
2023-01-23 01:00:00;255.30550653374962;157250.44472107996;0.0;0.0;673108.5896245751;0.0;785151.7663042385;393908.206462543;2207.3122137466607;0.0
2023-01-23 02:00:00;244.49724464382274;155806.636827551;0.0;0.0;649951.0135232529;0.0;734860.3389530226;393908.206462543;2216.1062863113875;0.0
2023-01-23 03:00:00;230.81101780968405;153786.35233929416;0.0;0.0;616533.1760034123;0.0;667852.9931900514;393908.206462543;4207.963722222218;0.0
2023-01-23 04:00:00;231.18507509388502;160402.08787183178;0.0;0.0;609818.3272211407;0.0;682060.9409182289;393908.206462543;4326.683701846043;0.0
2023-01-23 05:00:00;244.14338582918538;155266.54203526687;0.0;0.0;623900.0929661882;0.0;748864.1163128946;393908.206462543;4581.7118062231475;0.0
2023-01-23 06:00:00;271.86745070226414;206318.68267638487;0.0;0.0;672210.4025246399;0.0;846760.7926272044;393908.206462543;50317.206643727426;0.0
2023-01-23 07:00:00;278.087836457924;240654.6299416394;0.0;0.0;672784.8129695638;0.0;853455.6620035912;393908.206462543;50396.353296809975;0.0
2023-01-23 08:00:00;270.19907681505055;237420.16308770265;0.0;0.0;652100.6891627619;0.0;840036.9422760177;393908.206462543;50422.73551450416;0.0
2023-01-23 09:00:00;254.5869760213256;216428.2070337494;0.0;0.0;630198.209741448;0.0;791629.9640102774;393908.206462543;50444.72069591598;0.0
2023-01-23 10:00:00;243.67921432621836;208194.97608654416;0.0;0.0;572440.7540680575;0.0;779083.9398901326;393908.206462543;50453.51476848071;0.0
2023-01-23 11:00:00;238.70326241543438;223169.60214591707;0.0;0.0;500911.0207697711;0.0;761981.2382663422;393908.206462543;50449.11773219834;0.0
2023-01-23 12:00:00;225.70403700158352;209073.80275337872;0.0;0.0;441824.3908208024;0.0;759016.517824548;393908.206462543;50453.51476848071;0.0
2023-01-23 13:00:00;215.1498685632182;207459.24348737937;0.0;0.0;401369.9301460815;0.0;753265.5592094326;393908.206462543;50466.7058773278;0.0
2023-01-23 14:00:00;217.4839806763162;206363.83810396722;0.0;0.0;384690.0038476257;0.0;749432.758303963;393908.206462543;50453.51476848071;0.0
2023-01-23 15:00:00;219.63318226499;200266.5300768544;0.0;0.0;396916.91899175174;0.0;751157.6676759908;393908.206462543;50462.30884104544;0.0
2023-01-23 16:00:00;225.62726863535028;217579.80745273366;0.0;0.0;422641.8186378812;0.0;756024.4564824018;393908.206462543;50457.91180476307;0.0
2023-01-23 17:00:00;235.5033045528599;231807.09321919695;0.0;0.0;470247.2363691117;0.0;775965.5794195051;393908.206462543;50457.91180476307;0.0
2023-01-23 18:00:00;239.91109782923883;227985.3895813474;0.0;0.0;537883.0563715976;0.0;810615.7732132535;393908.206462543;4990.636180482987;0.0
2023-01-23 19:00:00;249.7556578117593;235978.8354677389;0.0;0.0;568134.8505640087;0.0;841824.3222704425;393908.206462543;4981.842107918259;0.0
2023-01-23 20:00:00;259.27886230215546;237890.38842453316;0.0;0.0;610198.4039291388;0.0;873915.9010561069;393908.206462543;4933.474708812257;0.0
2023-01-23 21:00:00;265.84577061832675;226572.5499073257;0.0;0.0;643387.4444054633;0.0;906238.5571296801;393908.206462543;4845.53398316498;0.0
2023-01-23 22:00:00;281.2393402419604;174494.0791396439;0.0;0.0;692697.44531474;0.0;950509.00561444;393908.206462543;4273.919266457677;0.0
2023-01-23 23:00:00;296.1376367357521;177190.93586683052;0.0;0.0;741765.2011944042;0.0;1000910.0944400015;393908.206462543;2189.7240686172045;0.0
2023-01-24 00:00:00;313.8388248407367;165667.5002526453;0.0;0.0;782771.6697420886;0.0;1068515.6398498109;393908.206462543;2198.518141181932;0.0
2023-01-24 01:00:00;324.1550428788348;168087.06811239084;0.0;0.0;802684.153500178;0.0;1120326.5725619192;393908.206462543;2207.3122137466607;0.0
2023-01-24 02:00:00;334.1354495291613;170229.28211514087;0.0;0.0;821156.8376769559;0.0;1164893.7231166316;393908.206462543;2216.1062863113875;0.0
2023-01-24 03:00:00;342.65399590041284;171914.0073391212;0.0;0.0;837028.2503929107;0.0;1196571.9670524972;393908.206462543;4207.963722222218;0.0
2023-01-24 04:00:00;348.02384330025353;179857.79580584663;0.0;0.0;850968.413682021;0.0;1221573.073287362;393908.206462543;4326.683701846043;0.0
2023-01-24 05:00:00;352.90396761598026;174252.64383520657;0.0;0.0;861919.8254667225;0.0;1234647.8289389252;393908.206462543;4581.7118062231475;0.0
2023-01-24 06:00:00;362.99722963491627;223285.7287547859;0.0;0.0;881362.2026179606;0.0;1236005.365819604;393908.206462543;50317.206643727426;0.0
2023-01-24 07:00:00;363.5122019088735;256649.82938022536;0.0;0.0;873338.3125921641;0.0;1213962.4688281321;393908.206462543;50396.353296809975;0.0
2023-01-24 08:00:00;354.4562651326782;252455.950377444;0.0;0.0;861482.1537404995;0.0;1183568.0580715435;393908.206462543;50422.73551450416;0.0
2023-01-24 09:00:00;342.3479471455596;230249.51500351643;0.0;0.0;857851.5619156078;0.0;1126704.9156545177;393908.206462543;50444.72069591598;0.0
2023-01-24 10:00:00;322.74843006726087;219575.36633286974;0.0;0.0;821661.8495604437;0.0;1053748.93992042;393908.206462543;50453.51476848071;0.0
2023-01-24 11:00:00;292.67298614009536;231751.78732734325;0.0;0.0;657402.3339261988;0.0;971775.7678186193;393908.206462543;50449.11773219834;0.0
2023-01-24 12:00:00;254.66013727067246;214330.6619449924;0.0;0.0;527652.4593102481;0.0;896283.7971625961;393908.206462543;50453.51476848071;0.0
2023-01-24 13:00:00;245.12834994562303;211132.74870082896;0.0;0.0;446938.4203436359;0.0;871573.1139866321;393908.206462543;50466.7058773278;0.0
2023-01-24 14:00:00;233.10451060945888;209177.73686946937;0.0;0.0;413389.537508594;0.0;853151.1930107678;393908.206462543;50453.51476848071;0.0
2023-01-24 15:00:00;241.98674153354187;203176.32164849306;0.0;0.0;431383.67682658456;0.0;856094.8524151614;393908.206462543;50462.30884104544;0.0
2023-01-24 16:00:00;246.1812122155784;220522.81348956152;0.0;0.0;465998.78166588926;0.0;839882.4933994106;393908.206462543;50457.91180476307;0.0
2023-01-24 17:00:00;250.49340275652588;234538.62074948207;0.0;0.0;519226.64259732293;0.0;818737.7073128343;393908.206462543;50457.91180476307;0.0
2023-01-24 18:00:00;250.25720270667006;230618.27416850597;0.0;0.0;591760.0150263358;0.0;819689.8774028779;393908.206462543;4990.636180482987;0.0
2023-01-24 19:00:00;262.71473288154016;239157.9050536859;0.0;0.0;632344.6075812605;0.0;860345.3156069544;393908.206462543;4981.842107918259;0.0
2023-01-24 20:00:00;282.0740176658303;242269.14278341123;0.0;0.0;691984.8835587234;0.0;939932.174184588;393908.206462543;4933.474708812257;0.0
2023-01-24 21:00:00;297.6763548506509;232292.34018717066;0.0;0.0;748227.0941671297;0.0;1008705.8151964843;393908.206462543;4845.53398316498;0.0
2023-01-24 22:00:00;313.6513034479269;180604.77547794714;0.0;0.0;782917.7018539689;0.0;1068515.6398498109;393908.206462543;4273.919266457677;0.0
2023-01-24 23:00:00;325.86292464467675;183219.90488501894;0.0;0.0;803305.8450900427;0.0;1126033.9200595915;393908.206462543;2189.7240686172045;0.0
2023-01-25 00:00:00;340.45194705218967;171054.9337656874;0.0;0.0;833484.2855559784;0.0;1182066.4274769423;393908.206462543;2198.518141181932;0.0
2023-01-25 01:00:00;346.0476324961446;172610.9194495676;0.0;0.0;848669.8846416603;0.0;1208132.4139143084;393908.206462543;2207.3122137466607;0.0
2023-01-25 02:00:00;350.10064368338254;173641.12176954;0.0;0.0;860305.9132736863;0.0;1221847.2119290535;393908.206462543;2216.1062863113875;0.0
2023-01-25 03:00:00;352.6199036706968;174153.70865392528;0.0;0.0;868273.8195135306;0.0;1223530.3394924877;393908.206462543;4207.963722222218;0.0
2023-01-25 04:00:00;352.9926096278343;181073.47198741668;0.0;0.0;874586.2120686994;0.0;1224518.217303789;393908.206462543;4326.683701846043;0.0
2023-01-25 05:00:00;352.81702297328127;174440.6296132517;0.0;0.0;877613.9266639892;0.0;1213741.627701197;393908.206462543;4581.7118062231475;0.0
2023-01-25 06:00:00;359.92847072696327;222817.0382438968;0.0;0.0;891005.3746154034;0.0;1202340.4776105788;393908.206462543;50317.206643727426;0.0
2023-01-25 07:00:00;360.9012002705289;256143.64047148637;0.0;0.0;880543.7448559743;0.0;1184907.5050813076;393908.206462543;50396.353296809975;0.0
2023-01-25 08:00:00;354.95275669318255;252870.22370799724;0.0;0.0;875077.7263738352;0.0;1166553.1661036238;393908.206462543;50422.73551450416;0.0
2023-01-25 09:00:00;350.5702019802845;232727.88284297296;0.0;0.0;887784.227371827;0.0;1141338.0241303418;393908.206462543;50444.72069591598;0.0
2023-01-25 10:00:00;342.575170543132;224895.88139570953;0.0;0.0;876778.7909414904;0.0;1102930.1570759695;393908.206462543;50453.51476848071;0.0
2023-01-25 11:00:00;336.6867485875775;240497.73359101385;0.0;0.0;857260.2740144451;0.0;1063483.0031569356;393908.206462543;50449.11773219834;0.0
2023-01-25 12:00:00;322.7489833200209;226645.0710512592;0.0;0.0;841303.8100170481;0.0;1012455.7742785927;393908.206462543;50453.51476848071;0.0
2023-01-25 13:00:00;309.0822091619669;224548.724843397;0.0;0.0;791472.0589001616;0.0;970415.8297016097;393908.206462543;50466.7058773278;0.0
2023-01-25 14:00:00;300.3064821790384;222635.42024135665;0.0;0.0;750323.7466146073;0.0;950570.9115683266;393908.206462543;50453.51476848071;0.0
2023-01-25 15:00:00;294.4654101258732;214935.8219345722;0.0;0.0;722473.5279733087;0.0;935988.1247100565;393908.206462543;50462.30884104544;0.0
2023-01-25 16:00:00;291.5645527913488;230280.05885848403;0.0;0.0;698059.5095292919;0.0;923798.5931264296;393908.206462543;50457.91180476307;0.0
