,1,2,3,4,5,6,7,8,9,10,11,12
temp_air,4.372110215053763,7.173898809523809,8.076075268817204,14.027055555555554,18.068051075268816,24.51973611111111,25.980376344086025,26.087473118279572,18.409930555555555,14.998024193548387,9.498625,2.3845833333333335
temp_dew,1.688252688172043,4.588422619047619,3.743655913978495,9.560652777777777,12.24412634408602,15.157597222222222,16.37643817204301,16.690040322580643,12.336583333333333,11.42013440860215,6.319138888888888,-0.3212231182795699
relative_humidity,83.88813172043011,85.08116071428572,76.36416666666668,76.90801388888889,71.56408602150537,59.56331944444444,58.34307795698925,60.11720430107526,70.3645,80.52655913978495,81.78294444444444,83.72563172043012
wind_speed,1.8821236559139785,1.6361607142857142,2.511559139784946,2.7168055555555553,2.395698924731183,2.1595833333333334,2.092741935483871,1.7744623655913978,2.1683333333333334,2.10255376344086,2.255,2.1158602150537633
