;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131999125;5.0;1;services;1945-1960;131999125;Bd131999125;1.0;1.0;IdealLoad;IdealLoad;True;504.2724609375;100.8544921875;1;484.4493251507557;136.20882582920518;21.43207105919248;-5.899877035631178;0.0;130347.57788789063;0.0;0.0;8564319.01112862;0.0;0.0;123601.0755796875;0.0;0.0;6648027.743670358;0.0;0.0;137084.65796601563;0.0;0.0;4002085.679656292;0.0;0.0;131467.28382421876;0.0;0.0;560113.9903005888;-455.10630719218494;0.0;137926.79297578125;0.0;0.0;27038.540219844184;0.0;0.0;127256.60877539063;0.0;0.0;320904.69920229237;-3664118.840782816;0.0;136242.52295625;0.0;0.0;328067.8329268978;-5001151.016985832;0.0;137926.79297578125;0.0;0.0;385182.3225935954;-5041246.593469843;0.0;130625.14881445313;0.0;0.0;296755.9998184873;-1481723.547653531;0.0;137926.79297578125;0.0;0.0;880386.2402842502;-22.299659196110593;0.0;133151.55384375;0.0;0.0;4566568.589546836;0.0;0.0;135400.38794648438;0.0;0.0;7939603.64423376;0.0;0.0;1598957.1965214843;0.0;0.0;34519054.29358183;-15188717.40485841
131999247;10.1;2;services;Before 1930;131999247;Bd131999247;1.0;1.0;IdealLoad;IdealLoad;True;3174.2776123046874;628.56982421875;8;3031.4949736036965;564.6289165376406;124.80972046035518;-29.149715438631315;0.0;812383.7852260391;0.0;0.0;50160629.68866553;0.0;0.0;770336.5974609689;0.0;0.0;39212454.326913856;0.0;0.0;854372.2494838517;0.0;0.0;23981988.14922623;0.0;0.0;819362.2880999219;0.0;0.0;3461287.6378467763;-2851.1124600154144;0.0;859620.8075160782;0.0;0.0;168516.14741683772;0.0;0.0;793119.4979387891;0.0;0.0;2000020.088282751;-19670783.39304103;0.0;849123.6914516251;0.0;0.0;2044663.9073975198;-26514665.778673477;0.0;859620.8075160782;0.0;0.0;2400626.680611396;-26928623.007229038;0.0;814113.7300676954;0.0;0.0;1849514.7077334141;-7843562.815367386;0.0;859620.8075160782;0.0;0.0;5630109.553054065;-138.98134388479457;0.0;829859.404164375;0.0;0.0;27188440.659380887;0.0;0.0;843875.1334193986;0.0;0.0;46705687.88548966;0.0;0.0;9965408.7998609;0.0;0.0;204803939.43201894;-80960625.08811483
131999256;20.9;5;university;Before 1930;131999256;Bd131999256;1.0;1.0;IdealLoad;IdealLoad;True;30814.554858398435;7371.903076171875;96;18346.279406274443;3949.771447091303;801.6580398803828;-242.75721204867745;0.0;9527683.790394317;0.0;0.0;383168120.6709611;0.0;0.0;9034551.952233048;0.0;0.0;302966849.65418214;0.0;0.0;10020126.915882599;0.0;0.0;195723359.56041503;0.0;0.0;9609528.073751368;0.0;0.0;31380344.645704307;-26920.72405378647;0.0;10081682.306568634;0.0;0.0;1976367.0759582769;0.0;0.0;9301751.120321192;0.0;0.0;23456350.707803115;-155180439.6304761;0.0;9958571.525196563;0.0;0.0;23979935.987884413;-223467390.86990055;0.0;10081682.306568634;0.0;0.0;28154687.879799638;-229516140.96438393;0.0;9547972.683065332;0.0;0.0;21691214.942287985;-57735812.04742713;0.0;10081682.306568634;0.0;0.0;47753833.93365436;-1629.9812002401504;0.0;9732638.855123438;0.0;0.0;208153162.99872467;0.0;0.0;9897016.134510528;0.0;0.0;357368350.47792083;0.0;0.0;116874887.97018431;0.0;0.0;1625772578.5352957;-665928334.2174417
131999316;8.7;2;residential;Before 1930;131999316;Bd131999316;1.0;1.0;IdealLoad;IdealLoad;True;1458.9407226562498;335.388671875;4;914.6623103983381;79.58937254050468;44.471019050981134;-16.264272543897242;0.0;173630.7154296875;0.0;0.0;16810588.681597084;0.0;0.0;156827.74296874998;0.0;0.0;13062831.51236243;0.0;0.0;173630.7154296875;0.0;0.0;8063098.469928124;0.0;0.0;168029.724609375;0.0;0.0;1425961.0801381418;0.0;0.0;173630.7154296875;0.0;0.0;512364.9617148186;0.0;0.0;168029.724609375;0.0;0.0;495837.059724018;-6243424.350968955;0.0;173630.7154296875;0.0;0.0;512364.9617148186;-9684196.92025592;0.0;173630.7154296875;0.0;0.0;512364.9617148186;-9592594.126162954;0.0;168029.724609375;0.0;0.0;495837.059724018;-2178880.4812015807;0.0;173630.7154296875;0.0;0.0;2117803.9246559753;0.0;0.0;168029.724609375;0.0;0.0;9341581.041089071;0.0;0.0;173630.7154296875;0.0;0.0;15554639.68365257;0.0;0.0;2044361.6494140623;0.0;0.0;68905273.39801589;-27699095.878589414
131999363;9.733333333333333;2;residential;1961-1970;131999363;Bd131999363;1.0;1.0;IdealLoad;IdealLoad;True;1918.9946289062498;394.31396484375;5;930.4466482378389;273.62038163389536;55.12380037838344;-23.067246118636046;0.0;204136.33959960938;0.0;0.0;20173257.555998303;0.0;0.0;184381.2099609375;0.0;0.0;15588789.68137929;0.0;0.0;204136.33959960938;0.0;0.0;9380876.055912515;0.0;0.0;197551.29638671875;0.0;0.0;1606776.4811783838;0.0;0.0;204136.33959960938;0.0;0.0;613452.1337170685;0.0;0.0;197551.29638671875;0.0;0.0;593663.3552100663;-8129367.093804906;0.0;204136.33959960938;0.0;0.0;613452.1337170685;-12462348.802316587;0.0;204136.33959960938;0.0;0.0;613452.1337170685;-12562264.371791018;0.0;197551.29638671875;0.0;0.0;593663.3552100663;-2758712.362124298;0.0;204136.33959960938;0.0;0.0;2381173.2989636143;0.0;0.0;197551.29638671875;0.0;0.0;11056795.909117602;0.0;0.0;204136.33959960938;0.0;0.0;18648248.11930368;0.0;0.0;2403540.772705078;0.0;0.0;81863600.21342471;-35912692.63003681
131999397;15.5;4;residential;1961-1970;131999397;Bd131999397;1.0;1.0;IdealLoad;IdealLoad;True;2336.677978515625;603.013671875;8;756.2632149479709;241.09035443509612;51.88630749257989;-29.07956324956318;0.0;312180.1779296875;0.0;0.0;20060892.945267204;0.0;0.0;281969.19296874997;0.0;0.0;15637116.392814726;0.0;0.0;312180.1779296875;0.0;0.0;9493627.803826159;0.0;0.0;302109.849609375;0.0;0.0;1859746.4997378322;0.0;0.0;312180.1779296875;0.0;0.0;951304.6762465768;0.0;0.0;302109.849609375;0.0;0.0;920617.4286257195;-9390195.250975627;0.0;312180.1779296875;0.0;0.0;951304.6762465768;-14064276.209954688;0.0;312180.1779296875;0.0;0.0;951304.6762465768;-13807790.172334962;0.0;302109.849609375;0.0;0.0;920617.4286257195;-2829429.882831813;0.0;312180.1779296875;0.0;0.0;2741636.9182179505;0.0;0.0;302109.849609375;0.0;0.0;11249209.577487797;0.0;0.0;312180.1779296875;0.0;0.0;18636036.66282995;0.0;0.0;3675669.836914062;0.0;0.0;84373415.68617278;-40091691.51609708
131999430;7.4;2;residential;Before 1930;131999430;Bd131999430;1.0;1.0;IdealLoad;IdealLoad;True;1377.268994140625;372.23486328125;5;1383.3533043016164;204.46418472181963;63.081310011100214;-18.65219087850902;0.0;192705.9887207031;0.0;0.0;22818210.502537202;0.0;0.0;174057.0220703125;0.0;0.0;17797121.968538113;0.0;0.0;192705.9887207031;0.0;0.0;10770831.946785178;0.0;0.0;186489.66650390625;0.0;0.0;1727290.3655113433;0.0;0.0;192705.9887207031;0.0;0.0;589528.3491146499;0.0;0.0;186489.66650390625;0.0;0.0;570511.3055948225;-8536086.825888073;0.0;192705.9887207031;0.0;0.0;589528.3491146499;-12501877.841169983;0.0;192705.9887207031;0.0;0.0;589528.3491146499;-12067734.93351159;0.0;186489.66650390625;0.0;0.0;570511.3055948225;-2727113.46730546;0.0;192705.9887207031;0.0;0.0;2903166.3100485895;0.0;0.0;186489.66650390625;0.0;0.0;12711863.50802747;0.0;0.0;192705.9887207031;0.0;0.0;21199404.46606841;0.0;0.0;2268957.6091308594;0.0;0.0;92837496.7260499;-35832813.06787511
131999479;5.3;1;university;1961-1970;131999479;Bd131999479;1.0;1.0;IdealLoad;IdealLoad;True;1702.5020751953125;321.226806640625;4;1221.581911938155;236.42822051416366;51.641584492688644;-14.643609157580835;0.0;415163.81957904296;0.0;0.0;22024108.568221163;0.0;0.0;393675.8586022656;0.0;0.0;17347501.87273583;0.0;0.0;436621.7702626367;0.0;0.0;11012423.85400763;0.0;0.0;418730.14126191405;0.0;0.0;1673891.5945847013;-1228.3206511375292;0.0;439304.0140980859;0.0;0.0;86119.15783480727;0.0;0.0;405318.92208466795;0.0;0.0;1022098.1686078919;-8492452.583623674;0.0;433939.5264271875;0.0;0.0;1044913.1223297048;-12323685.835374538;0.0;439304.0140980859;0.0;0.0;1226825.7444708548;-12388696.226595553;0.0;416047.8974264648;0.0;0.0;945183.3042391081;-3162399.622082051;0.0;439304.0140980859;0.0;0.0;2684831.0528203677;-71.02557513673814;0.0;424094.6289328125;0.0;0.0;12066943.006332275;0.0;0.0;431257.2825917383;0.0;0.0;20536513.396249164;0.0;0.0;5092761.889462989;0.0;0.0;91671352.8424335;-36368533.61390209
131999538;12.5;3;residential;1945-1960;131999538;Bd131999538;1.0;1.0;IdealLoad;IdealLoad;True;3091.986083984375;742.07666015625;10;1327.0585496915544;426.22168244303566;82.74815824424397;-39.29784341902127;0.0;384173.08696289064;0.0;0.0;30426500.39815289;0.0;0.0;346995.0462890625;0.0;0.0;23254436.07893155;0.0;0.0;384173.08696289064;0.0;0.0;13887892.859136665;0.0;0.0;371780.40673828125;0.0;0.0;2506319.915210153;0.0;0.0;384173.08696289064;0.0;0.0;1176463.6939315323;0.0;0.0;371780.40673828125;0.0;0.0;1138513.2521918055;-12942715.748839257;0.0;384173.08696289064;0.0;0.0;1176463.6939315323;-19731768.96699327;0.0;384173.08696289064;0.0;0.0;1176463.6939315323;-20297071.718310036;0.0;371780.40673828125;0.0;0.0;1138513.2521918055;-4635846.374070345;0.0;384173.08696289064;0.0;0.0;3200254.655090021;0.0;0.0;371780.40673828125;0.0;0.0;16299977.290096084;0.0;0.0;384173.08696289064;0.0;0.0;27931366.73675053;0.0;0.0;4523328.281982422;0.0;0.0;123313165.5195461;-57607402.808212906
131999543;7.7;2;residential;1945-1960;131999543;Bd131999543;1.0;1.0;IdealLoad;IdealLoad;True;941.238525390625;244.4775390625;3;565.9865821147882;151.03528883980752;31.14686518427957;-11.962118287164078;0.0;126566.02197265625;0.0;0.0;11265562.415026417;0.0;0.0;114317.697265625;0.0;0.0;8683238.487783954;0.0;0.0;126566.02197265625;0.0;0.0;5147904.233864901;0.0;0.0;122483.2470703125;0.0;0.0;881092.7295132627;0.0;0.0;126566.02197265625;0.0;0.0;376619.57046468917;0.0;0.0;122483.2470703125;0.0;0.0;364470.5520626024;-4693037.086277796;0.0;126566.02197265625;0.0;0.0;376619.57046468917;-7052025.469089632;0.0;126566.02197265625;0.0;0.0;376619.57046468917;-7074965.856417661;0.0;122483.2470703125;0.0;0.0;364470.5520626024;-1589510.023388432;0.0;126566.02197265625;0.0;0.0;1249458.6056204631;0.0;0.0;122483.2470703125;0.0;0.0;6099654.208180727;0.0;0.0;126566.02197265625;0.0;0.0;10399458.850224195;0.0;0.0;1490212.8393554688;0.0;0.0;45585169.34573319;-20409538.43517352
