;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131991712;8.7;2;residential;1961-1970;131991712;Bd131991712;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1200.2771484374998;275.92578125;4;754.6231164557001;265.1046916529484;43.14346333384358;-18.203460662957816;0.0;142846.776953125;0.0;0.0;14214469.345355501;0.0;0.0;129022.8953125;0.0;0.0;10332350.004239157;0.0;0.0;142846.776953125;0.0;0.0;6722786.246659789;0.0;0.0;138238.81640625;0.0;0.0;1480215.884637627;0.0;0.0;142846.776953125;0.0;0.0;424869.77718252875;0.0;0.0;2860658.7959148753;0.0;0.0;411164.30049922137;-6742895.092288192;0.0;4841310.615898679;0.0;0.0;424869.77718252875;-12918036.876980007;0.0;4504745.4483448295;0.0;0.0;424869.77718252875;-12233361.569064755;0.0;1465817.1763351136;0.0;0.0;411164.30049922137;-3477137.2539159586;0.0;142846.776953125;0.0;0.0;700418.7894305311;0.0;0.0;138238.81640625;0.0;0.0;7442042.040480695;0.0;0.0;142846.776953125;0.0;0.0;12613610.434620846;0.0;0.0;14792266.449384123;0.0;0.0;55602830.67797017;-35371430.79224891
131991722;7.05;2;services;1945-1960;131991722;Bd131991722;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3900.8772216796874;1106.6318359375;14;2239.665767133992;469.8230149594718;97.8105784722368;-33.589035914638146;0.0;1430246.4501027032;0.0;0.0;46056245.83583934;0.0;0.0;1356220.0574894375;0.0;0.0;34733024.65171414;0.0;0.0;1504169.4567433284;0.0;0.0;25597858.958359107;0.0;0.0;1442532.4892185938;0.0;0.0;6893482.7820656095;0.0;0.0;1513409.8325734064;0.0;0.0;281405.7379148878;0.0;0.0;11935968.184302323;0.0;0.0;3912923.2664799164;-20734570.87374643;0.0;21746470.61994293;0.0;0.0;5082807.395733657;-40181951.65005908;0.0;21032437.413823202;0.0;0.0;5545029.483903031;-38800652.8203745;0.0;7243701.370009144;0.0;0.0;3370486.377158043;-11424388.777586266;0.0;1513409.8325734064;0.0;0.0;3131579.500575533;-701.917649083038;0.0;1461013.24087875;0.0;0.0;24067821.617103253;0.0;0.0;1485688.705083172;0.0;0.0;40659205.89759348;0.0;0.0;73665267.65274039;0.0;0.0;199331871.50444;-111142266.03941536
131991724;13.125;3;residential;1945-1960;131991724;Bd131991724;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2535.9640502929688;579.64892578125;8;774.2852934700761;158.8857200746973;51.46109169264654;-27.997397723575077;0.0;300084.24887695315;0.0;0.0;18730163.861234292;0.0;0.0;271043.8376953125;0.0;0.0;14020024.040839165;0.0;0.0;300084.24887695315;0.0;0.0;10094419.485028192;0.0;0.0;290404.11181640625;0.0;0.0;2746534.43215632;0.0;0.0;300084.24887695315;0.0;0.0;878308.4783816618;0.0;0.0;2925709.758441712;0.0;0.0;849975.946820963;-7213444.452334435;0.0;5448338.838312195;0.0;0.0;878308.4783816618;-16857999.198655806;0.0;5144556.315699317;0.0;0.0;878308.4783816618;-16120093.628201146;0.0;1458402.7076960334;0.0;0.0;849975.946820963;-3639652.5711582014;0.0;300084.24887695315;0.0;0.0;1386703.4296130044;0.0;0.0;290404.11181640625;0.0;0.0;10179553.278206432;0.0;0.0;300084.24887695315;0.0;0.0;16583303.906696206;0.0;0.0;17329280.925862145;0.0;0.0;78075579.76256052;-43831189.85034959
131991729;8.375;2;residential;Before 1930;131991729;Bd131991729;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1665.4288635253906;397.71435546875;5;1461.5261268395816;213.25010105084382;68.30880126915041;-23.020950244119888;0.0;205896.72182617188;0.0;0.0;23013079.926996917;0.0;0.0;185971.2326171875;0.0;0.0;16999838.318935122;0.0;0.0;205896.72182617188;0.0;0.0;11622101.373866087;0.0;0.0;199254.89208984375;0.0;0.0;2633636.4195667785;0.0;0.0;205896.72182617188;0.0;0.0;585360.0975777191;0.0;0.0;3943017.6190182352;0.0;0.0;566477.5137848895;-9250264.281213399;0.0;6671591.878041127;0.0;0.0;585360.0975777191;-17461442.790218316;0.0;6308409.265240147;0.0;0.0;585360.0975777191;-16914738.92688878;0.0;1866563.1293105385;0.0;0.0;566477.5137848895;-4430279.642170243;0.0;205896.72182617188;0.0;0.0;1303958.8049602895;0.0;0.0;199254.89208984375;0.0;0.0;12337920.07879731;0.0;0.0;205896.72182617188;0.0;0.0;20349292.629618883;0.0;0.0;20403546.517537784;0.0;0.0;91148862.87304433;-48056725.64049073
131991731;11.266666666666666;3;services;Before 1930;131991731;Bd131991731;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2298.6640624999995;612.0703125;8;2572.959546784946;557.3580990369962;107.48198364546313;-24.769621880849066;0.0;791059.2875043751;0.0;0.0;40841364.7800442;0.0;0.0;750115.8085725001;0.0;0.0;30056537.137275793;0.0;0.0;831945.5843793751;0.0;0.0;20601319.076573763;0.0;0.0;797854.6096312501;0.0;0.0;4843727.442428242;0.0;0.0;837056.3714887501;0.0;0.0;155643.54137610967;0.0;0.0;8856756.882355412;0.0;0.0;2164434.364620822;-15878781.560127845;0.0;15261438.395020684;0.0;0.0;2811265.1471376205;-28280955.816847652;0.0;15071800.882967435;0.0;0.0;3066916.9445672124;-27918372.2452466;0.0;5858083.02155799;0.0;0.0;1864192.3927630691;-9953159.86192021;0.0;837056.3714887501;0.0;0.0;1884361.3434309086;-388.22573223691757;0.0;808076.1838500001;0.0;0.0;20766729.332380515;0.0;0.0;821724.0101606251;0.0;0.0;36090985.06592739;0.0;0.0;51522967.40897714;0.0;0.0;165147476.5685256;-82031657.70987454
131991745;7.5;2;residential;1945-1960;131991745;Bd131991745;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;737.4737548828125;196.65966796875;3;554.0393824709041;187.0201152963493;30.230048301459174;-11.157097528790356;0.0;101810.71010742188;0.0;0.0;9888564.11411095;0.0;0.0;91958.0607421875;0.0;0.0;7215037.831283279;0.0;0.0;101810.71010742188;0.0;0.0;4723322.1604318535;0.0;0.0;98526.49365234375;0.0;0.0;1020707.9585208922;0.0;0.0;101810.71010742188;0.0;0.0;308082.19733978115;0.0;0.0;1965254.39747465;0.0;0.0;298144.0619417237;-4564417.855291858;0.0;3312949.4640874616;0.0;0.0;308082.19733978115;-8575814.156818245;0.0;3086404.0326031344;0.0;0.0;308082.19733978115;-8176726.907339691;0.0;1000274.7642984814;0.0;0.0;298144.0619417237;-2333294.8774345824;0.0;101810.71010742188;0.0;0.0;451850.9533843051;0.0;0.0;98526.49365234375;0.0;0.0;5163903.6087937;0.0;0.0;101810.71010742188;0.0;0.0;8728097.410643533;0.0;0.0;10162947.257047711;0.0;0.0;38712018.75307131;-23650253.796884377
131991753;9.925;2;services;1961-1970;131991753;Bd131991753;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2855.700671386719;575.4560546875;7;1139.8792864946035;244.26790559779988;52.12403542146991;-19.79280923234123;0.0;743737.8472937657;0.0;0.0;24492959.314017005;0.0;0.0;705243.6214341875;0.0;0.0;18448678.186754905;0.0;0.0;782178.3117468907;0.0;0.0;13682376.621952122;0.0;0.0;750126.6709004687;0.0;0.0;3704734.881760878;0.0;0.0;786983.3698035313;0.0;0.0;146332.89089296703;0.0;0.0;6017373.772652798;0.0;0.0;2034888.6531698029;-10497664.82971883;0.0;11244131.823000275;0.0;0.0;2643094.293602566;-21255005.12634684;0.0;10944695.274721928;0.0;0.0;2883452.912078447;-20672809.18375106;0.0;3729456.7890658258;0.0;0.0;1752675.7589927812;-5917950.546517517;0.0;786983.3698035313;0.0;0.0;1658506.1300793106;-365.0019346449226;0.0;759736.78701375;0.0;0.0;12802067.96182075;0.0;0.0;772568.1956336094;0.0;0.0;21700473.444483478;0.0;0.0;38023215.83307056;0.0;0.0;105950241.04960501;-58343794.6882689
131991765;7.333333333333333;2;medical;1945-1960;131991765;Bd131991765;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2746.4049479166665;749.01953125;10;1396.8165823144038;238.97754223001064;60.029321417485136;-30.151300803375985;0.0;4568838.177506249;0.0;0.0;84792043.0503891;0.0;0.0;4126692.547425;0.0;0.0;76951405.02332854;0.0;0.0;4568838.177506249;0.0;0.0;76585604.67171535;0.0;0.0;4421456.3008125;0.0;0.0;61308757.43791765;0.0;0.0;4568838.177506249;0.0;0.0;60395285.731642485;0.0;0.0;14860921.824259996;0.0;0.0;55576106.849482715;-20474751.483803134;0.0;23230755.93983199;0.0;0.0;64417656.78330182;-36880634.5450282;0.0;22945009.89300192;0.0;0.0;66512882.71654631;-36217499.12303332;0.0;11784660.726665331;0.0;0.0;58429514.733735785;-14426692.225712918;0.0;4568838.177506249;0.0;0.0;62481490.91764643;-3893.0389650300635;0.0;4421456.3008125;0.0;0.0;73640521.91901992;0.0;0.0;4568838.177506249;0.0;0.0;84490525.4345986;0.0;0.0;108635144.42034051;0.0;0.0;825581795.2693247;-108003470.4165426
131991795;9.1;2;residential;Before 1930;131991795;Bd131991795;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;769.7298095703125;169.17138671875;2;972.2945204347725;201.2929574219249;44.55600811009528;-11.848402270846448;0.0;87580.02690429687;0.0;0.0;14008407.352771167;0.0;0.0;79104.54042968749;0.0;0.0;10153575.445360556;0.0;0.0;87580.02690429687;0.0;0.0;6478187.484950098;0.0;0.0;84754.86474609375;0.0;0.0;1327044.7883347394;0.0;0.0;87580.02690429687;0.0;0.0;244509.62692359532;0.0;0.0;2352105.7552652303;0.0;0.0;236622.21960347935;-5408198.832667577;0.0;3797582.525211678;0.0;0.0;244509.62692359532;-9308387.187222112;0.0;3639015.450619576;0.0;0.0;244509.62692359532;-9113987.22411771;0.0;1358460.4435051861;0.0;0.0;236622.21960347935;-3187139.8731047935;0.0;87580.02690429687;0.0;0.0;489439.8364237087;0.0;0.0;84754.86474609375;0.0;0.0;7202962.89085487;0.0;0.0;87580.02690429687;0.0;0.0;12383952.617916252;0.0;0.0;11833678.579045027;0.0;0.0;53250343.736589134;-27017713.11711219
131991802;7.5;2;residential;1945-1960;131991802;Bd131991802;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2071.1444091796875;552.30517578125;7;1305.168311499291;358.81349129382204;71.33894533394023;-29.344338398251207;0.0;285928.38950195315;0.0;0.0;23941900.88728853;0.0;0.0;258257.9001953125;0.0;0.0;17594569.415435728;0.0;0.0;285928.38950195315;0.0;0.0;11799842.03651464;0.0;0.0;276704.89306640625;0.0;0.0;2687663.2044500024;0.0;0.0;285928.38950195315;0.0;0.0;814884.4509138664;0.0;0.0;4679031.404121972;0.0;0.0;788597.8557230965;-10962690.296021914;0.0;8048565.121543635;0.0;0.0;814884.4509138664;-21573412.63422648;0.0;7427663.104886515;0.0;0.0;814884.4509138664;-20314908.48839127;0.0;2290357.5328152413;0.0;0.0;788597.8557230965;-5375979.230644208;0.0;285928.38950195315;0.0;0.0;1229288.3223667964;0.0;0.0;276704.89306640625;0.0;0.0;12622339.764172578;0.0;0.0;285928.38950195315;0.0;0.0;21146112.34918344;0.0;0.0;24686926.79720525;0.0;0.0;95043565.04359952;-58226990.64928388
