;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131987586;5.975;1;residential;Before 1930;131987586;Bd131987586;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2246.017962646484;375.902587890625;5;2797.590394288744;414.1002428278436;123.09676206167646;-23.962287246848614;0.0;194604.76975097656;0.0;0.0;48506004.008224264;0.0;0.0;175772.05009765623;0.0;0.0;37323279.86405123;0.0;0.0;194604.76975097656;0.0;0.0;28313560.27727674;0.0;0.0;188327.19653320312;0.0;0.0;8093198.910815321;0.0;0.0;194604.76975097656;0.0;0.0;641723.2216082879;0.0;0.0;2402936.6118579586;0.0;0.0;621022.4725241495;-5784341.208869121;0.0;5468716.269007565;0.0;0.0;641723.2216082879;-14431842.036713662;0.0;3940426.7203116016;0.0;0.0;641723.2216082879;-10512670.383298153;0.0;254128.46706093033;0.0;0.0;621022.4725241495;-747409.1522503395;0.0;194604.76975097656;0.0;0.0;7235430.858557826;0.0;0.0;188327.19653320312;0.0;0.0;30849895.532265168;0.0;0.0;194604.76975097656;0.0;0.0;44502582.90374065;0.0;0.0;13591658.360157004;0.0;0.0;207991166.96480435;-31476262.781131275
131987588;12.375;3;residential;1945-1960;131987588;Bd131987588;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;4286.5235595703125;1039.1572265625;13;1793.1145398741292;553.5828640914139;111.98869529196608;-40.47467288687078;0.0;537971.6961914062;0.0;0.0;47055354.16885254;0.0;0.0;485909.919140625;0.0;0.0;36249848.7676565;0.0;0.0;537971.6961914062;0.0;0.0;27633099.42131205;0.0;0.0;520617.7705078125;0.0;0.0;8579509.097363228;0.0;0.0;537971.6961914062;0.0;0.0;1740896.6085927533;0.0;0.0;2703063.0795122683;0.0;0.0;1684738.653476858;-6465829.270440148;0.0;6482067.105634152;0.0;0.0;1740896.6085927533;-19022245.760000765;0.0;4607230.314650324;0.0;0.0;1740896.6085927533;-13200254.333873613;0.0;544627.8697871219;0.0;0.0;1684738.653476858;-1053222.861225937;0.0;537971.6961914062;0.0;0.0;7941649.021456192;0.0;0.0;520617.7705078125;0.0;0.0;29957464.821205247;0.0;0.0;537971.6961914062;0.0;0.0;43227347.740222886;0.0;0.0;18553992.31069715;0.0;0.0;209236440.17080063;-39741552.22554047
131987590;3.82;1;worship;Before 1930;131987590;Bd131987590;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;744.44115234375;194.8798828125;3;1381.442957402804;192.9464822574821;53.028759669818676;-22.88342771393393;0.0;2211348.801445313;0.0;0.0;47049797.837578446;0.0;0.0;1997347.3045312501;0.0;0.0;37965936.13614007;0.0;0.0;2211348.801445313;0.0;0.0;32523979.12115842;0.0;0.0;2140014.969140625;0.0;0.0;11418128.450403202;0.0;0.0;2211348.801445313;0.0;0.0;472139.87569924054;0.0;0.0;9571829.381485647;0.0;0.0;8518417.53959471;-14940689.538617978;0.0;17339289.768369026;0.0;0.0;9896817.080014052;-29907967.75293075;0.0;15472279.894764353;0.0;0.0;10301409.09425324;-26245053.26656537;0.0;5224675.611937501;0.0;0.0;6969284.67012001;-6169204.334521281;0.0;2211348.801445313;0.0;0.0;9082583.518890115;0.0;0.0;2140014.969140625;0.0;0.0;30979687.44288207;0.0;0.0;2211348.801445313;0.0;0.0;43753444.54115519;0.0;0.0;64942195.90659559;0.0;0.0;248931625.30788875;-77262914.89263538
131987608;9.35;2;shop;Before 1930;131987608;Bd131987608;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;19339.70115966797;4136.83447265625;54;13488.563811626937;1677.681631764427;541.2522298093892;-122.79794390601134;0.0;5346577.449732117;0.0;0.0;274624060.2482781;0.0;0.0;5069850.4273349065;0.0;0.0;214287996.34618655;0.0;0.0;5622917.992505555;0.0;0.0;169012241.31440014;0.0;0.0;5392505.380319766;0.0;0.0;50670881.867124856;0.0;0.0;5657460.560352234;0.0;0.0;1199171.5993991662;0.0;0.0;26751069.08518109;0.0;0.0;15926743.89351924;-43668915.07217118;0.0;59111109.35414735;0.0;0.0;19135648.27684297;-106880113.6685899;0.0;46115666.720434174;0.0;0.0;19675164.214963473;-80350371.40523332;0.0;9367593.753110088;0.0;0.0;13940842.137432167;-9911724.650401033;0.0;5657460.560352234;0.0;0.0;43216162.424647644;0.0;0.0;5461590.516013125;0.0;0.0;175703577.59537056;0.0;0.0;5553832.856812196;0.0;0.0;252789557.59015122;0.0;0.0;185107634.65629485;0.0;0.0;1250182047.5083163;-240811124.79639542
131987615;12.7;3;medical;1945-1960;131987615;Bd131987615;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;11823.262817382812;2792.896728515625;36;4517.795412313814;1287.8027359353066;218.24009686155347;-109.40041167311514;0.0;17035995.280095704;0.0;0.0;364837362.27188706;0.0;0.0;15387350.575570313;0.0;0.0;333785643.65860355;0.0;0.0;17035995.280095704;0.0;0.0;335126948.1755574;0.0;0.0;16486447.045253906;0.0;0.0;265533242.97983173;0.0;0.0;17035995.280095704;0.0;0.0;256713186.30259272;0.0;0.0;41089418.58504653;0.0;0.0;235480028.5044488;-48319561.86699932;0.0;65939338.440102085;0.0;0.0;270941160.8655123;-96545765.39566465;0.0;59358412.23961484;0.0;0.0;279251897.5932692;-83027241.377185;0.0;26207824.302926376;0.0;0.0;246693834.0537307;-19044294.704307467;0.0;17035995.280095704;0.0;0.0;276819667.0346486;0.0;0.0;16486447.045253906;0.0;0.0;331924179.5363716;0.0;0.0;17035995.280095704;0.0;0.0;368779598.1552251;0.0;0.0;326135214.63424647;0.0;0.0;3565886749.1316786;-246936863.34415644
131987616;10.34;2;university;Before 1930;131987616;Bd131987616;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;23196.080971679687;4486.66943359375;58;13985.846088926932;1616.6326179971581;565.0707604042321;-128.70952994965717;0.0;5798715.36475857;0.0;0.0;291057195.44298685;0.0;0.0;5498586.683989343;0.0;0.0;227449516.414621;0.0;0.0;6098424.882922633;0.0;0.0;180466339.29168513;0.0;0.0;5848527.230250859;0.0;0.0;54598093.478260994;0.0;0.0;6135888.57269314;0.0;0.0;1300580.5758535226;0.0;0.0;27694352.369675133;0.0;0.0;17274470.845849674;-44927584.894002594;0.0;61776960.05658627;0.0;0.0;20753870.81189758;-112022784.20929946;0.0;48315797.10008879;0.0;0.0;21339011.37879767;-84265527.77069983;0.0;10114633.737184204;0.0;0.0;15120982.50793937;-10940473.243557634;0.0;6135888.57269314;0.0;0.0;46060508.87919545;0.0;0.0;5923454.609791875;0.0;0.0;186433992.505009;0.0;0.0;6023497.503381616;0.0;0.0;268060149.27983296;0.0;0.0;195364726.68401557;0.0;0.0;1329914711.4119291;-252156370.11755952
131987618;5.083333333333334;1;services;Before 1930;131987618;Bd131987618;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4636.064534505209;912.0126953125;12;5148.928509816667;487.8867496711045;194.78665726961563;-33.530901366403626;0.0;1178714.4356047343;0.0;0.0;86557600.71768464;0.0;0.0;1117706.7836838125;0.0;0.0;67127973.64769925;0.0;0.0;1239636.8836516093;0.0;0.0;52176226.418575004;0.0;0.0;1188839.775654531;0.0;0.0;15220558.715232795;0.0;0.0;1247252.1896574688;0.0;0.0;264371.158609109;0.0;0.0;7254268.126308676;0.0;0.0;3513776.274266345;-12347754.09347213;0.0;15730896.394405853;0.0;0.0;4218673.547822595;-28763059.538236238;0.0;12337715.599542588;0.0;0.0;4337616.03588724;-21974866.266752917;0.0;2119218.940345318;0.0;0.0;3076465.825867984;-2360057.3398628044;0.0;1247252.1896574688;0.0;0.0;13043939.319250757;0.0;0.0;1204070.3876662499;0.0;0.0;55239129.12064407;0.0;0.0;1224406.2716398905;0.0;0.0;79663033.68988726;0.0;0.0;47089977.977818206;0.0;0.0;384439364.4714271;-65445737.23832409
131987619;15.675;4;medical;Before 1930;131987619;Bd131987619;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;14375.05418701172;3668.275390625;48;9238.615068562513;1771.4659469265637;393.76526847092435;-143.18068099858286;0.0;22375593.627478123;0.0;0.0;525987961.0106723;0.0;0.0;20210213.5990125;0.0;0.0;475230680.5966898;0.0;0.0;22375593.627478123;0.0;0.0;469460946.93000406;0.0;0.0;21653800.28465625;0.0;0.0;357233403.81904113;0.0;0.0;22375593.627478123;0.0;0.0;337174895.92364055;0.0;0.0;56306506.44352417;0.0;0.0;309286841.85058904;-68522548.14897119;0.0;92234430.36636066;0.0;0.0;355862349.8544329;-137547600.68337643;0.0;81317894.35524693;0.0;0.0;366777923.89092684;-115557560.79483712;0.0;33482987.592920713;0.0;0.0;324015174.3667186;-23183868.381452527;0.0;22375593.627478123;0.0;0.0;371449036.3173389;0.0;0.0;21653800.28465625;0.0;0.0;467593546.6130636;0.0;0.0;22375593.627478123;0.0;0.0;527680623.58294386;0.0;0.0;438737601.063768;0.0;0.0;4887753384.756062;-344811578.00863725
131987637;9.666666666666666;2;worship;Before 1930;131987637;Bd131987637;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;9915.852376302082;2051.5556640625;27;8258.920510585547;1327.0563084238527;336.3338775585607;-227.0264494824215;0.0;23279494.493476566;0.0;0.0;407119233.096574;0.0;0.0;21026640.187656254;0.0;0.0;331435765.6445059;0.0;0.0;23279494.493476566;0.0;0.0;291648535.7594871;0.0;0.0;22528543.05820313;0.0;0.0;105778672.44176959;0.0;0.0;23279494.493476566;0.0;0.0;4970350.054820602;0.0;0.0;96393928.94418159;0.0;0.0;89675791.56961565;-147618858.32114822;0.0;171681665.99932045;0.0;0.0;104186593.52452663;-293682259.36714286;0.0;156163555.63019478;0.0;0.0;108445848.13032642;-263133013.91677827;0.0;55690435.84044116;0.0;0.0;73367631.55386896;-65867949.492499754;0.0;23279494.493476566;0.0;0.0;81975749.41096549;0.0;0.0;22528543.05820313;0.0;0.0;268965601.62264496;0.0;0.0;23279494.493476566;0.0;0.0;379435008.6816711;0.0;0.0;662410785.1855831;0.0;0.0;2247004781.490776;-770302081.0975691
131987640;6.633333333333333;1;residential;Before 1930;131987640;Bd131987640;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2489.911385091146;375.363525390625;5;3005.5834949538594;480.37227572389276;134.04282408945318;-26.115621596396874;0.0;194325.69709472655;0.0;0.0;52840705.154870115;0.0;0.0;175519.98447265624;0.0;0.0;40577803.5084734;0.0;0.0;194325.69709472655;0.0;0.0;30789414.386958007;0.0;0.0;188057.12622070312;0.0;0.0;8826162.673954887;0.0;0.0;194325.69709472655;0.0;0.0;641091.6642431528;0.0;0.0;2450364.897107614;0.0;0.0;620411.2879772447;-5996116.589689001;0.0;5734815.90310108;0.0;0.0;641091.6642431528;-15367725.856299158;0.0;4181789.731945756;0.0;0.0;641091.6642431528;-11284482.38111774;0.0;267687.82546297595;0.0;0.0;620411.2879772447;-835028.7569448816;0.0;194325.69709472655;0.0;0.0;7647399.446196555;0.0;0.0;188057.12622070312;0.0;0.0;33459949.00308249;0.0;0.0;194325.69709472655;0.0;0.0;48518531.767749354;0.0;0.0;14157921.080005122;0.0;0.0;225824063.50996876;-33483353.584050782
