;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
2432709;11.62692307692308;3;university;Before 1930;2432709;Bd2432709;1.0;1.0;IdealLoad;IdealLoad;True;57136.16614089355;14742.378296360224;191;35758.2033194225;5156.639632083673;1472.5728112761844;-447.77676595809794;0.0;19053522.173955597;0.0;0.0;676483848.0019668;0.0;0.0;18067354.011808775;0.0;0.0;508840937.97527915;0.0;0.0;20038313.044152457;0.0;0.0;372731505.4798483;0.0;0.0;19217194.88833842;0.0;0.0;97961205.3314463;0.0;0.0;20161411.902927067;0.0;0.0;3748843.751267226;0.0;0.0;18601700.594465382;0.0;0.0;52134000.87498293;-298898388.4749256;0.0;19915214.18537785;0.0;0.0;67712374.61460048;-556259473.105578;0.0;20161411.902927067;0.0;0.0;73870025.84009019;-543107276.3139544;0.0;19094096.029563814;0.0;0.0;44901098.63204663;-167189207.65548304;0.0;20161411.902927067;0.0;0.0;44370629.91683852;-9350.838444754807;0.0;19463392.605887637;0.0;0.0;355904539.31494045;0.0;0.0;19792115.32660324;0.0;0.0;598866242.4538419;0.0;0.0;233727138.56893438;0.0;0.0;2897525252.187149;-1565463696.3883855
2559057;6.875;1;university;Before 1930;2559057;Bd2559057;1.0;1.0;IdealLoad;IdealLoad;True;18979.373300135947;2760.6361163834104;36;15741.314369276222;1525.9127531438342;608.6333147289916;-128.32668584588225;0.0;3567934.5896801776;0.0;0.0;226342319.24138024;0.0;0.0;3383266.187437229;0.0;0.0;168675506.44340503;0.0;0.0;3752345.0822545895;0.0;0.0;119161606.27164634;0.0;0.0;3598583.7018864006;0.0;0.0;27925817.347196367;0.0;0.0;3775396.3938263906;0.0;0.0;702002.9771574717;0.0;0.0;3483327.1440273933;0.0;0.0;9767351.420218231;-84500530.70265149;0.0;3729293.770682788;0.0;0.0;12679719.861299492;-141173890.25027496;0.0;3775396.3938263906;0.0;0.0;13832792.58969206;-139534876.43802017;0.0;3575532.390314599;0.0;0.0;8408743.473548893;-49822959.954653025;0.0;3775396.3938263906;0.0;0.0;12417460.713918729;-1751.0242791307246;0.0;3644686.3250300037;0.0;0.0;120316756.81479718;0.0;0.0;3706242.4591109864;0.0;0.0;200316523.8906985;0.0;0.0;43767400.83190334;0.0;0.0;920546601.0449584;-415034008.36987877
3521512;11.74;3;university;1945-1960;3521512;Bd3521512;1.0;1.0;IdealLoad;IdealLoad;True;20264.702946401423;5178.373836388779;67;7813.099469736448;2013.8850727163835;370.0387549957206;-152.84739355935164;0.0;6692696.302673566;0.0;0.0;188846060.22927767;0.0;0.0;6346297.146005506;0.0;0.0;142535112.05032796;0.0;0.0;7038611.674944337;0.0;0.0;106446689.66714585;0.0;0.0;6750187.6032529315;0.0;0.0;30260532.275780313;0.0;0.0;7081851.096478183;0.0;0.0;1316810.21935685;0.0;0.0;6533990.4955837;0.0;0.0;18309862.509099353;-86801619.90734795;0.0;6995372.25341049;0.0;0.0;23784492.709061272;-174893983.28556755;0.0;7081851.096478183;0.0;0.0;25947415.092321225;-170584995.5467262;0.0;6706948.181719085;0.0;0.0;15771856.460820049;-50322923.439277306;0.0;7081851.096478183;0.0;0.0;13919252.50637875;-3284.5539693260803;0.0;6836666.446320624;0.0;0.0;97228539.31883295;0.0;0.0;6952132.831876644;0.0;0.0;167117477.37001956;0.0;0.0;82098456.22522144;0.0;0.0;831484100.4084219;-482606806.7328883
46970558;11.8125;3;university;1945-1960;46970558;Bd46970558;1.0;1.0;IdealLoad;IdealLoad;True;34714.49482727051;8816.379638671875;114;12323.448361325882;2779.3607040909365;577.627531694223;-246.52208685551136;0.0;11394571.592354191;0.0;0.0;307902713.53178114;0.0;0.0;10804813.771039547;0.0;0.0;234025827.85647625;0.0;0.0;11983505.752217472;0.0;0.0;177607623.18479043;0.0;0.0;11492452.731847618;0.0;0.0;51086155.667417146;0.0;0.0;12057122.522200383;0.0;0.0;2241919.794270559;0.0;0.0;11124368.881933067;0.0;0.0;31173241.66087602;-142175301.93293747;0.0;11909888.982234562;0.0;0.0;40494009.09659707;-287273638.3418504;0.0;12057122.522200383;0.0;0.0;44176467.231581554;-277931025.7804735;0.0;11418835.961864706;0.0;0.0;26852189.23132026;-79605334.65765032;0.0;12057122.522200383;0.0;0.0;24080813.429028526;-5592.078836370681;0.0;11639686.271813437;0.0;0.0;160823317.189855;0.0;0.0;11836272.212251652;0.0;0.0;272251827.42340654;0.0;0.0;139775763.7241574;0.0;0.0;1372716105.2974005;-786990892.791748
131986150;7.7;2;services;1961-1970;131986150;Bd131986150;1.0;1.0;IdealLoad;IdealLoad;True;1704.200244140625;442.6494140625;6;993.8213575070004;271.115396316321;45.370945109609515;-16.223411965995712;0.0;572094.2887627969;0.0;0.0;20051463.935054105;0.0;0.0;542483.9538245625;0.0;0.0;14931493.277821468;0.0;0.0;601663.2696221719;0.0;0.0;10658763.168013968;0.0;0.0;577008.6675464063;0.0;0.0;2794406.8296240163;0.0;0.0;605359.3922295938;0.0;0.0;112561.45084270432;0.0;0.0;558528.0545092969;0.0;0.0;1565240.96928792;-9747594.135289565;0.0;597967.14701475;0.0;0.0;2033107.707956013;-18124787.094811324;0.0;605359.3922295938;0.0;0.0;2217995.156383327;-17551254.900301743;0.0;573312.5449389843;0.0;0.0;1348184.438134046;-5531654.6212752;0.0;605359.3922295938;0.0;0.0;1243047.172967094;-280.7649536157769;0.0;584400.91276125;0.0;0.0;10317444.334636038;0.0;0.0;594271.0244073281;0.0;0.0;17786637.00721523;0.0;0.0;7017808.040076329;0.0;0.0;85060345.44793592;-50955571.51663145
131986153;7.2;2;services;Before 1930;131986153;Bd131986153;1.0;1.0;IdealLoad;IdealLoad;True;1320.6796875;366.85546875;5;1634.6359064204464;287.06862082257373;65.75709635414815;-14.372751015295902;0.0;474135.7647965625;0.0;0.0;24978567.376868807;0.0;0.0;449595.54637875;0.0;0.0;18479260.7687609;0.0;0.0;498641.7101090625;0.0;0.0;12782155.820714109;0.0;0.0;478208.664646875;0.0;0.0;2989460.5409207535;0.0;0.0;501704.953273125;0.0;0.0;93287.78599998303;0.0;0.0;462892.4488265625;0.0;0.0;1297393.5860390773;-10040638.113301748;0.0;495578.466945;0.0;0.0;1684982.8725089645;-16890233.852124047;0.0;501704.953273125;0.0;0.0;1838212.4248454256;-16749517.139792971;0.0;475145.4214828125;0.0;0.0;1117337.6001425977;-6296403.648382275;0.0;501704.953273125;0.0;0.0;1221709.935687282;-232.69015025228228;0.0;484335.150975;0.0;0.0;12942092.653343732;0.0;0.0;492515.2237809375;0.0;0.0;22072542.617747355;0.0;0.0;5816163.257760937;0.0;0.0;101497003.98357898;-49977025.44375129
131986154;8.05;2;services;Before 1930;131986154;Bd131986154;1.0;1.0;IdealLoad;IdealLoad;True;5158.803979492188;1281.6904296875;17;5357.606641499351;891.4904248455233;215.99266460493888;-50.282713739288994;0.0;1656497.7869430159;0.0;0.0;83462151.82319742;0.0;0.0;1570761.1255931878;0.0;0.0;61735450.784984365;0.0;0.0;1742114.7076461408;0.0;0.0;43000645.726855226;0.0;0.0;1670727.3601779689;0.0;0.0;10313189.702557517;0.0;0.0;1752816.8227340316;0.0;0.0;325921.439662098;0.0;0.0;1617216.7847385157;0.0;0.0;4532835.13206912;-33536624.139009174;0.0;1731412.5925582503;0.0;0.0;5886859.010826979;-58489615.66892698;0.0;1752816.8227340316;0.0;0.0;6422200.221479007;-57835946.178073086;0.0;1660025.2450900783;0.0;0.0;3903665.151053486;-20945444.200301718;0.0;1752816.8227340316;0.0;0.0;4123496.0688923257;-812.9543214309699;0.0;1692131.5903537502;0.0;0.0;43004281.63273327;0.0;0.0;1720710.4774703598;0.0;0.0;73865033.34346189;0.0;0.0;20320048.138773363;0.0;0.0;340575730.0377727;-170808443.1406324
131986160;6.55;1;services;1971-1980;131986160;Bd131986160;1.0;1.0;IdealLoad;IdealLoad;True;1103.1488891601562;168.419677734375;2;764.4053539597063;160.15834247115905;32.806192356903516;-9.958968799317486;0.0;217670.98901773832;0.0;0.0;12570521.602064295;0.0;0.0;206404.82010510942;0.0;0.0;9300390.975886282;0.0;0.0;228921.4234903946;0.0;0.0;6456286.46973278;0.0;0.0;219540.8166165235;0.0;0.0;1503973.9169011856;0.0;0.0;230327.72779947662;0.0;0.0;42827.48982373043;0.0;0.0;212509.29507111333;0.0;0.0;595687.0937137207;-5575528.733819514;0.0;227515.11918131256;0.0;0.0;773558.7896313765;-9827210.425862916;0.0;230327.72779947662;0.0;0.0;843904.9450582591;-9570565.117601665;0.0;218134.51230744144;0.0;0.0;512958.5206340645;-3091446.366157469;0.0;230327.72779947662;0.0;0.0;625650.0990687525;-106.82572145097043;0.0;222353.42523468751;0.0;0.0;6553560.761196604;0.0;0.0;226108.81487223052;0.0;0.0;11120436.426874336;0.0;0.0;2670142.399294981;0.0;0.0;50899757.09058538;-28064857.46916301
131986174;6.4;1;residential;Before 1930;131986174;Bd131986174;1.0;1.0;IdealLoad;IdealLoad;True;1615.6750000000002;252.44921875;3;1681.9373945852863;216.00892616817242;75.14721375782075;-20.701245534543066;0.0;130692.960546875;0.0;0.0;24807544.047172125;0.0;0.0;118045.2546875;0.0;0.0;18323417.20174541;0.0;0.0;130692.960546875;0.0;0.0;12507570.821367612;0.0;0.0;126477.05859375;0.0;0.0;2721627.463475751;0.0;0.0;130692.960546875;0.0;0.0;365420.27725274576;0.0;0.0;126477.05859375;0.0;0.0;353632.5263736249;-9494269.569543023;0.0;130692.960546875;0.0;0.0;365420.27725274576;-16194511.327363128;0.0;130692.960546875;0.0;0.0;365420.27725274576;-15996858.823795546;0.0;126477.05859375;0.0;0.0;353632.5263736249;-5099448.391086981;0.0;130692.960546875;0.0;0.0;1314510.2056259983;0.0;0.0;126477.05859375;0.0;0.0;13296723.274433602;0.0;0.0;130692.960546875;0.0;0.0;21928876.684291884;0.0;0.0;1538804.2128906248;0.0;0.0;96703795.58261786;-46785088.111788675
131986182;3.6;1;university;1945-1960;131986182;Bd131986182;1.0;1.0;IdealLoad;IdealLoad;True;981.52646484375;272.646240234375;4;969.499158114051;142.53011453924097;38.59476752334137;-9.434805541160143;0.0;352376.73864561337;0.0;0.0;15637995.142167589;0.0;0.0;334138.4980956094;0.0;0.0;11713538.057878781;0.0;0.0;370589.50749326963;0.0;0.0;8464598.327970177;0.0;0.0;355403.7095527735;0.0;0.0;2121602.8566712323;0.0;0.0;372866.1035992267;0.0;0.0;69331.29332744706;0.0;0.0;344020.72902298835;0.0;0.0;964151.4777588161;-6230322.417975741;0.0;368312.9113873126;0.0;0.0;1252275.8529789164;-11420137.528641624;0.0;372866.1035992267;0.0;0.0;1366155.7454599591;-11215580.395199427;0.0;353127.11344681645;0.0;0.0;830403.0379849116;-3593882.0254083807;0.0;372866.1035992267;0.0;0.0;875528.4481107561;-172.9348476718233;0.0;359956.90176468756;0.0;0.0;8188344.700085655;0.0;0.0;366036.3152813556;0.0;0.0;13789991.645754255;0.0;0.0;4322560.7354881065;0.0;0.0;65273916.58614851;-32460095.302072845
