;id;Floors;Height;Heating System;Cooling System;End Use;Envelope;ExtWallCoeff;VolCoeff;Solar Technologies;Number of occupants;Name;area;Simulate;Lower End Use;Upper End Use;Solar technologies;TZ info;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone external walls opaque area [m2];Zone external walls glazed area [m2];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Sm3];January electric consumption [MWh];January oil consumption [L];January wood consumption [kg];January Heating Demand [MWh];January Cooling Demand [MWh];February gas consumption [Sm3];February electric consumption [MWh];February oil consumption [L];February wood consumption [kg];February Heating Demand [MWh];February Cooling Demand [MWh];March gas consumption [Sm3];March electric consumption [MWh];March oil consumption [L];March wood consumption [kg];March Heating Demand [MWh];March Cooling Demand [MWh];April gas consumption [Sm3];April electric consumption [MWh];April oil consumption [L];April wood consumption [kg];April Heating Demand [MWh];April Cooling Demand [MWh];May gas consumption [Sm3];May electric consumption [MWh];May oil consumption [L];May wood consumption [kg];May Heating Demand [MWh];May Cooling Demand [MWh];June gas consumption [Sm3];June electric consumption [MWh];June oil consumption [L];June wood consumption [kg];June Heating Demand [MWh];June Cooling Demand [MWh];July gas consumption [Sm3];July electric consumption [MWh];July oil consumption [L];July wood consumption [kg];July Heating Demand [MWh];July Cooling Demand [MWh];August gas consumption [Sm3];August electric consumption [MWh];August oil consumption [L];August wood consumption [kg];August Heating Demand [MWh];August Cooling Demand [MWh];September gas consumption [Sm3];September electric consumption [MWh];September oil consumption [L];September wood consumption [kg];September Heating Demand [MWh];September Cooling Demand [MWh];October gas consumption [Sm3];October electric consumption [MWh];October oil consumption [L];October wood consumption [kg];October Heating Demand [MWh];October Cooling Demand [MWh];November gas consumption [Sm3];November electric consumption [MWh];November oil consumption [L];November wood consumption [kg];November Heating Demand [MWh];November Cooling Demand [MWh];December gas consumption [Sm3];December electric consumption [MWh];December oil consumption [L];December wood consumption [kg];December Heating Demand [MWh];December Cooling Demand [MWh];Total gas consumption [Sm3];Total electric consumption [MWh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [MWh];Total Cooling Demand [MWh]
11;11;2;6.4;IdealLoad;IdealLoad;residential;B;0.7992895204262878;0.783303730017762;;24;BD_11;563;True;;;;{'TZ Bd BD_11 thermal zone single End Use': {'Zone volume [m3]': 2257.124850192369, 'Zone net floor area [m2]': 900.4827739925622, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 431.36157343030334, 'Zone external walls glazed area [m2]': 125.23400518944291, 'Zone opaque heat transfer loss [W/K]': 299.9481753736344, 'Zone glazed heat transfer loss [W/K]': 338.13181401149586, 'Zone design heating load [kW]': 31.653320931695852, 'Zone design cooling load [kW]': -20.474336638611216}, 'Total': {'Zone volume [m3]': 2257.124850192369, 'Zone net floor area [m2]': 900.4827739925622, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 431.36157343030334, 'Zone external walls glazed area [m2]': 125.23400518944291, 'Zone opaque heat transfer loss [W/K]': 299.9481753736344, 'Zone glazed heat transfer loss [W/K]': 338.13181401149586, 'Zone design heating load [kW]': 31.653320931695852, 'Zone design cooling load [kW]': -20.474336638611216}};2257.124850192369;900.4827739925622;12.0;431.36157343030334;125.23400518944291;299.9481753736344;338.13181401149586;31.653320931695852;-20.474336638611216;0.0;1.5427510069900103;0.0;0.0;16.929454253845705;0.0;0.0;1.3936718772812997;0.0;0.0;13.631295525218796;0.0;0.0;1.5425010069900105;0.0;0.0;11.824052660600648;0.0;0.0;1.4900412970871069;0.0;0.0;8.776310779390702;0.0;0.0;1.5403010069900103;0.0;0.0;3.9928762227744428;0.0;0.0;1.4870912970871069;0.0;0.0;2.8163550466504472;-0.09811780658026974;0.0;1.5427510069900103;0.0;0.0;1.9135986943847623;-0.12429067388198882;0.0;1.5452010069900104;0.0;0.0;2.1025104652995084;-0.24265823777496834;0.0;1.489541297087107;0.0;0.0;6.104393613593975;-0.0603449074336946;0.0;1.5452010069900104;0.0;0.0;9.139014510141589;0.0;0.0;1.4922412970871068;0.0;0.0;11.916593888450896;0.0;0.0;1.5351510069900103;0.0;0.0;15.167608928182881;0.0;0.0;18.1464441145598;0.0;0.0;104.31406458853434;-0.5254116256709216
12;12;2;6.4;IdealLoad;IdealLoad;residential;A;0.782642089093702;0.7669892473118279;;24;BD_12;651;True;;;;{'TZ Bd BD_12 thermal zone single End Use': {'Zone volume [m3]': 2499.0232476207507, 'Zone net floor area [m2]': 1018.1951932423675, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.6479939498756, 'Zone external walls glazed area [m2]': 136.34941759835098, 'Zone opaque heat transfer loss [W/K]': 335.3564611583243, 'Zone glazed heat transfer loss [W/K]': 368.1434275155477, 'Zone design heating load [kW]': 34.92119038529257, 'Zone design cooling load [kW]': -22.322064503977103}, 'Total': {'Zone volume [m3]': 2499.0232476207507, 'Zone net floor area [m2]': 1018.1951932423675, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.6479939498756, 'Zone external walls glazed area [m2]': 136.34941759835098, 'Zone opaque heat transfer loss [W/K]': 335.3564611583243, 'Zone glazed heat transfer loss [W/K]': 368.1434275155477, 'Zone design heating load [kW]': 34.92119038529257, 'Zone design cooling load [kW]': -22.322064503977103}};2499.0232476207507;1018.1951932423675;13.0;469.6479939498756;136.34941759835098;335.3564611583243;368.1434275155477;34.92119038529257;-22.322064503977103;0.0;1.5826508897741554;0.0;0.0;18.892230983810467;0.0;0.0;1.429710481086334;0.0;0.0;15.195010656109547;0.0;0.0;1.5824008897741553;0.0;0.0;13.213736523730333;0.0;0.0;1.5286540868782146;0.0;0.0;9.885731826376553;0.0;0.0;1.5802008897741553;0.0;0.0;4.577948122469945;0.0;0.0;1.5257040868782146;0.0;0.0;3.2063142547598864;-0.11076077483956391;0.0;1.5826508897741554;0.0;0.0;2.1316050048343564;-0.15129602149177776;0.0;1.5851008897741554;0.0;0.0;2.449436583785182;-0.2861552303840622;0.0;1.5281540868782146;0.0;0.0;6.898059378422537;-0.06254473981537213;0.0;1.5851008897741554;0.0;0.0;10.20703146891004;0.0;0.0;1.5308540868782148;0.0;0.0;13.31642788529939;0.0;0.0;1.575050889774155;0.0;0.0;16.950347127475876;0.0;0.0;18.616233057018277;0.0;0.0;116.92387981598411;-0.610756766530776
13;13;2;6.4;IdealLoad;IdealLoad;residential;A;0.79858934169279;0.7826175548589341;;24;BD_13;638;True;;;;{'TZ Bd BD_13 thermal zone single End Use': {'Zone volume [m3]': 2550.642937616618, 'Zone net floor area [m2]': 1018.474365999706, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 468.4554243712191, 'Zone external walls glazed area [m2]': 136.00318772067652, 'Zone opaque heat transfer loss [W/K]': 335.17092921288764, 'Zone glazed heat transfer loss [W/K]': 367.20860684582664, 'Zone design heating load [kW]': 34.98530117810653, 'Zone design cooling load [kW]': -22.317081375949474}, 'Total': {'Zone volume [m3]': 2550.642937616618, 'Zone net floor area [m2]': 1018.474365999706, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 468.4554243712191, 'Zone external walls glazed area [m2]': 136.00318772067652, 'Zone opaque heat transfer loss [W/K]': 335.17092921288764, 'Zone glazed heat transfer loss [W/K]': 367.20860684582664, 'Zone design heating load [kW]': 34.98530117810653, 'Zone design cooling load [kW]': -22.317081375949474}};2550.642937616618;1018.474365999706;13.0;468.4554243712191;136.00318772067652;335.17092921288764;367.20860684582664;34.98530117810653;-22.317081375949474;0.0;1.5911652892165855;0.0;0.0;19.018151210694025;0.0;0.0;1.437400906389174;0.0;0.0;15.312945697627082;0.0;0.0;1.5909152892165854;0.0;0.0;13.303102296509188;0.0;0.0;1.5368938282741151;0.0;0.0;9.980818869749625;0.0;0.0;1.5887152892165854;0.0;0.0;4.625060030675649;0.0;0.0;1.5339438282741151;0.0;0.0;3.286187115833904;-0.11496829989790314;0.0;1.5911652892165855;0.0;0.0;2.1303964833408835;-0.16024649890162665;0.0;1.5936152892165856;0.0;0.0;2.48628146789263;-0.2950929944790363;0.0;1.5363938282741152;0.0;0.0;6.991435848403347;-0.06308292071903397;0.0;1.5936152892165856;0.0;0.0;10.27117673276262;0.0;0.0;1.5390938282741151;0.0;0.0;13.400585492632326;0.0;0.0;1.5835652892165855;0.0;0.0;17.047627415048996;0.0;0.0;18.71648324400173;0.0;0.0;117.85376866117026;-0.6333907139976
14;14;2;6.4;IdealLoad;IdealLoad;residential;A;0.7754946727549468;0.7599847792998479;;24;BD_14;657;True;;;;{'TZ Bd BD_14 thermal zone single End Use': {'Zone volume [m3]': 2475.8764240314836, 'Zone net floor area [m2]': 1018.0616817387272, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 462.7367730754588, 'Zone external walls glazed area [m2]': 134.34293411868157, 'Zone opaque heat transfer loss [W/K]': 333.87406335010047, 'Zone glazed heat transfer loss [W/K]': 362.7259221204403, 'Zone design heating load [kW]': 34.581620622989135, 'Zone design cooling load [kW]': -22.12533402344633}, 'Total': {'Zone volume [m3]': 2475.8764240314836, 'Zone net floor area [m2]': 1018.0616817387272, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 462.7367730754588, 'Zone external walls glazed area [m2]': 134.34293411868157, 'Zone opaque heat transfer loss [W/K]': 333.87406335010047, 'Zone glazed heat transfer loss [W/K]': 362.7259221204403, 'Zone design heating load [kW]': 34.581620622989135, 'Zone design cooling load [kW]': -22.12533402344633}};2475.8764240314836;1018.0616817387272;13.0;462.7367730754588;134.34293411868157;333.87406335010047;362.7259221204403;34.581620622989135;-22.12533402344633;0.0;1.5788329415865883;0.0;0.0;18.70225723887882;0.0;0.0;1.426262011755628;0.0;0.0;15.052378568635323;0.0;0.0;1.5785829415865882;0.0;0.0;13.099126455162907;0.0;0.0;1.5249592983096016;0.0;0.0;9.82629644100809;0.0;0.0;1.5763829415865882;0.0;0.0;4.553325666528537;0.0;0.0;1.5220092983096014;0.0;0.0;3.214425561268331;-0.11169903381598174;0.0;1.5788329415865883;0.0;0.0;2.130118799862479;-0.1509850628472709;0.0;1.5812829415865883;0.0;0.0;2.445335671082095;-0.28588384424314445;0.0;1.5244592983096015;0.0;0.0;6.858529168863304;-0.062308912377316034;0.0;1.5812829415865883;0.0;0.0;10.12676125800281;0.0;0.0;1.5271592983096016;0.0;0.0;13.18659831362675;0.0;0.0;1.5712329415865882;0.0;0.0;16.78333923197995;0.0;0.0;18.571279796100153;0.0;0.0;115.97849237489939;-0.6108768532837131
15;15;2;6.4;IdealLoad;IdealLoad;residential;A;0.7886996904024768;0.7729256965944272;;24;BD_15;646;True;;;;{'TZ Bd BD_15 thermal zone single End Use': {'Zone volume [m3]': 2521.500075697901, 'Zone net floor area [m2]': 1019.4625138321159, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.1476192487871, 'Zone external walls glazed area [m2]': 136.2041475238414, 'Zone opaque heat transfer loss [W/K]': 335.54603450821224, 'Zone glazed heat transfer loss [W/K]': 367.75119831437183, 'Zone design heating load [kW]': 34.96108096922311, 'Zone design cooling load [kW]': -22.32730152823449}, 'Total': {'Zone volume [m3]': 2521.500075697901, 'Zone net floor area [m2]': 1019.4625138321159, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.1476192487871, 'Zone external walls glazed area [m2]': 136.2041475238414, 'Zone opaque heat transfer loss [W/K]': 335.54603450821224, 'Zone glazed heat transfer loss [W/K]': 367.75119831437183, 'Zone design heating load [kW]': 34.96108096922311, 'Zone design cooling load [kW]': -22.32730152823449}};2521.500075697901;1019.4625138321159;13.0;469.1476192487871;136.2041475238414;335.54603450821224;367.75119831437183;34.96108096922311;-22.32730152823449;0.0;1.5863583256859752;0.0;0.0;18.973118598652277;0.0;0.0;1.433059132877655;0.0;0.0;15.307640995177437;0.0;0.0;1.5861083256859752;0.0;0.0;13.353135803760937;0.0;0.0;1.5322419280832018;0.0;0.0;9.94713277795805;0.0;0.0;1.5839083256859752;0.0;0.0;4.608443268847205;0.0;0.0;1.5292919280832016;0.0;0.0;3.232397772762501;-0.1123212022765884;0.0;1.5863583256859752;0.0;0.0;2.133417333090849;-0.15322502841222013;0.0;1.5888083256859753;0.0;0.0;2.4624068405099746;-0.29033912679417645;0.0;1.5317419280832019;0.0;0.0;7.007356373853115;-0.06279776461413455;0.0;1.5888083256859753;0.0;0.0;10.325593511375732;0.0;0.0;1.5344419280832016;0.0;0.0;13.3874524260898;0.0;0.0;1.578758325685975;0.0;0.0;17.01259152529871;0.0;0.0;18.65988512501229;0.0;0.0;117.75068722737659;-0.6186831220971195
16;16;2;6.4;IdealLoad;IdealLoad;residential;B;0.743801652892562;0.7289256198347107;;24;BD_16;605;True;;;;{'TZ Bd BD_16 thermal zone single End Use': {'Zone volume [m3]': 2098.2400702650093, 'Zone net floor area [m2]': 899.5431140237603, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 412.0618854446344, 'Zone external walls glazed area [m2]': 119.63086996779708, 'Zone opaque heat transfer loss [W/K]': 295.67676995389746, 'Zone glazed heat transfer loss [W/K]': 323.00334891305215, 'Zone design heating load [kW]': 30.496588475860534, 'Zone design cooling load [kW]': -19.879789491649504}, 'Total': {'Zone volume [m3]': 2098.2400702650093, 'Zone net floor area [m2]': 899.5431140237603, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 412.0618854446344, 'Zone external walls glazed area [m2]': 119.63086996779708, 'Zone opaque heat transfer loss [W/K]': 295.67676995389746, 'Zone glazed heat transfer loss [W/K]': 323.00334891305215, 'Zone design heating load [kW]': 30.496588475860534, 'Zone design cooling load [kW]': -19.879789491649504}};2098.2400702650093;899.5431140237603;12.0;412.0618854446344;119.63086996779708;295.67676995389746;323.00334891305215;30.496588475860534;-19.879789491649504;0.0;1.516543788741848;0.0;0.0;16.194031002256292;0.0;0.0;1.3700008414442497;0.0;0.0;13.013464787481903;0.0;0.0;1.516293788741848;0.0;0.0;11.276245324427315;0.0;0.0;1.4646794729759818;0.0;0.0;8.350140478138583;0.0;0.0;1.514093788741848;0.0;0.0;3.8286667319564915;0.0;0.0;1.461729472975982;0.0;0.0;2.662131042137408;-0.08938131565683594;0.0;1.516543788741848;0.0;0.0;1.9131898596302814;-0.10657805843379317;0.0;1.518993788741848;0.0;0.0;2.01970013346826;-0.21388038217150204;0.0;1.4641794729759818;0.0;0.0;5.75635488582317;-0.05893042405127863;0.0;1.518993788741848;0.0;0.0;8.72765289183476;0.0;0.0;1.466879472975982;0.0;0.0;11.415151610545925;0.0;0.0;1.5089437887418478;0.0;0.0;14.526771925986573;0.0;0.0;17.83787525454111;0.0;0.0;99.68350067368696;-0.4687701803134098
17;17;2;6.4;IdealLoad;IdealLoad;residential;B;0.7666098807495741;0.7512776831345827;;24;BD_17;587;True;;;;{'TZ Bd BD_17 thermal zone single End Use': {'Zone volume [m3]': 2163.943398537376, 'Zone net floor area [m2]': 900.1096761206346, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 417.1366453850389, 'Zone external walls glazed area [m2]': 121.10418736985, 'Zone opaque heat transfer loss [W/K]': 296.87419522890576, 'Zone glazed heat transfer loss [W/K]': 326.98130589859505, 'Zone design heating load [kW]': 30.855383943860907, 'Zone design cooling load [kW]': -16.018173078419156}, 'Total': {'Zone volume [m3]': 2163.943398537376, 'Zone net floor area [m2]': 900.1096761206346, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 417.1366453850389, 'Zone external walls glazed area [m2]': 121.10418736985, 'Zone opaque heat transfer loss [W/K]': 296.87419522890576, 'Zone glazed heat transfer loss [W/K]': 326.98130589859505, 'Zone design heating load [kW]': 30.855383943860907, 'Zone design cooling load [kW]': -16.018173078419156}};2163.943398537376;900.1096761206346;12.0;417.1366453850389;121.10418736985;296.87419522890576;326.98130589859505;30.855383943860907;-16.018173078419156;0.0;1.527381211083068;0.0;0.0;16.35471705358925;0.0;0.0;1.379789480978255;0.0;0.0;13.090116487863678;0.0;0.0;1.527131211083068;0.0;0.0;11.364447029974007;0.0;0.0;1.47516730104813;0.0;0.0;8.59072576782344;0.0;0.0;1.524931211083068;0.0;0.0;3.984261574856544;0.0;0.0;1.47221730104813;0.0;0.0;2.806701002645862;-0.09873189088303866;0.0;1.527381211083068;0.0;0.0;1.9083877332732857;-0.1307671329752528;0.0;1.5298312110830679;0.0;0.0;2.090747569039592;-0.2438126576409556;0.0;1.4746673010481302;0.0;0.0;5.879278177080108;-0.05951195131023505;0.0;1.5298312110830679;0.0;0.0;8.731766422613791;0.0;0.0;1.4773673010481303;0.0;0.0;11.486774682304665;0.0;0.0;1.5197812110830677;0.0;0.0;14.687990092614282;0.0;0.0;17.96547716275225;0.0;0.0;100.9759135936785;-0.5328236328094821
18;18;2;6.4;IdealLoad;IdealLoad;residential;B;0.7550335570469798;0.7399328859060402;;24;BD_18;596;True;;;;{'TZ Bd BD_18 thermal zone single End Use': {'Zone volume [m3]': 2129.4005232027835, 'Zone net floor area [m2]': 899.3216495385906, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 415.12520085515064, 'Zone external walls glazed area [m2]': 120.52021960310825, 'Zone opaque heat transfer loss [W/K]': 296.26857569730396, 'Zone glazed heat transfer loss [W/K]': 325.4045929283923, 'Zone design heating load [kW]': 30.689365477222978, 'Zone design cooling load [kW]': -19.974966598922386}, 'Total': {'Zone volume [m3]': 2129.4005232027835, 'Zone net floor area [m2]': 899.3216495385906, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 415.12520085515064, 'Zone external walls glazed area [m2]': 120.52021960310825, 'Zone opaque heat transfer loss [W/K]': 296.26857569730396, 'Zone glazed heat transfer loss [W/K]': 325.4045929283923, 'Zone design heating load [kW]': 30.689365477222978, 'Zone design cooling load [kW]': -19.974966598922386}};2129.4005232027835;899.3216495385906;12.0;415.12520085515064;120.52021960310825;296.26857569730396;325.4045929283923;30.689365477222978;-19.974966598922386;0.0;1.5216835434195786;0.0;0.0;16.322340269516204;0.0;0.0;1.3746432005080065;0.0;0.0;13.136669315574288;0.0;0.0;1.5214335434195787;0.0;0.0;11.405320429981803;0.0;0.0;1.469653429115721;0.0;0.0;8.474283990780393;0.0;0.0;1.5192335434195783;0.0;0.0;3.8757620023989126;0.0;0.0;1.466703429115721;0.0;0.0;2.7106254138635104;-0.09222500695186649;0.0;1.5216835434195786;0.0;0.0;1.911299793844443;-0.11327410695312615;0.0;1.5241335434195784;0.0;0.0;2.0516967039566483;-0.22394505484473387;0.0;1.469153429115721;0.0;0.0;5.844809131538079;-0.0591913844273785;0.0;1.5241335434195784;0.0;0.0;8.825512537593294;0.0;0.0;1.4718534291157213;0.0;0.0;11.507196706837878;0.0;0.0;1.5140835434195783;0.0;0.0;14.63816733168945;0.0;0.0;17.89839172090794;0.0;0.0;100.70368362757489;-0.488635553177105
19;19;2;6.4;IdealLoad;IdealLoad;residential;A;0.797339593114241;0.7813928012519561;;24;BD_19;639;True;;;;{'TZ Bd BD_19 thermal zone single End Use': {'Zone volume [m3]': 2548.89241150697, 'Zone net floor area [m2]': 1019.3706383264866, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 472.38688271665194, 'Zone external walls glazed area [m2]': 137.1445788532215, 'Zone opaque heat transfer loss [W/K]': 336.204918781405, 'Zone glazed heat transfer loss [W/K]': 370.2903629036981, 'Zone design heating load [kW]': 35.15435187073582, 'Zone design cooling load [kW]': -22.426086400984186}, 'Total': {'Zone volume [m3]': 2548.89241150697, 'Zone net floor area [m2]': 1019.3706383264866, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 472.38688271665194, 'Zone external walls glazed area [m2]': 137.1445788532215, 'Zone opaque heat transfer loss [W/K]': 336.204918781405, 'Zone glazed heat transfer loss [W/K]': 370.2903629036981, 'Zone design heating load [kW]': 35.15435187073582, 'Zone design cooling load [kW]': -22.426086400984186}};2548.89241150697;1019.3706383264866;13.0;472.38688271665194;137.1445788532215;336.204918781405;370.2903629036981;35.15435187073582;-22.426086400984186;0.0;1.590876549037535;0.0;0.0;19.094661855108004;0.0;0.0;1.4371401088080962;0.0;0.0;15.399453367710656;0.0;0.0;1.5906265490375349;0.0;0.0;13.438105352969355;0.0;0.0;1.5366144022943886;0.0;0.0;10.009998816980481;0.0;0.0;1.5884265490375349;0.0;0.0;4.6309310584256895;0.0;0.0;1.5336644022943886;0.0;0.0;3.2527880464021943;-0.11292041100558309;0.0;1.590876549037535;0.0;0.0;2.1335128388316837;-0.15481161916234537;0.0;1.593326549037535;0.0;0.0;2.4733050066622155;-0.2938492655473343;0.0;1.5361144022943887;0.0;0.0;7.0589909520117216;-0.06309796752150029;0.0;1.593326549037535;0.0;0.0;10.392424480693718;0.0;0.0;1.5388144022943886;0.0;0.0;13.468748342043275;0.0;0.0;1.5832765490375347;0.0;0.0;17.120511007317052;0.0;0.0;18.713083561248393;0.0;0.0;118.47343112515603;-0.624679263236763
20;20;2;6.4;IdealLoad;IdealLoad;residential;A;0.7743161094224924;0.7588297872340426;;24;BD_20;658;True;;;;{'TZ Bd BD_20 thermal zone single End Use': {'Zone volume [m3]': 2472.9406784982957, 'Zone net floor area [m2]': 1018.402249136232, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 459.5384577029786, 'Zone external walls glazed area [m2]': 133.41439094602603, 'Zone opaque heat transfer loss [W/K]': 333.28159904179944, 'Zone glazed heat transfer loss [W/K]': 360.2188555542703, 'Zone design heating load [kW]': 34.4451496828553, 'Zone design cooling load [kW]': -22.04181937416384}, 'Total': {'Zone volume [m3]': 2472.9406784982957, 'Zone net floor area [m2]': 1018.402249136232, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 459.5384577029786, 'Zone external walls glazed area [m2]': 133.41439094602603, 'Zone opaque heat transfer loss [W/K]': 333.28159904179944, 'Zone glazed heat transfer loss [W/K]': 360.2188555542703, 'Zone design heating load [kW]': 34.4451496828553, 'Zone design cooling load [kW]': -22.04181937416384}};2472.9406784982957;1018.402249136232;13.0;459.5384577029786;133.41439094602603;333.28159904179944;360.2188555542703;34.4451496828553;-22.04181937416384;0.0;1.5783487056267658;0.0;0.0;18.66802366133923;0.0;0.0;1.4258246373403047;0.0;0.0;14.998026343193287;0.0;0.0;1.578098705626766;0.0;0.0;13.060835654066505;0.0;0.0;1.5244906828646119;0.0;0.0;9.80462554126187;0.0;0.0;1.5758987056267657;0.0;0.0;4.552972494853217;0.0;0.0;1.5215406828646119;0.0;0.0;3.223106983649489;-0.1118248407053561;0.0;1.5783487056267658;0.0;0.0;2.1300707985514507;-0.15253890389817054;0.0;1.5807987056267656;0.0;0.0;2.444406965376081;-0.28564950606900547;0.0;1.523990682864612;0.0;0.0;6.83892603923992;-0.06228461684406419;0.0;1.5807987056267656;0.0;0.0;10.087737112364824;0.0;0.0;1.526690682864612;0.0;0.0;13.147269209656022;0.0;0.0;1.5707487056267655;0.0;0.0;16.745943634430976;0.0;0.0;18.565578308186115;0.0;0.0;115.70194443798286;-0.6122978675165963
21;21;2;6.4;IdealLoad;IdealLoad;residential;A;0.8830155979202773;0.8653552859618717;;24;BD_21;577;True;;;;{'TZ Bd BD_21 thermal zone single End Use': {'Zone volume [m3]': 2821.3290553051243, 'Zone net floor area [m2]': 1018.8478005341475, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 500.78015396516565, 'Zone external walls glazed area [m2]': 145.38778663504812, 'Zone opaque heat transfer loss [W/K]': 342.0459459568741, 'Zone glazed heat transfer loss [W/K]': 392.5470239146299, 'Zone design heating load [kW]': 36.92082070399482, 'Zone design cooling load [kW]': -23.30664860056198}, 'Total': {'Zone volume [m3]': 2821.3290553051243, 'Zone net floor area [m2]': 1018.8478005341475, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 500.78015396516565, 'Zone external walls glazed area [m2]': 145.38778663504812, 'Zone opaque heat transfer loss [W/K]': 342.0459459568741, 'Zone glazed heat transfer loss [W/K]': 392.5470239146299, 'Zone design heating load [kW]': 36.92082070399482, 'Zone design cooling load [kW]': -23.30664860056198}};2821.3290553051243;1018.8478005341475;13.0;500.78015396516565;145.38778663504812;342.0459459568741;392.5470239146299;36.92082070399482;-23.30664860056198;0.0;1.6358135567614926;0.0;0.0;20.244608689957673;0.0;0.0;1.47772837384909;0.0;0.0;16.322748548590873;0.0;0.0;1.6355635567614928;0.0;0.0;14.192447978982306;0.0;0.0;1.580101829124025;0.0;0.0;10.602925746167385;0.0;0.0;1.6333635567614926;0.0;0.0;4.883524906619573;0.0;0.0;1.577151829124025;0.0;0.0;3.492175461769739;-0.12470640971008942;0.0;1.6358135567614926;0.0;0.0;2.138452350424047;-0.18603477569310473;0.0;1.6382635567614927;0.0;0.0;2.6394549363453903;-0.32469484900831247;0.0;1.579601829124025;0.0;0.0;7.550419583958718;-0.0662234407808415;0.0;1.6382635567614927;0.0;0.0;10.939058980188214;0.0;0.0;1.5823018291240252;0.0;0.0;14.229157638916725;0.0;0.0;1.6282135567614926;0.0;0.0;18.129507885786083;0.0;0.0;19.24218058767564;0.0;0.0;125.36448270770673;-0.7016594751923482
22;22;2;6.4;IdealLoad;IdealLoad;residential;A;0.7778625954198474;0.7623053435114504;;24;BD_22;655;True;;;;{'TZ Bd BD_22 thermal zone single End Use': {'Zone volume [m3]': 2485.1332218229018, 'Zone net floor area [m2]': 1018.7572977546517, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 463.86467820421996, 'Zone external walls glazed area [m2]': 134.67039044638642, 'Zone opaque heat transfer loss [W/K]': 334.2726541508427, 'Zone glazed heat transfer loss [W/K]': 363.6100542052434, 'Zone design heating load [kW]': 34.65541512819737, 'Zone design cooling load [kW]': -22.164971583723286}, 'Total': {'Zone volume [m3]': 2485.1332218229018, 'Zone net floor area [m2]': 1018.7572977546517, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 463.86467820421996, 'Zone external walls glazed area [m2]': 134.67039044638642, 'Zone opaque heat transfer loss [W/K]': 334.2726541508427, 'Zone glazed heat transfer loss [W/K]': 363.6100542052434, 'Zone design heating load [kW]': 34.65541512819737, 'Zone design cooling load [kW]': -22.164971583723286}};2485.1332218229018;1018.7572977546517;13.0;463.86467820421996;134.67039044638642;334.2726541508427;363.6100542052434;34.65541512819737;-22.164971583723286;0.0;1.580359802246934;0.0;0.0;18.79218944044384;0.0;0.0;1.4276411117069083;0.0;0.0;15.163018365312322;0.0;0.0;1.5801098022469342;0.0;0.0;13.228296643052808;0.0;0.0;1.526436905400259;0.0;0.0;9.862284500694942;0.0;0.0;1.5779098022469342;0.0;0.0;4.57172329344508;0.0;0.0;1.5234869054002589;0.0;0.0;3.202797846361058;-0.11122920945344476;0.0;1.580359802246934;0.0;0.0;2.1321701337438763;-0.15006043868982363;0.0;1.5828098022469343;0.0;0.0;2.446433091454605;-0.2877126640090293;0.0;1.525936905400259;0.0;0.0;6.930646535355172;-0.06242683069959086;0.0;1.5828098022469343;0.0;0.0;10.22314373648847;0.0;0.0;1.5286369054002589;0.0;0.0;13.25785557188484;0.0;0.0;1.5727598022469342;0.0;0.0;16.846198645793624;0.0;0.0;18.589257349036483;0.0;0.0;116.65675780403066;-0.6114291428518885
