,1,18,19,20_p1,20_p2,21
126,17.22000904708046,11.051738001768932,11.373222071782322,17.59888922126675,17.487239721458952,18.603523378833806
127,17.159055123548182,11.02211443572691,11.34523998935563,17.547604006492524,17.433036752347977,18.580706876734745
128,20.0,10.991769861562931,11.316517875090979,20.0,20.0,20.0
129,20.0,10.964164886039951,11.29052485168038,20.0,20.0,20.0
130,20.0,10.936223708526182,11.26418434423383,20.0,20.0,20.0
131,20.0,10.907795884489705,11.237355813675281,20.0,20.0,20.0
132,20.0,10.878620511357028,11.209781566051909,20.0,20.0,20.0
133,20.0,10.84886656418701,11.181633004563071,20.0,20.0,20.0
134,20.0,10.818774406078154,11.153152838024877,20.0,20.0,20.0
135,20.0,10.787523833579229,11.12354716625859,20.0,20.0,20.0
136,20.0,10.755287372690292,11.092995579054092,20.0,20.0,20.0
137,20.0,10.722200333255447,11.061636988272555,20.0,20.0,20.0
138,20.0,10.688286785216468,11.02949803080427,20.0,20.0,20.0
139,20.0,10.654126218954751,10.9971484388913,20.0,20.0,20.0
140,20.0,10.619522582786532,10.964391065856915,20.0,20.0,20.0
141,20.0,10.58397250380362,10.930735359793955,20.0,20.0,20.0
142,18.155136456766527,10.547533634377883,10.896242613853204,18.437151803160834,18.342648903162207,19.261686223653474
143,17.78658099685743,10.510650464193317,10.861346915880047,18.128440718091696,18.018248138187833,19.108634518542477
144,17.624333114525133,10.473254278388149,10.825978200892848,17.985468890198575,17.87111686126235,19.010277832156607
145,17.54651489632608,10.435701880545285,10.790481047358085,17.91908167341404,17.801690272806983,18.97389269934242
146,17.483512524939545,10.397884475509354,10.754744194241464,17.865929293549794,17.74553866724278,18.949128095986907
147,17.424002368517048,10.360283702044164,10.719236527047316,17.815878223079853,17.692469439212502,18.927377835605228
148,17.36525914301793,10.32263038345299,10.683685333110084,17.766439129158883,17.640011310486894,18.90623652777597
149,17.306736875335844,10.284852418871703,10.648017027257573,17.71711507481483,17.5876759955578,18.88518304012613
150,17.24833320765445,10.246939764079778,10.612220617188752,17.66781584165114,17.535375722303197,18.864115625638334
151,17.191456857233675,10.209806140063838,10.57718459652565,17.619921649125782,17.484496213327706,18.844368641015606
152,17.135489687689475,10.17320445382124,10.54265534921238,17.572816750250453,17.43442966610948,18.82526673293907
153,17.08156252433655,10.137924693526296,10.509395432916808,17.5276030967257,17.386287712028654,18.807832918279765
154,17.028913877989908,10.103657975904241,10.477088043245132,17.483521554984275,17.339321579922828,18.7912291260877
155,16.97809458693996,10.070805964125196,10.4461187749304,17.441108005014264,17.294073317366536,18.77593941994031
156,16.97932061924096,10.039162940342226,10.416275988287017,17.450150547712074,17.299781207549213,18.815702814136255
157,16.940776664926098,10.007623373907474,10.386474633937663,17.419540222020512,17.26621722526922,18.813153002721567
158,16.95160359209416,9.976504590512894,10.357035084981941,17.437767710858534,17.281046604935693,18.862611059753515
159,16.921190554724244,9.952726480299242,10.334852743811263,17.415556503119774,17.256443253600015,18.864592603379656
160,20.0,9.932041135228674,10.315670206698918,20.0,20.0,20.0
161,20.0,9.919197115709034,10.304212611456439,20.0,20.0,20.0
162,20.0,9.910408532470097,10.296685035107396,20.0,20.0,20.0
163,20.0,9.905058302181589,10.292137092189233,20.0,20.0,20.0
164,20.0,9.903636897165867,10.29120111930442,20.0,20.0,20.0
165,20.0,9.902604039168034,10.289555901907164,20.0,20.0,20.0
166,20.0,9.904537859841863,10.29026546662269,20.0,20.0,20.0
167,20.0,9.9044861505957,10.288886098129312,20.0,20.0,20.0
168,20.0,9.906244286613706,10.289194776621091,20.0,20.0,20.0
169,20.0,9.902066222206141,10.285074707106943,20.0,20.0,20.0
170,20.0,9.89615760071813,10.279705020237138,20.0,20.0,20.0
171,20.0,9.883675990364322,10.26839304423698,20.0,20.0,20.0
172,17.800776216791647,9.868309315701083,10.254395429699265,18.147239149370574,18.042998267459705,19.09171662799357
173,17.372574947381892,9.847089295474929,10.233606864539153,17.78881483590116,17.668214378648898,18.903901669729457
174,17.25097319104504,9.82222770150964,10.209073533195099,17.685906263271864,17.560876060607697,18.849292741941923
175,17.180762884614374,9.794524948314663,10.18166543042463,17.624965165147486,17.496914949644623,18.818068272583197
176,20.0,9.76349906601093,10.151010266392161,20.0,20.0,20.0
177,20.0,9.737989794499946,10.12597345910593,20.0,20.0,20.0
178,20.0,9.710756492749553,10.099313697904474,20.0,20.0,20.0
179,20.0,9.683423211914686,10.072679609708462,20.0,20.0,20.0
180,20.0,9.654630282733608,10.044718747490744,20.0,20.0,20.0
181,20.0,9.625132925225016,10.01615395630937,20.0,20.0,20.0
182,20.0,9.594515527672844,9.986565700463037,20.0,20.0,20.0
183,20.0,9.563067566575194,9.95624570418075,20.0,20.0,20.0
184,20.0,9.530458472158665,9.92486492331857,20.0,20.0,20.0
185,20.0,9.495440287505174,9.891174338137098,20.0,20.0,20.0
186,20.0,9.456531491127032,9.85369011249811,20.0,20.0,20.0
187,20.0,9.417930215115431,9.816648255526344,20.0,20.0,20.0
188,20.0,9.378262672172356,9.778680155855467,20.0,20.0,20.0
189,20.0,9.336985831048173,9.739244408483785,20.0,20.0,20.0
190,18.067914893480786,9.293940522632829,9.698183591980268,18.382311246100812,18.278364290914656,19.307172801575746
191,17.680553532608613,9.252075508304134,9.658482348653855,18.061317803568834,17.939585888388944,19.164479556972243
192,17.50600780073453,9.206474172846994,9.615220598811185,17.90813916482096,17.781307203787428,19.064833842590872
193,17.41461738151449,9.158703618713236,9.569891096795057,17.829567848245638,17.6989533606635,19.022656837171816
194,17.33732017594687,9.109753915880615,9.523472592658228,17.76344237126762,17.629106700816806,18.990965239886474
195,17.262321617449278,9.060145632852542,9.476456888652734,17.69926291311076,17.561193280932358,18.961081753588232
196,17.18592018706898,9.009203386875413,9.428159546209294,17.633590601683853,17.491801041792016,18.929624810110283
197,17.110882020411154,8.958670812387664,9.380297793684178,17.569191148295516,17.42368994609226,18.899436457820247
198,17.03697553107495,8.908513880464241,9.3328296153954,17.505835097730188,17.356632455204956,18.87027931020293
199,16.961294236550117,8.856794635255618,9.283874348705037,17.44069264901565,17.287779455869146,18.839479216827893
200,16.884658257725114,8.803821837748014,9.233750825493871,17.374592292065685,17.217946803224436,18.807961397476472
201,16.806192730585543,8.748930869618952,9.181820960677845,17.30669155216978,17.146278673598907,18.77498973953538
202,16.72642619677921,8.69233172293348,9.128300597296365,17.23752370096343,17.073299986631625,18.74116274742585
203,16.646319838257398,8.634345953211703,9.073527196345859,17.168054436736305,16.99995351764765,18.70761761030591
204,16.616362586545648,8.574834781542517,9.017365537564416,17.148351182266495,16.97574852390041,18.72844360459668
205,16.549290396867683,8.516007721981882,8.961925624146872,17.09172290485734,16.914927321833655,18.710289348637488
206,16.53276690021739,8.457668548510833,8.906990600726111,17.085173043452897,16.903694076411906,18.745790275434747
207,16.486806962900868,8.417238040836125,8.871638448266355,17.04862558896393,16.86595001240268,18.741861816692346
208,20.0,8.384623624930969,8.843105655833426,20.0,20.0,20.0
209,20.0,8.37381775303608,8.82955845140689,20.0,20.0,20.0
210,20.0,8.374291191892603,8.824211974170204,20.0,20.0,20.0
211,20.0,8.38614935578746,8.832680591815597,20.0,20.0,20.0
212,20.0,8.409398267743518,8.840622922260469,20.0,20.0,20.0
213,20.0,8.438261992561964,8.843596441960267,20.0,20.0,20.0
214,20.0,8.474796235562938,8.848697330211667,20.0,20.0,20.0
215,20.0,8.501992920354349,8.846038543121983,20.0,20.0,20.0
216,20.0,8.53745608921985,8.853573364288541,20.0,20.0,20.0
217,20.0,8.556953234312546,8.862500200680945,20.0,20.0,20.0
218,20.0,8.573659527114756,8.876193821850258,20.0,20.0,20.0
219,20.0,8.572436309934519,8.884418300740085,20.0,20.0,20.0
220,17.633344548192834,8.564436867038998,8.891456337460994,18.046644853094747,17.924227933058823,19.089030337648126
221,17.17311631535455,8.541993839335431,8.881694610140618,17.670500365539,17.526998324000942,18.90229379067847
222,17.041686367553066,8.510281141596034,8.8629849577434,17.560712153810492,17.410826853969578,18.84775144270351
223,16.963593870082345,8.472952426116134,8.830573317813453,17.490033987484207,17.33857204477139,18.814183466761893
224,20.0,8.428128445215984,8.789210110040045,20.0,20.0,20.0
225,20.0,8.400371725302342,8.762225141815813,20.0,20.0,20.0
226,20.0,8.370149832064065,8.732371350678815,20.0,20.0,20.0
227,20.0,8.339112040015024,8.702181292788358,20.0,20.0,20.0
228,20.0,8.301745841270066,8.66598063692245,20.0,20.0,20.0
229,20.0,8.26584434202582,8.631433166152975,20.0,20.0,20.0
230,20.0,8.228704000820223,8.595812020964342,20.0,20.0,20.0
231,20.0,8.190914012421501,8.559668164905547,20.0,20.0,20.0
232,20.0,8.1521656537255,8.522687832131489,20.0,20.0,20.0
233,20.0,8.112754397282757,8.48514150728185,20.0,20.0,20.0
234,20.0,8.07248676755969,8.446831536648276,20.0,20.0,20.0
235,20.0,8.03065177407723,8.407071486224615,20.0,20.0,20.0
236,20.0,7.987196410610021,8.365813677216476,20.0,20.0,20.0
237,20.0,7.942131480842018,8.32307105128058,20.0,20.0,20.0
238,17.865139791241305,7.895460499745563,8.278848541827195,18.228815806089976,18.11150332847866,19.259351316068184
239,17.429822144480166,7.847486783867835,8.233438004338318,17.869732277130208,17.732436545760887,19.098318876639027
240,17.239265570682136,7.798197638987264,8.186824978295007,17.70323222107293,17.560306128253316,18.990759113414335
241,17.139900503823952,7.74843032424423,8.13980855541451,17.618025650317392,17.471009169794844,18.945118648507098
242,17.056532399950274,7.6981319767247545,8.092327674573088,17.546885864084892,17.395873721208698,18.9111956683795
243,16.97710888815177,7.648153861378439,8.045192643673056,17.479232620370162,17.32422436800627,18.880492712972234
244,16.89898152816915,7.598392863306426,7.998289965982469,17.412699303356366,17.25370533104096,18.850836737067844
245,16.821947178824786,7.549088168865223,7.951841224130867,17.347125062408324,17.184170079293523,18.822008773323798
246,16.745694524416606,7.500165203679427,7.905765251741044,17.282209275172608,17.115324112224652,18.793669126399674
247,16.668911108388183,7.450675063462389,7.859146476414281,17.216682979230516,17.045882908097376,18.764669227677786
248,16.59174673379587,7.40064753692975,7.812019016923609,17.150704384288105,16.97600031806593,18.735201531094646
249,16.513577336956594,7.349548797558507,7.763873955876253,17.08367820630755,16.90506630852294,18.70478417597096
250,16.434645345973458,7.297458781755932,7.7147956106420175,17.015852971282726,16.833324041805753,18.673707865406204
251,16.355203081811915,7.244491689961213,7.664899221543264,16.947482859635734,16.76102386120864,18.642256216652264
252,16.32602153711493,7.190670129520562,7.614207613213935,16.92891242638985,16.737952350902113,18.66478904401737
253,16.260202472296424,7.138383029301823,7.565008931453497,16.873810338128433,16.678707505508243,18.64834053453516
254,16.24562870040996,7.087540370149082,7.517191540900948,16.86939450320144,16.669704831786163,18.685781109850012
255,16.203536297845815,7.056193028920152,7.48961285229603,16.837742868274795,16.63598038486132,18.685894239113107
256,20.0,7.03275755609919,7.4693176463073465,20.0,20.0,20.0
257,20.0,7.030656328007357,7.466464617076903,20.0,20.0,20.0
258,20.0,7.04024354718954,7.4733788651182245,20.0,20.0,20.0
259,20.0,7.058204518553794,7.489299552580282,20.0,20.0,20.0
260,20.0,7.085614264605221,7.507533068540379,20.0,20.0,20.0
261,20.0,7.112949363911012,7.518560192489425,20.0,20.0,20.0
262,20.0,7.146204501851917,7.531760181280678,20.0,20.0,20.0
263,20.0,7.169832196330087,7.536454100678752,20.0,20.0,20.0
264,20.0,7.1971163831344755,7.545976507140722,20.0,20.0,20.0
265,20.0,7.211629583337943,7.5537962066616675,20.0,20.0,20.0
266,20.0,7.225155330610261,7.565335237099499,20.0,20.0,20.0
267,20.0,7.225938578418944,7.572053868610011,20.0,20.0,20.0
268,17.451232869545947,7.222612040275645,7.578094165238822,17.901587623609306,17.771553761802007,19.041521448681063
269,16.96048105192994,7.207193699837959,7.57011861631277,17.50069117556121,17.349404965479366,18.84687501258323
270,16.82626782062294,7.185214025836387,7.555579349667143,17.38883063149769,17.231851653192333,18.79298176023059
271,16.74712178138548,7.156213037411411,7.528941272698204,17.318450139644533,17.158952991323584,18.759513122757628
272,20.0,7.1173845772522,7.491718070013508,20.0,20.0,20.0
273,20.0,7.089325934784509,7.464008383762821,20.0,20.0,20.0
274,20.0,7.057000549229179,7.432062993982705,20.0,20.0,20.0
275,20.0,7.019680942830361,7.3957557894602,20.0,20.0,20.0
276,20.0,6.974414918303715,7.3520792981345755,20.0,20.0,20.0
277,20.0,6.928319262480072,7.307857694454495,20.0,20.0,20.0
278,20.0,6.88087314677778,7.262523790893347,20.0,20.0,20.0
279,20.0,6.8331079335143405,7.21702651723175,20.0,20.0,20.0
280,20.0,6.7845444851187855,7.170870778381626,20.0,20.0,20.0
281,20.0,6.736623850527327,7.125417347326023,20.0,20.0,20.0
282,20.0,6.6890882789362855,7.080389894716199,20.0,20.0,20.0
283,20.0,6.640540110352045,7.034433174360063,20.0,20.0,20.0
284,20.0,6.590922718781229,6.987495658818757,20.0,20.0,20.0
285,20.0,6.54028975514401,6.939630310252132,20.0,20.0,20.0
286,17.65446254096605,6.488672689459704,6.890866966459896,18.05303126033404,17.92428199849083,19.189289837670973
287,17.176907613925202,6.436730394632192,6.841837657817874,17.659072515923214,17.508345354612587,19.01403444933072
288,16.97414581204884,6.38443074087945,6.792503100354254,17.48263125451033,17.32565034439973,18.903025226904234
289,16.867592398650288,6.331948998354594,6.743021989598229,17.39154090217742,17.23005786457512,18.855507972629255
290,16.778022402108533,6.279281687086098,6.693385171125537,17.315297764541615,17.149458564596895,18.819912302718304
291,16.691989700115705,6.226727023323574,6.643874588130027,17.242089507901873,17.0719108108267,18.78691889351774
292,16.60696360662261,6.174260235011207,6.594459580608854,17.169694324339968,16.99519613631013,18.754587796177606
293,16.5229135047285,6.122204237070029,6.545446636602305,17.09812713907457,16.919340458791993,18.722906808113407
294,16.439596848887813,6.070515935111574,6.496786553281269,17.02715628715018,16.844116831639532,18.691616868596643
295,16.356515677261193,6.018868520324345,6.4481609938763516,16.956300659458,16.769040190952502,18.660267438579886
296,16.27368531971707,5.967267723567474,6.399574876685463,16.88557962017823,16.694129131074156,18.628882822791827
297,16.19074725021701,5.915435256398075,6.350760371268685,16.814649564169738,16.619033504377835,18.597168408902398
298,16.1078046186132,5.863411064696001,6.301757933948164,16.74361706686051,16.543857598157814,18.56524743603083
299,16.024958194994714,5.81124783434624,6.2526192471672415,16.672584267849075,16.468702021924745,18.53323248834196
300,15.986522025779902,5.758965452647697,6.203362948600184,16.645491924151038,16.437020884277974,18.54856435264896
301,15.916306046212208,5.708386517985078,6.155734889350079,16.586656231406877,16.373935098805525,18.52981621638463
302,15.84211774930009,5.659426787139174,6.1096334696664165,16.523765550566797,16.306977024531623,18.50570680932613
303,15.78381263971022,5.630006719984065,6.08408642481388,16.47645565161464,16.258086020206676,18.489471687572024
304,20.0,5.609387915474717,6.0665751511359955,20.0,20.0,20.0
305,20.0,5.610179874970514,6.065771701120183,20.0,20.0,20.0
306,20.0,5.62274879990948,6.074494054429046,20.0,20.0,20.0
307,20.0,5.644524244603497,6.0935125176383504,20.0,20.0,20.0
308,20.0,5.67594508966254,6.113725289052772,20.0,20.0,20.0
309,20.0,5.706632900427726,6.125085540005044,20.0,20.0,20.0
310,20.0,5.742848206318216,6.137728631448036,20.0,20.0,20.0
311,20.0,5.767729563542674,6.140305734501706,20.0,20.0,20.0
312,20.0,5.795842730334599,6.1475414682670975,20.0,20.0,20.0
313,20.0,5.809259259103461,6.152847318629434,20.0,20.0,20.0
314,20.0,5.8198414635545115,6.1608742047132825,20.0,20.0,20.0
315,20.0,5.813633243421995,6.161765487643366,20.0,20.0,20.0
316,17.202984192230243,5.798637225107136,6.158146110710725,17.692834130047864,17.549638206675098,18.94556211008303
317,16.65331956045839,5.770145010324313,6.1391599203239196,17.241905289435213,17.074776945330726,18.72346258976172
318,16.491588606341978,5.7323161472929565,6.111119566008905,17.105739312532595,16.93166537620309,18.654183280265993
319,16.394686590447204,5.689267705648517,6.071954773034475,17.019247108713273,16.8420871116713,18.611653048381005
320,20.0,5.639070765315827,6.024681607051255,20.0,20.0,20.0
321,20.0,5.6007708673925976,5.987471559447133,20.0,20.0,20.0
322,20.0,5.562956206143247,5.950543551489525,20.0,20.0,20.0
323,20.0,5.525158522391414,5.914054551539289,20.0,20.0,20.0
324,20.0,5.483851268490766,5.874345904680997,20.0,20.0,20.0
325,20.0,5.442298038857869,5.834569229658942,20.0,20.0,20.0
326,20.0,5.399563588780064,5.793771423744426,20.0,20.0,20.0
327,20.0,5.355511218020911,5.7517883988315255,20.0,20.0,20.0
328,20.0,5.310198502990115,5.708674445459503,20.0,20.0,20.0
329,20.0,5.2643338858131115,5.665100136702434,20.0,20.0,20.0
330,20.0,5.217780562158211,5.620921101468866,20.0,20.0,20.0
331,20.0,5.171014380764827,5.576585474148558,20.0,20.0,20.0
332,20.0,5.123947713908785,5.5319987111454365,20.0,20.0,20.0
333,20.0,5.077099088474907,5.487650804734198,20.0,20.0,20.0
334,17.442015391609495,5.030404234549251,5.4434695569527936,17.876021779200023,17.735678155223237,19.115742328499184
