;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
132000077;13.55;3;services;Before 1930;132000077;Bd132000077;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2291.481652832031;507.339111328125;7;1469.6372895108184;252.85993338065884;61.70986387605309;-16.74516123665746;0.0;655701.3266843086;0.0;0.0;26316221.21175903;0.0;0.0;621763.6763984532;0.0;0.0;20215074.776791926;0.0;0.0;689591.5793210274;0.0;0.0;12644897.705768684;0.0;0.0;661333.9029073828;0.0;0.0;1900424.8227214532;-7355.387123707431;0.0;693827.8609006172;0.0;0.0;127720.79136398631;0.0;0.0;6993758.261425337;0.0;0.0;1397812.3580257294;-12579088.381444832;0.0;9371831.517932262;0.0;0.0;1564938.1677075021;-17140352.560475864;0.0;9676169.465729885;0.0;0.0;1895103.2735498198;-17681569.804162506;0.0;3822379.067110003;0.0;0.0;1063145.5054415183;-6234915.383516556;0.0;693827.8609006172;0.0;0.0;2649707.5916048125;-207.12593997725588;0.0;669806.4660665626;0.0;0.0;13485845.605782585;0.0;0.0;681119.0161618476;0.0;0.0;24464496.551339317;0.0;0.0;35231110.0015383;0.0;0.0;107725388.36185637;-53643488.64266345
132000106;10.7;3;university;Before 1930;132000106;Bd132000106;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4869.5841064453125;1365.303955078125;18;4038.36098249331;706.7803366569228;166.39105313849586;-42.15964551332777;0.0;1764562.586804121;0.0;0.0;70599350.1839909;0.0;0.0;1673232.7304482032;0.0;0.0;54319604.78311551;0.0;0.0;1855764.8910033398;0.0;0.0;33581638.73407202;0.0;0.0;1779720.4534517578;0.0;0.0;5001180.451401574;-21925.633887538166;0.0;1867165.1790282421;0.0;0.0;343710.3461991492;0.0;0.0;19576904.753541093;0.0;0.0;3761662.9553232156;-35071326.67737157;0.0;25127371.270849865;0.0;0.0;4211416.4315668065;-45657456.07452274;0.0;25879932.746882025;0.0;0.0;5099926.137935102;-47089610.5752577;0.0;10606076.323857931;0.0;0.0;2861038.565710064;-17384473.089026477;0.0;1867165.1790282421;0.0;0.0;7178707.150023138;-557.398116439175;0.0;1802521.0295015625;0.0;0.0;36265228.50363772;0.0;0.0;1832964.314953535;0.0;0.0;65748274.128201015;0.0;0.0;95633381.45934992;0.0;0.0;288971738.37117624;-145225349.44818246
132000117;11.7;3;residential;1930-1945;132000117;Bd132000117;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2627.23271484375;673.6494140625;9;1738.4087503654869;514.1513884692523;95.10181046916027;-34.24234845571934;0.0;348748.3016601562;0.0;0.0;31014683.119136445;0.0;0.0;314998.466015625;0.0;0.0;22843547.680255678;0.0;0.0;348748.3016601562;0.0;0.0;12473822.306541028;0.0;0.0;337498.3564453125;0.0;0.0;2133773.247095621;0.0;0.0;348748.3016601562;0.0;0.0;1000133.040228615;0.0;0.0;7151478.071897391;0.0;0.0;967870.684092208;-17619135.164530355;0.0;10090355.420345763;0.0;0.0;1000133.040228615;-24390914.921750713;0.0;9724351.935662206;0.0;0.0;1000133.040228615;-23798417.787221204;0.0;4020485.538236552;0.0;0.0;967870.684092208;-8760490.956741111;0.0;348748.3016601562;0.0;0.0;2296694.825320673;0.0;0.0;337498.3564453125;0.0;0.0;15546565.013812827;0.0;0.0;348748.3016601562;0.0;0.0;28499529.269479003;0.0;0.0;33720407.653348945;0.0;0.0;119744755.95051154;-74568958.83024338
132000122;7.7;2;residential;Before 1930;132000122;Bd132000122;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;719.2563232421875;186.81982421875;2;861.2324231276535;155.27210693982335;39.030199920877905;-11.362851154968515;0.0;96716.62299804688;0.0;0.0;12247775.818109432;0.0;0.0;87356.9498046875;0.0;0.0;9016648.111903576;0.0;0.0;96716.62299804688;0.0;0.0;4883672.415546413;0.0;0.0;93596.73193359375;0.0;0.0;717918.7365962613;0.0;0.0;96716.62299804688;0.0;0.0;260020.4125528504;0.0;0.0;2667187.5779707492;0.0;0.0;251632.65730921007;-6343597.814361362;0.0;3556583.318518251;0.0;0.0;260020.4125528504;-8343299.418108103;0.0;3438375.5588692147;0.0;0.0;260020.4125528504;-8111117.699653389;0.0;1509454.131385381;0.0;0.0;251632.65730921007;-3318790.067143315;0.0;96716.62299804688;0.0;0.0;810583.2776631716;0.0;0.0;93596.73193359375;0.0;0.0;6089984.426841583;0.0;0.0;96716.62299804688;0.0;0.0;11237609.93762005;0.0;0.0;11929734.115405707;0.0;0.0;46287519.27655746;-26116804.99926617
132000130;11.4;3;residential;1945-1960;132000130;Bd132000130;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2412.8506347656253;634.960693359375;8;1198.5754511348227;406.5482655910012;72.27360941663616;-30.716357219079832;0.0;328719.1509521484;0.0;0.0;23800565.479007587;0.0;0.0;296907.6202148437;0.0;0.0;17542188.188128415;0.0;0.0;328719.1509521484;0.0;0.0;9559611.718599293;0.0;0.0;318115.3073730469;0.0;0.0;1707152.197433694;0.0;0.0;328719.1509521484;0.0;0.0;925800.2784800031;0.0;0.0;5860045.891856149;0.0;0.0;895935.753367745;-14680077.958534438;0.0;8397167.208229702;0.0;0.0;925800.2784800031;-20673660.22774416;0.0;8109333.72528791;0.0;0.0;925800.2784800031;-20450456.380753607;0.0;3258264.5966942986;0.0;0.0;895935.753367745;-6992778.289183438;0.0;328719.1509521484;0.0;0.0;1768406.8390835943;0.0;0.0;318115.3073730469;0.0;0.0;11779932.128674772;0.0;0.0;328719.1509521484;0.0;0.0;21833718.961978193;0.0;0.0;28201545.41178974;0.0;0.0;92560847.85508105;-62796972.85621564
132000134;5.7;1;services;Before 1930;132000134;Bd132000134;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;519.6156738281251;91.16064453125;1;680.9277016980509;101.20628232254288;26.71839366523961;-5.645730838932999;0.0;117818.93850852344;0.0;0.0;9255586.776974645;0.0;0.0;111720.89086178126;0.0;0.0;6965558.8087635245;0.0;0.0;123908.46956321094;0.0;0.0;3987223.392999926;0.0;0.0;118831.02148695313;0.0;0.0;522775.15047642356;-2172.481927523187;0.0;124669.66094504688;0.0;0.0;22949.363454953582;0.0;0.0;2154734.1427163216;0.0;0.0;251164.30538500033;-4007632.3470421843;0.0;2733180.991936564;0.0;0.0;281194.1142213703;-5120346.25296832;0.0;2775209.149376522;0.0;0.0;340519.4514135347;-5199380.126807153;0.0;1204154.036255174;0.0;0.0;191030.07700872605;-2142582.843512798;0.0;124669.66094504688;0.0;0.0;716398.3259030251;-37.21718622882942;0.0;120353.404250625;0.0;0.0;4669625.144830744;0.0;0.0;122386.08679953907;0.0;0.0;8575336.982800277;0.0;0.0;9831636.45364531;0.0;0.0;35779361.89423215;-16472151.269444207
132000219;6.333333333333333;1;residential;1930-1945;132000219;Bd132000219;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1370.0487467447915;216.323486328125;3;1255.227125888202;242.02818956219178;60.07787064167773;-16.591876114236843;0.0;111990.66887207031;0.0;0.0;19404550.70918504;0.0;0.0;101152.86220703124;0.0;0.0;14379605.860683432;0.0;0.0;111990.66887207031;0.0;0.0;8060643.936118259;0.0;0.0;108378.06665039062;0.0;0.0;1161284.2199741625;0.0;0.0;111990.66887207031;0.0;0.0;325007.60675813904;0.0;0.0;3603827.6300052204;0.0;0.0;314523.4904111023;-8875027.721619528;0.0;5025213.215737352;0.0;0.0;325007.60675813904;-12102188.810093984;0.0;4867441.089107348;0.0;0.0;325007.60675813904;-11730615.210554782;0.0;2021747.6771210898;0.0;0.0;314523.4904111023;-4570290.015756544;0.0;111990.66887207031;0.0;0.0;1359362.0824347276;0.0;0.0;108378.06665039062;0.0;0.0;9811244.410969282;0.0;0.0;111990.66887207031;0.0;0.0;17846086.025918387;0.0;0.0;16396091.951839173;0.0;0.0;73626847.04637992;-37278121.75802484
132000234;4.6;1;services;Before 1930;132000234;Bd132000234;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;748.621923828125;162.743896484375;2;1182.9571907028105;170.37559565810483;45.85487036630006;-8.369926523065917;0.0;210335.42743280076;0.0;0.0;15918793.126326855;0.0;0.0;199448.93096185935;0.0;0.0;11979463.480210314;0.0;0.0;221206.71971795702;0.0;0.0;6900185.687506903;0.0;0.0;212142.24141839842;0.0;0.0;905968.9297802179;-3710.9597878678037;0.0;222565.63125360155;0.0;0.0;40970.18894173073;0.0;0.0;3521569.453223026;0.0;0.0;448389.30139567284;-6503643.682348996;0.0;4341285.202040432;0.0;0.0;501999.80542229186;-8073945.311816781;0.0;4439429.251802017;0.0;0.0;607909.944436201;-8261616.684783299;0.0;1987193.4218636854;0.0;0.0;341035.09511116886;-3503989.2067648326;0.0;222565.63125360155;0.0;0.0;1250354.5439588018;-66.4417187286123;0.0;214860.0644896875;0.0;0.0;8050113.543680481;0.0;0.0;218488.89664666797;0.0;0.0;14742672.525600003;0.0;0.0;16011090.872103736;0.0;0.0;61687856.17237065;-26346972.287220504
132000291;7.1;2;residential;1930-1945;132000291;Bd132000291;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;840.8247802734375;236.85205078125;3;794.7549755926368;197.45528699301695;39.253706702979066;-12.357557006646454;0.0;122618.30668945312;0.0;0.0;12539265.235193908;0.0;0.0;110752.0189453125;0.0;0.0;9266360.251521984;0.0;0.0;122618.30668945312;0.0;0.0;5016303.769959799;0.0;0.0;118662.87744140625;0.0;0.0;808779.0825747505;0.0;0.0;122618.30668945312;0.0;0.0;345894.9079882793;0.0;0.0;2877016.2431732793;0.0;0.0;334737.00773059286;-6881952.2030658815;0.0;3843933.4130725157;0.0;0.0;345894.9079882793;-9061979.356144832;0.0;3712575.7129505468;0.0;0.0;345894.9079882793;-8811157.838030582;0.0;1579691.2754939722;0.0;0.0;334737.00773059286;-3443078.5544983684;0.0;122618.30668945312;0.0;0.0;928849.9867766902;0.0;0.0;118662.87744140625;0.0;0.0;6331378.551886096;0.0;0.0;122618.30668945312;0.0;0.0;11560290.085595401;0.0;0.0;12974385.951965703;0.0;0.0;48158385.702934645;-28198167.95173966
132000357;8.05;2;services;Before 1930;132000357;Bd132000357;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1371.4597900390627;340.7353515625;4;1906.6631407465543;389.1339853489085;78.04205607320019;-15.651644363680772;0.0;440377.28824592195;0.0;0.0;27258526.915327657;0.0;0.0;417584.3339020625;0.0;0.0;20409345.231328808;0.0;0.0;463138.40973029693;0.0;0.0;11713005.529071873;0.0;0.0;444160.1975401563;0.0;0.0;1567454.867324262;-7054.27468974612;0.0;465983.5499158438;0.0;0.0;85778.89576327652;0.0;0.0;6679534.865208706;0.0;0.0;938788.4249323411;-12259849.662476262;0.0;8327048.14654136;0.0;0.0;1051032.228427034;-15411067.205094883;0.0;8562384.313312054;0.0;0.0;1272775.2813494664;-15862637.468256557;0.0;3862531.4102817406;0.0;0.0;714021.9420702597;-6724689.044182052;0.0;465983.5499158438;0.0;0.0;2084418.5725312606;-139.10839594272602;0.0;449850.4779112501;0.0;0.0;13494657.14766755;0.0;0.0;457448.12935920316;0.0;0.0;25156366.166349705;0.0;0.0;31036024.67186444;0.0;0.0;105746171.20214349;-50265436.763095446
