;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131991968;3.925;1;services;Before 1930;131991968;Bd131991968;1.0;1.0;IdealLoad;IdealLoad;True;538.3976928710937;137.17138671875;2;975.3626802120068;136.75586113861047;37.4898468260728;-5.887713475865315;0.0;177284.69626391405;0.0;0.0;14813330.629737688;0.0;0.0;168108.83253146874;0.0;0.0;10967321.430132823;0.0;0.0;186447.74489672657;0.0;0.0;8107494.222245044;0.0;0.0;178807.59933617187;0.0;0.0;2326053.855814933;0.0;0.0;187593.12597582812;0.0;0.0;38164.63115392428;0.0;0.0;173080.69394066406;0.0;0.0;495893.8593159696;-2887225.759702713;0.0;185302.36381762498;0.0;0.0;614884.2162509669;-5891376.624830914;0.0;187593.12597582812;0.0;0.0;649766.8175318292;-4750567.476216276;0.0;177662.2182570703;0.0;0.0;361933.6994485606;-596712.8008956453;0.0;187593.12597582812;0.0;0.0;1504485.9014741553;0.0;0.0;181098.36149437499;0.0;0.0;8889328.943833448;0.0;0.0;184156.98273852342;0.0;0.0;13726969.249479992;0.0;0.0;2174728.8712040232;0.0;0.0;62495627.45641934;-14125882.66164555
131991978;11.9;3;residential;Before 1930;131991978;Bd131991978;1.0;1.0;IdealLoad;IdealLoad;True;2127.2644531250003;536.28515625;7;2062.3154638299366;427.77009633048016;98.65498448125521;-23.8999505494362;0.0;277634.825390625;0.0;0.0;36367250.085942805;0.0;0.0;250766.9390625;0.0;0.0;26648641.23780199;0.0;0.0;277634.825390625;0.0;0.0;19264638.11924222;0.0;0.0;268678.86328125;0.0;0.0;5676480.171031226;0.0;0.0;277634.825390625;0.0;0.0;873572.6606164187;0.0;0.0;268678.86328125;0.0;0.0;845392.8973707277;-7524788.126564659;0.0;277634.825390625;0.0;0.0;873572.6606164187;-16831546.18187513;0.0;277634.825390625;0.0;0.0;873572.6606164187;-12856450.664160976;0.0;268678.86328125;0.0;0.0;845392.8973707277;-1116151.6891251393;0.0;277634.825390625;0.0;0.0;3777750.0721234176;0.0;0.0;268678.86328125;0.0;0.0;21684524.34759603;0.0;0.0;277634.825390625;0.0;0.0;33647180.604131676;0.0;0.0;3268926.1699218745;0.0;0.0;151377968.4144601;-38328936.66172591
131991982;12.2;3;services;1945-1960;131991982;Bd131991982;1.0;1.0;IdealLoad;IdealLoad;True;1885.5552734374999;463.6611328125;6;941.6428673621398;340.94000726467004;46.39783160896507;-14.995038529390724;0.0;599250.5074588594;0.0;0.0;23261815.085390855;0.0;0.0;568234.6267093124;0.0;0.0;17440888.120082952;0.0;0.0;630223.0711307343;0.0;0.0;13242311.617217425;0.0;0.0;604398.1623782812;0.0;0.0;4031378.3252417203;0.0;0.0;634094.6415897186;0.0;0.0;129002.53134045895;0.0;0.0;585040.3100833594;0.0;0.0;1674785.666896338;-6170366.05246809;0.0;626351.5006717499;0.0;0.0;2078406.5764385785;-14113039.193528648;0.0;634094.6415897186;0.0;0.0;2196315.3241170812;-10605559.735023463;0.0;600526.5919192969;0.0;0.0;1223393.5451379372;-1416137.8263402646;0.0;634094.6415897186;0.0;0.0;2670329.4773491533;0.0;0.0;612141.30329625;0.0;0.0;13975124.908745132;0.0;0.0;622479.9302127656;0.0;0.0;21581439.109852947;0.0;0.0;7350929.928629765;0.0;0.0;103505190.28781056;-32305102.80736047
131991988;6.95;1;residential;1961-1970;131991988;Bd131991988;1.0;1.0;IdealLoad;IdealLoad;True;2393.625134277344;344.406494140625;4;1561.8499534105954;432.8043113393177;84.77313972335004;-25.49418152026726;0.0;178299.24201660155;0.0;0.0;31980577.907690156;0.0;0.0;161044.47666015624;0.0;0.0;23491816.77417009;0.0;0.0;178299.24201660155;0.0;0.0;17164314.233043846;0.0;0.0;172547.65356445312;0.0;0.0;4973553.413976372;0.0;0.0;178299.24201660155;0.0;0.0;541867.8209463875;0.0;0.0;172547.65356445312;0.0;0.0;524388.2138190846;-6916571.502633531;0.0;178299.24201660155;0.0;0.0;541867.8209463875;-16057863.839735094;0.0;178299.24201660155;0.0;0.0;541867.8209463875;-11525028.172102666;0.0;172547.65356445312;0.0;0.0;524388.2138190846;-1066581.9808310443;0.0;178299.24201660155;0.0;0.0;3376026.3958657477;0.0;0.0;172547.65356445312;0.0;0.0;19198967.949657016;0.0;0.0;178299.24201660155;0.0;0.0;29581253.20268391;0.0;0.0;2099329.7850341797;0.0;0.0;132440889.76756446;-35566045.495302334
131991992;8.733333333333333;2;shop;Before 1930;131991992;Bd131991992;1.0;1.0;IdealLoad;IdealLoad;True;2022.532112630208;463.17529296875;6;1658.9649322566893;234.75024546567113;66.60207355755223;-15.499456222024826;0.0;598622.5924746015;0.0;0.0;30529514.30648105;0.0;0.0;567639.2112157186;0.0;0.0;22838118.228828937;0.0;0.0;629562.702044914;0.0;0.0;17312447.687377475;0.0;0.0;603764.8535067968;0.0;0.0;5214377.743437768;0.0;0.0;633430.215741203;0.0;0.0;128867.35811752857;0.0;0.0;584427.2850253514;0.0;0.0;1674207.480827412;-7121923.804039009;0.0;625695.1883486249;0.0;0.0;2076228.751611596;-15472439.111428645;0.0;633430.215741203;0.0;0.0;2194013.9505095454;-11987811.301596886;0.0;599897.3398105077;0.0;0.0;1222111.6319329005;-1452202.089469021;0.0;633430.215741203;0.0;0.0;3441405.510010228;0.0;0.0;611499.8808993748;0.0;0.0;18479562.14503484;0.0;0.0;621827.6746523358;0.0;0.0;28316696.329116527;0.0;0.0;7343227.375201834;0.0;0.0;133427551.12328579;-36034376.30653356
131991999;12.166666666666666;3;residential;1945-1960;131991999;Bd131991999;1.0;1.0;IdealLoad;IdealLoad;True;2232.5922444661455;550.502197265625;7;1063.7652277304478;368.8054908526634;65.16348372450233;-22.895523266781844;0.0;284994.9875244141;0.0;0.0;24863976.345547806;0.0;0.0;257414.82744140626;0.0;0.0;18214236.73625344;0.0;0.0;284994.9875244141;0.0;0.0;13148208.018945726;0.0;0.0;275801.6008300781;0.0;0.0;4023644.376931849;0.0;0.0;284994.9875244141;0.0;0.0;889559.6707131022;0.0;0.0;275801.6008300781;0.0;0.0;860864.1974642925;-5743116.431395585;0.0;284994.9875244141;0.0;0.0;889559.6707131022;-14367701.004030034;0.0;284994.9875244141;0.0;0.0;889559.6707131022;-10079367.854048215;0.0;275801.6008300781;0.0;0.0;860864.1974642925;-852868.3191747015;0.0;284994.9875244141;0.0;0.0;2797408.586778301;0.0;0.0;275801.6008300781;0.0;0.0;14848453.985828016;0.0;0.0;284994.9875244141;0.0;0.0;23015933.467472054;0.0;0.0;3355586.143432617;0.0;0.0;105302268.92482507;-31043053.608648535
131992004;4.15;1;services;Before 1930;131992004;Bd131992004;1.0;1.0;IdealLoad;IdealLoad;True;624.9144165039063;150.581787109375;2;1133.9440501875501;170.0670257608336;43.94264600958224;-6.926563678426048;0.0;194616.72750526952;0.0;0.0;17246010.90451416;0.0;0.0;184543.79617348436;0.0;0.0;12750251.443855422;0.0;0.0;204675.5908841758;0.0;0.0;9365655.862967005;0.0;0.0;196288.51541746093;0.0;0.0;2661662.720555511;0.0;0.0;205932.94880653906;0.0;0.0;41895.75173801536;0.0;0.0;190001.72580564453;0.0;0.0;544338.4859632436;-3402620.733566349;0.0;203418.2329618125;0.0;0.0;674997.6533973597;-6832580.156381678;0.0;205932.94880653906;0.0;0.0;713290.5114455611;-5525770.089148731;0.0;195031.15749509766;0.0;0.0;397317.7247950207;-708115.8898078315;0.0;205932.94880653906;0.0;0.0;1728189.6432389433;0.0;0.0;198803.2312621875;0.0;0.0;10335240.546935506;0.0;0.0;202160.87503944922;0.0;0.0;15974216.215570997;0.0;0.0;2387338.6989641995;0.0;0.0;72433067.46497674;-16469086.868904589
131996454;6.625;1;residential;Before 1930;131996454;Bd131996454;1.0;1.0;IdealLoad;IdealLoad;True;1747.4682922363281;263.768798828125;3;1702.061381762322;208.25544432658828;76.64753261652565;-16.44966300029276;0.0;136553.1071533203;0.0;0.0;28330435.293194868;0.0;0.0;123338.29033203125;0.0;0.0;20914773.726479355;0.0;0.0;136553.1071533203;0.0;0.0;15520039.196036216;0.0;0.0;132148.16821289062;0.0;0.0;4567325.945076551;0.0;0.0;136553.1071533203;0.0;0.0;412545.0328094815;0.0;0.0;132148.16821289062;0.0;0.0;399237.12852530467;-5039854.792977442;0.0;136553.1071533203;0.0;0.0;412545.0328094815;-11419502.766398814;0.0;136553.1071533203;0.0;0.0;412545.0328094815;-8690062.054095319;0.0;132148.16821289062;0.0;0.0;399237.12852530467;-699733.6836936949;0.0;136553.1071533203;0.0;0.0;3032803.339897226;0.0;0.0;132148.16821289062;0.0;0.0;17083428.103388414;0.0;0.0;136553.1071533203;0.0;0.0;26212913.46069694;0.0;0.0;1607802.7132568357;0.0;0.0;117697828.42024861;-25849153.297165267
131996478;5.0;1;residential;1930-1945;131996478;Bd131996478;1.0;1.0;IdealLoad;IdealLoad;True;515.25146484375;103.05029296875;1;668.7104269811639;158.017252627845;31.162411794324036;-6.970336595447732;0.0;53349.13666992187;0.0;0.0;11362831.879148647;0.0;0.0;48186.3169921875;0.0;0.0;8300562.633678787;0.0;0.0;53349.13666992187;0.0;0.0;5948246.3876850605;0.0;0.0;51628.19677734375;0.0;0.0;1665564.0445626117;0.0;0.0;53349.13666992187;0.0;0.0;154525.6713971834;0.0;0.0;51628.19677734375;0.0;0.0;149540.97231985492;-2385368.275894791;0.0;53349.13666992187;0.0;0.0;154525.6713971834;-4860871.101895297;0.0;53349.13666992187;0.0;0.0;154525.6713971834;-3785707.497398651;0.0;51628.19677734375;0.0;0.0;149540.97231985492;-395343.78154893004;0.0;53349.13666992187;0.0;0.0;1122749.884726157;0.0;0.0;51628.19677734375;0.0;0.0;6789991.042970774;0.0;0.0;53349.13666992187;0.0;0.0;10523547.743340814;0.0;0.0;628143.0607910156;0.0;0.0;46476152.57494411;-11427290.656737668
131996492;11.166666666666666;3;residential;1961-1970;131996492;Bd131996492;1.0;1.0;IdealLoad;IdealLoad;True;5456.350667317708;1465.88525390625;19;1786.4117290825438;308.58920319923647;113.5571191934721;-45.79918474078502;0.0;758888.7959472656;0.0;0.0;46866389.62723371;0.0;0.0;685447.9447265625;0.0;0.0;35357649.515126735;0.0;0.0;758888.7959472656;0.0;0.0;27620264.67900161;0.0;0.0;734408.5122070312;0.0;0.0;9364139.105003575;0.0;0.0;758888.7959472656;0.0;0.0;2382656.508112307;0.0;0.0;734408.5122070312;0.0;0.0;2305796.6207538457;-8353637.961265845;0.0;758888.7959472656;0.0;0.0;2382656.508112307;-24001990.005265314;0.0;758888.7959472656;0.0;0.0;2382656.508112307;-15657605.766683798;0.0;734408.5122070312;0.0;0.0;2305796.6207538457;-1035524.8418967377;0.0;758888.7959472656;0.0;0.0;7155726.315921002;0.0;0.0;734408.5122070312;0.0;0.0;29080153.000609297;0.0;0.0;758888.7959472656;0.0;0.0;43248743.04089925;0.0;0.0;8935303.565185547;0.0;0.0;210452628.0496398;-49048758.575111695
