;id;Floors;Height;Heating System;Cooling System;End Use;Envelope;ExtWallCoeff;VolCoeff;Solar Technologies;Number of occupants;Name;area;Simulate;Lower End Use;Upper End Use;Solar technologies;TZ info;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone external walls opaque area [m2];Zone external walls glazed area [m2];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Sm3];January electric consumption [MWh];January oil consumption [L];January wood consumption [kg];January Heating Demand [MWh];January Cooling Demand [MWh];February gas consumption [Sm3];February electric consumption [MWh];February oil consumption [L];February wood consumption [kg];February Heating Demand [MWh];February Cooling Demand [MWh];March gas consumption [Sm3];March electric consumption [MWh];March oil consumption [L];March wood consumption [kg];March Heating Demand [MWh];March Cooling Demand [MWh];April gas consumption [Sm3];April electric consumption [MWh];April oil consumption [L];April wood consumption [kg];April Heating Demand [MWh];April Cooling Demand [MWh];May gas consumption [Sm3];May electric consumption [MWh];May oil consumption [L];May wood consumption [kg];May Heating Demand [MWh];May Cooling Demand [MWh];June gas consumption [Sm3];June electric consumption [MWh];June oil consumption [L];June wood consumption [kg];June Heating Demand [MWh];June Cooling Demand [MWh];July gas consumption [Sm3];July electric consumption [MWh];July oil consumption [L];July wood consumption [kg];July Heating Demand [MWh];July Cooling Demand [MWh];August gas consumption [Sm3];August electric consumption [MWh];August oil consumption [L];August wood consumption [kg];August Heating Demand [MWh];August Cooling Demand [MWh];September gas consumption [Sm3];September electric consumption [MWh];September oil consumption [L];September wood consumption [kg];September Heating Demand [MWh];September Cooling Demand [MWh];October gas consumption [Sm3];October electric consumption [MWh];October oil consumption [L];October wood consumption [kg];October Heating Demand [MWh];October Cooling Demand [MWh];November gas consumption [Sm3];November electric consumption [MWh];November oil consumption [L];November wood consumption [kg];November Heating Demand [MWh];November Cooling Demand [MWh];December gas consumption [Sm3];December electric consumption [MWh];December oil consumption [L];December wood consumption [kg];December Heating Demand [MWh];December Cooling Demand [MWh];Total gas consumption [Sm3];Total electric consumption [MWh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [MWh];Total Cooling Demand [MWh]
11;11;2;6.4;IdealLoad;IdealLoad;residential;B;0.7992895204262878;0.783303730017762;;24;BD_11;563;True;;;;{'TZ Bd BD_11 thermal zone single End Use': {'Zone volume [m3]': 2257.124850192369, 'Zone net floor area [m2]': 900.4827739925622, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 431.36157343030334, 'Zone external walls glazed area [m2]': 125.23400518944291, 'Zone opaque heat transfer loss [W/K]': 299.9481753736344, 'Zone glazed heat transfer loss [W/K]': 338.13181401149586, 'Zone design heating load [kW]': 31.653320931695852, 'Zone design cooling load [kW]': -20.474336638611216}, 'Total': {'Zone volume [m3]': 2257.124850192369, 'Zone net floor area [m2]': 900.4827739925622, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 431.36157343030334, 'Zone external walls glazed area [m2]': 125.23400518944291, 'Zone opaque heat transfer loss [W/K]': 299.9481753736344, 'Zone glazed heat transfer loss [W/K]': 338.13181401149586, 'Zone design heating load [kW]': 31.653320931695852, 'Zone design cooling load [kW]': -20.474336638611216}};2257.124850192369;900.4827739925622;12.0;431.36157343030334;125.23400518944291;299.9481753736344;338.13181401149586;31.653320931695852;-20.474336638611216;0.0;1.5427510069900103;0.0;0.0;25.58734546627758;0.0;0.0;1.3936718772812997;0.0;0.0;20.822838938997567;0.0;0.0;1.5425010069900105;0.0;0.0;18.8207192457426;0.0;0.0;1.4900412970871069;0.0;0.0;14.948466233544146;0.0;0.0;1.5403010069900103;0.0;0.0;7.589332877497357;0.0;0.0;1.4870912970871069;0.0;0.0;3.1746562907088287;-0.10832921637902422;0.0;1.5427510069900103;0.0;0.0;1.9096094040154106;-0.15656085124563734;0.0;1.5452010069900104;0.0;0.0;2.3121106187476816;-0.28317781581613677;0.0;1.489541297087107;0.0;0.0;6.640221463873755;-0.060420209727780116;0.0;1.5452010069900104;0.0;0.0;14.516710476005583;0.0;0.0;1.4922412970871068;0.0;0.0;18.244607393915174;0.0;0.0;1.5351510069900103;0.0;0.0;22.89994330023795;0.0;0.0;18.1464441145598;0.0;0.0;157.46656170956365;-0.6084880931685785
12;12;2;6.4;IdealLoad;IdealLoad;residential;A;0.782642089093702;0.7669892473118279;;24;BD_12;651;True;;;;{'TZ Bd BD_12 thermal zone single End Use': {'Zone volume [m3]': 2499.0232476207507, 'Zone net floor area [m2]': 1018.1951932423675, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.6479939498756, 'Zone external walls glazed area [m2]': 136.34941759835098, 'Zone opaque heat transfer loss [W/K]': 335.3564611583243, 'Zone glazed heat transfer loss [W/K]': 368.1434275155477, 'Zone design heating load [kW]': 34.92119038529257, 'Zone design cooling load [kW]': -22.322064503977103}, 'Total': {'Zone volume [m3]': 2499.0232476207507, 'Zone net floor area [m2]': 1018.1951932423675, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.6479939498756, 'Zone external walls glazed area [m2]': 136.34941759835098, 'Zone opaque heat transfer loss [W/K]': 335.3564611583243, 'Zone glazed heat transfer loss [W/K]': 368.1434275155477, 'Zone design heating load [kW]': 34.92119038529257, 'Zone design cooling load [kW]': -22.322064503977103}};2499.0232476207507;1018.1951932423675;13.0;469.6479939498756;136.34941759835098;335.3564611583243;368.1434275155477;34.92119038529257;-22.322064503977103;0.0;1.5826508897741554;0.0;0.0;28.473948947765482;0.0;0.0;1.429710481086334;0.0;0.0;23.154101415193484;0.0;0.0;1.5824008897741553;0.0;0.0;20.95992470325288;0.0;0.0;1.5286540868782146;0.0;0.0;16.73243319390034;0.0;0.0;1.5802008897741553;0.0;0.0;8.612557903624458;0.0;0.0;1.5257040868782146;0.0;0.0;3.6090451165329887;-0.1213897297653636;0.0;1.5826508897741554;0.0;0.0;2.1376325426140252;-0.18685281190893327;0.0;1.5851008897741554;0.0;0.0;2.6912657978382053;-0.31746707796251933;0.0;1.5281540868782146;0.0;0.0;7.502302446030255;-0.06323011250085878;0.0;1.5851008897741554;0.0;0.0;16.15399980504298;0.0;0.0;1.5308540868782148;0.0;0.0;20.319853820895904;0.0;0.0;1.575050889774155;0.0;0.0;25.507967056058792;0.0;0.0;18.616233057018277;0.0;0.0;175.85503274874978;-0.6889397321376749
13;13;2;6.4;IdealLoad;IdealLoad;residential;A;0.79858934169279;0.7826175548589341;;24;BD_13;638;True;;;;{'TZ Bd BD_13 thermal zone single End Use': {'Zone volume [m3]': 2550.642937616618, 'Zone net floor area [m2]': 1018.474365999706, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 468.4554243712191, 'Zone external walls glazed area [m2]': 136.00318772067652, 'Zone opaque heat transfer loss [W/K]': 335.17092921288764, 'Zone glazed heat transfer loss [W/K]': 367.20860684582664, 'Zone design heating load [kW]': 34.98530117810653, 'Zone design cooling load [kW]': -22.317081375949474}, 'Total': {'Zone volume [m3]': 2550.642937616618, 'Zone net floor area [m2]': 1018.474365999706, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 468.4554243712191, 'Zone external walls glazed area [m2]': 136.00318772067652, 'Zone opaque heat transfer loss [W/K]': 335.17092921288764, 'Zone glazed heat transfer loss [W/K]': 367.20860684582664, 'Zone design heating load [kW]': 34.98530117810653, 'Zone design cooling load [kW]': -22.317081375949474}};2550.642937616618;1018.474365999706;13.0;468.4554243712191;136.00318772067652;335.17092921288764;367.20860684582664;34.98530117810653;-22.317081375949474;0.0;1.5911652892165855;0.0;0.0;28.797535225780358;0.0;0.0;1.437400906389174;0.0;0.0;23.436200839851065;0.0;0.0;1.5909152892165854;0.0;0.0;21.209127478537244;0.0;0.0;1.5368938282741151;0.0;0.0;16.97458435369919;0.0;0.0;1.5887152892165854;0.0;0.0;8.758364817386779;0.0;0.0;1.5339438282741151;0.0;0.0;3.6826773938189272;-0.12717607899907585;0.0;1.5911652892165855;0.0;0.0;2.148198609211751;-0.19961212624199454;0.0;1.5936152892165856;0.0;0.0;2.7588107103329707;-0.3278450475835046;0.0;1.5363938282741152;0.0;0.0;7.606807973948121;-0.0639446993566935;0.0;1.5936152892165856;0.0;0.0;16.340756740064894;0.0;0.0;1.5390938282741151;0.0;0.0;20.548466439658373;0.0;0.0;1.5835652892165855;0.0;0.0;25.78175852145709;0.0;0.0;18.71648324400173;0.0;0.0;178.04328910374673;-0.7185779521812685
14;14;2;6.4;IdealLoad;IdealLoad;residential;A;0.7754946727549468;0.7599847792998479;;24;BD_14;657;True;;;;{'TZ Bd BD_14 thermal zone single End Use': {'Zone volume [m3]': 2475.8764240314836, 'Zone net floor area [m2]': 1018.0616817387272, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 462.7367730754588, 'Zone external walls glazed area [m2]': 134.34293411868157, 'Zone opaque heat transfer loss [W/K]': 333.87406335010047, 'Zone glazed heat transfer loss [W/K]': 362.7259221204403, 'Zone design heating load [kW]': 34.581620622989135, 'Zone design cooling load [kW]': -22.12533402344633}, 'Total': {'Zone volume [m3]': 2475.8764240314836, 'Zone net floor area [m2]': 1018.0616817387272, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 462.7367730754588, 'Zone external walls glazed area [m2]': 134.34293411868157, 'Zone opaque heat transfer loss [W/K]': 333.87406335010047, 'Zone glazed heat transfer loss [W/K]': 362.7259221204403, 'Zone design heating load [kW]': 34.581620622989135, 'Zone design cooling load [kW]': -22.12533402344633}};2475.8764240314836;1018.0616817387272;13.0;462.7367730754588;134.34293411868157;333.87406335010047;362.7259221204403;34.581620622989135;-22.12533402344633;0.0;1.5788329415865883;0.0;0.0;28.19374326871985;0.0;0.0;1.426262011755628;0.0;0.0;22.936548383239664;0.0;0.0;1.5785829415865882;0.0;0.0;20.772444171147228;0.0;0.0;1.5249592983096016;0.0;0.0;16.614500597102765;0.0;0.0;1.5763829415865882;0.0;0.0;8.55792635926053;0.0;0.0;1.5220092983096014;0.0;0.0;3.6080931991221328;-0.1229164775777294;0.0;1.5788329415865883;0.0;0.0;2.1354111500439434;-0.1868507623499211;0.0;1.5812829415865883;0.0;0.0;2.6849778462700034;-0.31717962006152856;0.0;1.5244592983096015;0.0;0.0;7.452397117723475;-0.06297554288877356;0.0;1.5812829415865883;0.0;0.0;16.017796740720712;0.0;0.0;1.5271592983096016;0.0;0.0;20.124110313636024;0.0;0.0;1.5712329415865882;0.0;0.0;25.260411790725996;0.0;0.0;18.571279796100153;0.0;0.0;174.35836093771235;-0.6899224028779527
15;15;2;6.4;IdealLoad;IdealLoad;residential;A;0.7886996904024768;0.7729256965944272;;24;BD_15;646;True;;;;{'TZ Bd BD_15 thermal zone single End Use': {'Zone volume [m3]': 2521.500075697901, 'Zone net floor area [m2]': 1019.4625138321159, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.1476192487871, 'Zone external walls glazed area [m2]': 136.2041475238414, 'Zone opaque heat transfer loss [W/K]': 335.54603450821224, 'Zone glazed heat transfer loss [W/K]': 367.75119831437183, 'Zone design heating load [kW]': 34.96108096922311, 'Zone design cooling load [kW]': -22.32730152823449}, 'Total': {'Zone volume [m3]': 2521.500075697901, 'Zone net floor area [m2]': 1019.4625138321159, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 469.1476192487871, 'Zone external walls glazed area [m2]': 136.2041475238414, 'Zone opaque heat transfer loss [W/K]': 335.54603450821224, 'Zone glazed heat transfer loss [W/K]': 367.75119831437183, 'Zone design heating load [kW]': 34.96108096922311, 'Zone design cooling load [kW]': -22.32730152823449}};2521.500075697901;1019.4625138321159;13.0;469.1476192487871;136.2041475238414;335.54603450821224;367.75119831437183;34.96108096922311;-22.32730152823449;0.0;1.5863583256859752;0.0;0.0;28.640792830493133;0.0;0.0;1.433059132877655;0.0;0.0;23.338124648924648;0.0;0.0;1.5861083256859752;0.0;0.0;21.169679042228584;0.0;0.0;1.5322419280832018;0.0;0.0;16.852131045254644;0.0;0.0;1.5839083256859752;0.0;0.0;8.675225338677988;0.0;0.0;1.5292919280832016;0.0;0.0;3.632856069750091;-0.123409052190653;0.0;1.5863583256859752;0.0;0.0;2.141250657829394;-0.18926814245861912;0.0;1.5888083256859753;0.0;0.0;2.718366387839731;-0.32336135163242835;0.0;1.5317419280832019;0.0;0.0;7.621696783323918;-0.0636069295868683;0.0;1.5888083256859753;0.0;0.0;16.329620308217965;0.0;0.0;1.5344419280832016;0.0;0.0;20.453700738133342;0.0;0.0;1.578758325685975;0.0;0.0;25.646974375256516;0.0;0.0;18.65988512501229;0.0;0.0;177.22041822592996;-0.6996454758685688
16;16;2;6.4;IdealLoad;IdealLoad;residential;B;0.743801652892562;0.7289256198347107;;24;BD_16;605;True;;;;{'TZ Bd BD_16 thermal zone single End Use': {'Zone volume [m3]': 2098.2400702650093, 'Zone net floor area [m2]': 899.5431140237603, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 412.0618854446344, 'Zone external walls glazed area [m2]': 119.63086996779708, 'Zone opaque heat transfer loss [W/K]': 295.67676995389746, 'Zone glazed heat transfer loss [W/K]': 323.00334891305215, 'Zone design heating load [kW]': 30.496588475860534, 'Zone design cooling load [kW]': -19.879789491649504}, 'Total': {'Zone volume [m3]': 2098.2400702650093, 'Zone net floor area [m2]': 899.5431140237603, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 412.0618854446344, 'Zone external walls glazed area [m2]': 119.63086996779708, 'Zone opaque heat transfer loss [W/K]': 295.67676995389746, 'Zone glazed heat transfer loss [W/K]': 323.00334891305215, 'Zone design heating load [kW]': 30.496588475860534, 'Zone design cooling load [kW]': -19.879789491649504}};2098.2400702650093;899.5431140237603;12.0;412.0618854446344;119.63086996779708;295.67676995389746;323.00334891305215;30.496588475860534;-19.879789491649504;0.0;1.516543788741848;0.0;0.0;24.238496614166184;0.0;0.0;1.3700008414442497;0.0;0.0;19.695628996330726;0.0;0.0;1.516293788741848;0.0;0.0;17.7742736155066;0.0;0.0;1.4646794729759818;0.0;0.0;14.07483478807869;0.0;0.0;1.514093788741848;0.0;0.0;7.101170453900178;0.0;0.0;1.461729472975982;0.0;0.0;2.9681152377404296;-0.09983784699552097;0.0;1.516543788741848;0.0;0.0;1.9054569884277373;-0.13316859169579162;0.0;1.518993788741848;0.0;0.0;2.1831755855424184;-0.2585995005959801;0.0;1.4641794729759818;0.0;0.0;6.250079955290369;-0.0588521395174;0.0;1.518993788741848;0.0;0.0;13.72492656671356;0.0;0.0;1.466879472975982;0.0;0.0;17.294978684521414;0.0;0.0;1.5089437887418478;0.0;0.0;21.711442601983805;0.0;0.0;17.83787525454111;0.0;0.0;148.92258008820212;-0.5504580788046927
17;17;2;6.4;IdealLoad;IdealLoad;residential;B;0.7666098807495741;0.7512776831345827;;24;BD_17;587;True;;;;{'TZ Bd BD_17 thermal zone single End Use': {'Zone volume [m3]': 2163.943398537376, 'Zone net floor area [m2]': 900.1096761206346, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 417.1366453850389, 'Zone external walls glazed area [m2]': 121.10418736985, 'Zone opaque heat transfer loss [W/K]': 296.87419522890576, 'Zone glazed heat transfer loss [W/K]': 326.98130589859505, 'Zone design heating load [kW]': 30.855383943860907, 'Zone design cooling load [kW]': -16.018173078419156}, 'Total': {'Zone volume [m3]': 2163.943398537376, 'Zone net floor area [m2]': 900.1096761206346, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 417.1366453850389, 'Zone external walls glazed area [m2]': 121.10418736985, 'Zone opaque heat transfer loss [W/K]': 296.87419522890576, 'Zone glazed heat transfer loss [W/K]': 326.98130589859505, 'Zone design heating load [kW]': 30.855383943860907, 'Zone design cooling load [kW]': -16.018173078419156}};2163.943398537376;900.1096761206346;12.0;417.1366453850389;121.10418736985;296.87419522890576;326.98130589859505;30.855383943860907;-16.018173078419156;0.0;1.527381211083068;0.0;0.0;24.6521502307986;0.0;0.0;1.379789480978255;0.0;0.0;19.982356022481763;0.0;0.0;1.527131211083068;0.0;0.0;18.08625784306042;0.0;0.0;1.47516730104813;0.0;0.0;14.499995768254031;0.0;0.0;1.524931211083068;0.0;0.0;7.475458414949006;0.0;0.0;1.47221730104813;0.0;0.0;3.1504538622464686;-0.10860711503096991;0.0;1.527381211083068;0.0;0.0;1.906956508594737;-0.16253266396993593;0.0;1.5298312110830679;0.0;0.0;2.2984297724032694;-0.283412863566426;0.0;1.4746673010481302;0.0;0.0;6.384390108110059;-0.05960585349876592;0.0;1.5298312110830679;0.0;0.0;13.884521358178866;0.0;0.0;1.4773673010481303;0.0;0.0;17.55144536599601;0.0;0.0;1.5197812110830677;0.0;0.0;22.098528689611722;0.0;0.0;17.96547716275225;0.0;0.0;151.97094394468496;-0.6141584960660976
18;18;2;6.4;IdealLoad;IdealLoad;residential;B;0.7550335570469798;0.7399328859060402;;24;BD_18;596;True;;;;{'TZ Bd BD_18 thermal zone single End Use': {'Zone volume [m3]': 2129.4005232027835, 'Zone net floor area [m2]': 899.3216495385906, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 415.12520085515064, 'Zone external walls glazed area [m2]': 120.52021960310825, 'Zone opaque heat transfer loss [W/K]': 296.26857569730396, 'Zone glazed heat transfer loss [W/K]': 325.4045929283923, 'Zone design heating load [kW]': 30.689365477222978, 'Zone design cooling load [kW]': -19.974966598922386}, 'Total': {'Zone volume [m3]': 2129.4005232027835, 'Zone net floor area [m2]': 899.3216495385906, 'Number of units [-]': 12.0, 'Zone external walls opaque area [m2]': 415.12520085515064, 'Zone external walls glazed area [m2]': 120.52021960310825, 'Zone opaque heat transfer loss [W/K]': 296.26857569730396, 'Zone glazed heat transfer loss [W/K]': 325.4045929283923, 'Zone design heating load [kW]': 30.689365477222978, 'Zone design cooling load [kW]': -19.974966598922386}};2129.4005232027835;899.3216495385906;12.0;415.12520085515064;120.52021960310825;296.26857569730396;325.4045929283923;30.689365477222978;-19.974966598922386;0.0;1.5216835434195786;0.0;0.0;24.486953627867518;0.0;0.0;1.3746432005080065;0.0;0.0;19.918608321145285;0.0;0.0;1.5214335434195787;0.0;0.0;18.003166859304034;0.0;0.0;1.469653429115721;0.0;0.0;14.2957189582106;0.0;0.0;1.5192335434195783;0.0;0.0;7.223874258547817;0.0;0.0;1.466703429115721;0.0;0.0;3.0379199455708896;-0.10295889211153028;0.0;1.5216835434195786;0.0;0.0;1.9039000286971415;-0.1411445706309893;0.0;1.5241335434195784;0.0;0.0;2.2239532604841927;-0.2677455028305588;0.0;1.469153429115721;0.0;0.0;6.348677760982757;-0.05913193845495884;0.0;1.5241335434195784;0.0;0.0;13.897411416917587;0.0;0.0;1.4718534291157213;0.0;0.0;17.47481350131423;0.0;0.0;1.5140835434195783;0.0;0.0;21.930112540366835;0.0;0.0;17.89839172090794;0.0;0.0;150.74511047940888;-0.5709809040280373
19;19;2;6.4;IdealLoad;IdealLoad;residential;A;0.797339593114241;0.7813928012519561;;24;BD_19;639;True;;;;{'TZ Bd BD_19 thermal zone single End Use': {'Zone volume [m3]': 2548.89241150697, 'Zone net floor area [m2]': 1019.3706383264866, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 472.38688271665194, 'Zone external walls glazed area [m2]': 137.1445788532215, 'Zone opaque heat transfer loss [W/K]': 336.204918781405, 'Zone glazed heat transfer loss [W/K]': 370.2903629036981, 'Zone design heating load [kW]': 35.15435187073582, 'Zone design cooling load [kW]': -22.426086400984186}, 'Total': {'Zone volume [m3]': 2548.89241150697, 'Zone net floor area [m2]': 1019.3706383264866, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 472.38688271665194, 'Zone external walls glazed area [m2]': 137.1445788532215, 'Zone opaque heat transfer loss [W/K]': 336.204918781405, 'Zone glazed heat transfer loss [W/K]': 370.2903629036981, 'Zone design heating load [kW]': 35.15435187073582, 'Zone design cooling load [kW]': -22.426086400984186}};2548.89241150697;1019.3706383264866;13.0;472.38688271665194;137.1445788532215;336.204918781405;370.2903629036981;35.15435187073582;-22.426086400984186;0.0;1.590876549037535;0.0;0.0;28.868111236572922;0.0;0.0;1.4371401088080962;0.0;0.0;23.51776634465789;0.0;0.0;1.5906265490375349;0.0;0.0;21.340354848006413;0.0;0.0;1.5366144022943886;0.0;0.0;16.98973516492546;0.0;0.0;1.5884265490375349;0.0;0.0;8.743919062183778;0.0;0.0;1.5336644022943886;0.0;0.0;3.652795014439144;-0.12436794973091375;0.0;1.590876549037535;0.0;0.0;2.1461741279730715;-0.19124396764297888;0.0;1.593326549037535;0.0;0.0;2.7383933049595415;-0.3263605168877973;0.0;1.5361144022943887;0.0;0.0;7.6814344697872885;-0.06397688252625656;0.0;1.593326549037535;0.0;0.0;16.46165567634093;0.0;0.0;1.5388144022943886;0.0;0.0;20.61227472088316;0.0;0.0;1.5832765490375347;0.0;0.0;25.849324262178392;0.0;0.0;18.713083561248393;0.0;0.0;178.60193823290797;-0.7059493167879465
20;20;2;6.4;IdealLoad;IdealLoad;residential;A;0.7743161094224924;0.7588297872340426;;24;BD_20;658;True;;;;{'TZ Bd BD_20 thermal zone single End Use': {'Zone volume [m3]': 2472.9406784982957, 'Zone net floor area [m2]': 1018.402249136232, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 459.5384577029786, 'Zone external walls glazed area [m2]': 133.41439094602603, 'Zone opaque heat transfer loss [W/K]': 333.28159904179944, 'Zone glazed heat transfer loss [W/K]': 360.2188555542703, 'Zone design heating load [kW]': 34.4451496828553, 'Zone design cooling load [kW]': -22.04181937416384}, 'Total': {'Zone volume [m3]': 2472.9406784982957, 'Zone net floor area [m2]': 1018.402249136232, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 459.5384577029786, 'Zone external walls glazed area [m2]': 133.41439094602603, 'Zone opaque heat transfer loss [W/K]': 333.28159904179944, 'Zone glazed heat transfer loss [W/K]': 360.2188555542703, 'Zone design heating load [kW]': 34.4451496828553, 'Zone design cooling load [kW]': -22.04181937416384}};2472.9406784982957;1018.402249136232;13.0;459.5384577029786;133.41439094602603;333.28159904179944;360.2188555542703;34.4451496828553;-22.04181937416384;0.0;1.5783487056267658;0.0;0.0;28.147521377072096;0.0;0.0;1.4258246373403047;0.0;0.0;22.872258565968178;0.0;0.0;1.578098705626766;0.0;0.0;20.72453674765626;0.0;0.0;1.5244906828646119;0.0;0.0;16.584866146186204;0.0;0.0;1.5758987056267657;0.0;0.0;8.550735465405829;0.0;0.0;1.5215406828646119;0.0;0.0;3.610125427306846;-0.1234992649638305;0.0;1.5783487056267658;0.0;0.0;2.1377176233848147;-0.18830523832595045;0.0;1.5807987056267656;0.0;0.0;2.6864359690882487;-0.3176140504474288;0.0;1.523990682864612;0.0;0.0;7.4389504717482815;-0.06298131843700337;0.0;1.5807987056267656;0.0;0.0;15.976019918966493;0.0;0.0;1.526690682864612;0.0;0.0;20.07604230698482;0.0;0.0;1.5707487056267655;0.0;0.0;25.212335066751102;0.0;0.0;18.565578308186115;0.0;0.0;174.0175450865192;-0.692399872174213
21;21;2;6.4;IdealLoad;IdealLoad;residential;A;0.8830155979202773;0.8653552859618717;;24;BD_21;577;True;;;;{'TZ Bd BD_21 thermal zone single End Use': {'Zone volume [m3]': 2821.3290553051243, 'Zone net floor area [m2]': 1018.8478005341475, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 500.78015396516565, 'Zone external walls glazed area [m2]': 145.38778663504812, 'Zone opaque heat transfer loss [W/K]': 342.0459459568741, 'Zone glazed heat transfer loss [W/K]': 392.5470239146299, 'Zone design heating load [kW]': 36.92082070399482, 'Zone design cooling load [kW]': -23.30664860056198}, 'Total': {'Zone volume [m3]': 2821.3290553051243, 'Zone net floor area [m2]': 1018.8478005341475, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 500.78015396516565, 'Zone external walls glazed area [m2]': 145.38778663504812, 'Zone opaque heat transfer loss [W/K]': 342.0459459568741, 'Zone glazed heat transfer loss [W/K]': 392.5470239146299, 'Zone design heating load [kW]': 36.92082070399482, 'Zone design cooling load [kW]': -23.30664860056198}};2821.3290553051243;1018.8478005341475;13.0;500.78015396516565;145.38778663504812;342.0459459568741;392.5470239146299;36.92082070399482;-23.30664860056198;0.0;1.6358135567614926;0.0;0.0;31.06980061151753;0.0;0.0;1.47772837384909;0.0;0.0;25.314426819644442;0.0;0.0;1.6355635567614928;0.0;0.0;22.944620919538988;0.0;0.0;1.580101829124025;0.0;0.0;18.33185332435184;0.0;0.0;1.6333635567614926;0.0;0.0;9.476038626707298;0.0;0.0;1.577151829124025;0.0;0.0;3.9051902681820008;-0.1381334383154908;0.0;1.6358135567614926;0.0;0.0;2.200320997404427;-0.2289429595657221;0.0;1.6382635567614927;0.0;0.0;2.944697869484523;-0.3509705630161864;0.0;1.579601829124025;0.0;0.0;8.23454255039566;-0.06750978192463283;0.0;1.6382635567614927;0.0;0.0;17.660917124098706;0.0;0.0;1.5823018291240252;0.0;0.0;22.14113118791412;0.0;0.0;1.6282135567614926;0.0;0.0;27.79732848309387;0.0;0.0;19.24218058767564;0.0;0.0;192.02086878233342;-0.7855567428220323
22;22;2;6.4;IdealLoad;IdealLoad;residential;A;0.7778625954198474;0.7623053435114504;;24;BD_22;655;True;;;;{'TZ Bd BD_22 thermal zone single End Use': {'Zone volume [m3]': 2485.1332218229018, 'Zone net floor area [m2]': 1018.7572977546517, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 463.86467820421996, 'Zone external walls glazed area [m2]': 134.67039044638642, 'Zone opaque heat transfer loss [W/K]': 334.2726541508427, 'Zone glazed heat transfer loss [W/K]': 363.6100542052434, 'Zone design heating load [kW]': 34.65541512819737, 'Zone design cooling load [kW]': -22.164971583723286}, 'Total': {'Zone volume [m3]': 2485.1332218229018, 'Zone net floor area [m2]': 1018.7572977546517, 'Number of units [-]': 13.0, 'Zone external walls opaque area [m2]': 463.86467820421996, 'Zone external walls glazed area [m2]': 134.67039044638642, 'Zone opaque heat transfer loss [W/K]': 334.2726541508427, 'Zone glazed heat transfer loss [W/K]': 363.6100542052434, 'Zone design heating load [kW]': 34.65541512819737, 'Zone design cooling load [kW]': -22.164971583723286}};2485.1332218229018;1018.7572977546517;13.0;463.86467820421996;134.67039044638642;334.2726541508427;363.6100542052434;34.65541512819737;-22.164971583723286;0.0;1.580359802246934;0.0;0.0;28.319345348784303;0.0;0.0;1.4276411117069083;0.0;0.0;23.076808535134774;0.0;0.0;1.5801098022469342;0.0;0.0;20.930931104439836;0.0;0.0;1.526436905400259;0.0;0.0;16.667709433919732;0.0;0.0;1.5779098022469342;0.0;0.0;8.578152607646853;0.0;0.0;1.5234869054002589;0.0;0.0;3.5997602391542483;-0.12201664500252922;0.0;1.580359802246934;0.0;0.0;2.136193587095852;-0.18617115283734212;0.0;1.5828098022469343;0.0;0.0;2.6897365523511776;-0.31880507491782095;0.0;1.525936905400259;0.0;0.0;7.536086389862282;-0.0631626234524224;0.0;1.5828098022469343;0.0;0.0;16.14023758361644;0.0;0.0;1.5286369054002589;0.0;0.0;20.22143006389943;0.0;0.0;1.5727598022469342;0.0;0.0;25.355118141892145;0.0;0.0;18.589257349036483;0.0;0.0;175.25150958779705;-0.6901554962101146
