;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
132000734;5.65;1;residential;1930-1945;132000734;Bd132000734;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1053.057373046875;186.3818359375;2;1104.9864060453951;222.7160419205641;51.925807667617626;-10.306688808257531;0.0;96489.87646484375;0.0;0.0;22120331.72047699;0.0;0.0;87152.146484375;0.0;0.0;16921438.478671953;0.0;0.0;96489.87646484375;0.0;0.0;13674074.592726788;0.0;0.0;93377.2998046875;0.0;0.0;3987749.9057592936;0.0;0.0;96489.87646484375;0.0;0.0;311291.14120068186;0.0;0.0;713322.8153949734;0.0;0.0;301249.4914845308;-1761143.2157159685;0.0;1706335.8141861113;0.0;0.0;311291.14120068186;-4758461.881806226;0.0;857806.1882315013;0.0;0.0;311291.14120068186;-2432336.113150558;0.0;93377.2998046875;0.0;0.0;301249.4914845308;-522065.57349471794;0.0;96489.87646484375;0.0;0.0;3976903.971724148;0.0;0.0;93377.2998046875;0.0;0.0;14197323.623694003;0.0;0.0;96489.87646484375;0.0;0.0;19644996.216427688;0.0;0.0;4127198.2460352425;0.0;0.0;96059190.91605195;-9474006.78416747
132000737;7.5;2;services;1945-1960;132000737;Bd132000737;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2397.83935546875;639.423828125;8;1426.5551052598544;359.35341267002156;64.03662522139284;-17.32799423613637;0.0;826411.8477235938;0.0;0.0;36529180.78488162;0.0;0.0;783638.598473125;0.0;0.0;28254449.29326729;0.0;0.0;869125.3594423438;0.0;0.0;23585282.423819788;0.0;0.0;833510.8538328125;0.0;0.0;7264425.292777647;0.0;0.0;874464.5484071876;0.0;0.0;193044.02147411808;0.0;0.0;2682689.906480197;0.0;0.0;2494645.3064917787;-3914033.2336171237;0.0;6497102.468308463;0.0;0.0;3010101.7573280954;-11222748.74962211;0.0;4201959.95299452;0.0;0.0;2965195.7104256554;-6544551.085021419;0.0;1170716.0437491839;0.0;0.0;2547185.8009274867;-1221371.0817498432;0.0;874464.5484071876;0.0;0.0;6713648.683042694;0.0;0.0;844189.2317625;0.0;0.0;23356938.0444854;0.0;0.0;858446.9815126563;0.0;0.0;32514977.10364843;0.0;0.0;21316720.341093764;0.0;0.0;169429074.22257;-22902704.150010493
132000744;7.3;2;residential;1945-1960;132000744;Bd132000744;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1858.709033203125;509.2353515625;7;1228.3533527843106;347.3970299499309;66.70112938222222;-19.171840866218833;0.0;263631.1415039062;0.0;0.0;28820049.04380335;0.0;0.0;238118.450390625;0.0;0.0;22059130.099958982;0.0;0.0;263631.1415039062;0.0;0.0;17811907.433878265;0.0;0.0;255126.9111328125;0.0;0.0;5486544.6509751035;0.0;0.0;263631.1415039062;0.0;0.0;914908.2648466646;0.0;0.0;1018808.7018816541;0.0;0.0;885395.0950129012;-2365866.2395358672;0.0;2550947.1027241186;0.0;0.0;914908.2648466646;-7267568.645048497;0.0;1268245.3545021685;0.0;0.0;914908.2648466646;-3408289.4077681513;0.0;255126.9111328125;0.0;0.0;885395.0950129012;-764776.9781335924;0.0;263631.1415039062;0.0;0.0;5622137.924937928;0.0;0.0;255126.9111328125;0.0;0.0;18417622.81567064;0.0;0.0;263631.1415039062;0.0;0.0;25578766.007649567;0.0;0.0;7159656.050416535;0.0;0.0;128311672.96143964;-13806501.270486109
132000802;6.066666666666666;1;residential;1930-1945;132000802;Bd132000802;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1098.7153971354167;181.10693359375;2;1149.1834748672713;261.98085788320094;55.018802457185494;-11.00648563694227;0.0;93759.05952148438;0.0;0.0;23452181.856502406;0.0;0.0;84685.60214843751;0.0;0.0;17898896.036618356;0.0;0.0;93759.05952148438;0.0;0.0;14394381.91352745;0.0;0.0;90734.57373046875;0.0;0.0;4179133.3848208888;0.0;0.0;93759.05952148438;0.0;0.0;304854.7496463149;0.0;0.0;735549.8586094384;0.0;0.0;295020.7254641757;-1833016.0924468427;0.0;1781979.473330814;0.0;0.0;304854.7496463149;-4989999.465661858;0.0;911823.3349610232;0.0;0.0;304854.7496463149;-2584896.530411732;0.0;90734.57373046875;0.0;0.0;295020.7254641757;-529106.9587355194;0.0;93759.05952148438;0.0;0.0;4143594.5722997854;0.0;0.0;90734.57373046875;0.0;0.0;15004384.447754407;0.0;0.0;93759.05952148438;0.0;0.0;20831979.859502386;0.0;0.0;4255037.287848541;0.0;0.0;101409157.77089298;-9937019.047255954
132000816;5.0;1;residential;1945-1960;132000816;Bd132000816;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;533.983154296875;106.796630859375;1;498.8933535481907;134.87917894381576;25.047466925130838;-5.693420112990546;0.0;55288.61579589843;0.0;0.0;10634090.420314278;0.0;0.0;49938.104589843744;0.0;0.0;8108221.197628677;0.0;0.0;55288.61579589843;0.0;0.0;6485149.176820112;0.0;0.0;53505.112060546875;0.0;0.0;1891414.570060961;0.0;0.0;55288.61579589843;0.0;0.0;172247.14724263066;0.0;0.0;347516.10796783096;0.0;0.0;166690.78765415872;-842277.8360587524;0.0;895608.8779368538;0.0;0.0;172247.14724263066;-2486903.0921035786;0.0;439635.7525445197;0.0;0.0;172247.14724263066;-1201112.3386037648;0.0;53505.112060546875;0.0;0.0;166690.78765415872;-230856.51859753442;0.0;55288.61579589843;0.0;0.0;1903494.3739712343;0.0;0.0;53505.112060546875;0.0;0.0;6760815.38508389;0.0;0.0;55288.61579589843;0.0;0.0;9414346.111585902;0.0;0.0;2169657.2582001807;0.0;0.0;46047654.25250126;-4761149.78536363
132000846;12.5;3;residential;1961-1970;132000846;Bd132000846;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1730.8166503906252;415.39599609375;5;687.6131761589493;216.45579090602783;43.8057135162003;-14.564054913250246;0.0;215050.50717773437;0.0;0.0;19868785.196199123;0.0;0.0;194239.16777343748;0.0;0.0;15265452.85763001;0.0;0.0;215050.50717773437;0.0;0.0;12510540.693910299;0.0;0.0;208113.39404296875;0.0;0.0;3941196.9183594496;0.0;0.0;215050.50717773437;0.0;0.0;716536.6813729564;0.0;0.0;695612.3468446058;0.0;0.0;693422.5948770546;-1735375.6276328268;0.0;1606590.816162158;0.0;0.0;716536.6813729564;-5107907.230041675;0.0;801582.566489583;0.0;0.0;716536.6813729564;-2462053.5338470293;0.0;208113.39404296875;0.0;0.0;693422.5948770546;-797623.3122547702;0.0;215050.50717773437;0.0;0.0;4005064.607125743;0.0;0.0;208113.39404296875;0.0;0.0;12837906.182098381;0.0;0.0;215050.50717773437;0.0;0.0;17641547.45910027;0.0;0.0;4997617.6152873635;0.0;0.0;89606949.14829627;-10102959.703776302
132000874;6.133333333333333;1;residential;1945-1960;132000874;Bd132000874;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;484.96308593749995;79.070068359375;1;382.7889328369703;108.7651798099805;20.016867710505068;-4.477864114651609;0.0;40934.574389648435;0.0;0.0;8592795.54768987;0.0;0.0;36973.16396484375;0.0;0.0;6553857.913213431;0.0;0.0;40934.574389648435;0.0;0.0;5252831.113604324;0.0;0.0;39614.104248046875;0.0;0.0;1540147.4002169687;0.0;0.0;40934.574389648435;0.0;0.0;138415.42845866602;0.0;0.0;266467.37187664583;0.0;0.0;133950.41463741875;-677348.2213798981;0.0;696847.0796051732;0.0;0.0;138415.42845866602;-2012666.3703476738;0.0;339777.7254051474;0.0;0.0;138415.42845866602;-980649.4352932068;0.0;39614.104248046875;0.0;0.0;133950.41463741875;-213164.93328579547;0.0;40934.574389648435;0.0;0.0;1534154.8574118197;0.0;0.0;39614.104248046875;0.0;0.0;5464352.992883756;0.0;0.0;40934.574389648435;0.0;0.0;7611227.426295019;0.0;0.0;1663580.5255441929;0.0;0.0;37232514.36596603;-3883828.960306574
132000895;6.3;1;services;1945-1960;132000895;Bd132000895;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;745.0288330078125;118.258544921875;2;557.8036693595584;152.9159885550382;24.960960964743922;-5.296851866839692;0.0;152841.13340687891;0.0;0.0;11988456.24323227;0.0;0.0;144930.41441979687;0.0;0.0;9180939.70797249;0.0;0.0;160740.80420766014;0.0;0.0;7437266.920734213;0.0;0.0;154154.06247824218;0.0;0.0;2159637.8803605717;0.0;0.0;161728.2630577578;0.0;0.0;35702.6186408142;0.0;0.0;710714.1229677948;0.0;0.0;461514.192521679;-1164978.7386123824;0.0;1761860.6824563849;0.0;0.0;556704.7054411795;-3239440.9405609276;0.0;1060207.658688844;0.0;0.0;548399.5351749286;-1796704.2578504395;0.0;216707.93444509822;0.0;0.0;471084.31310254266;-271621.4693507825;0.0;161728.2630577578;0.0;0.0;2051029.330438536;0.0;0.0;156128.9801784375;0.0;0.0;7597721.242878947;0.0;0.0;158765.88650746483;0.0;0.0;10642252.22067559;0.0;0.0;5000508.205872118;0.0;0.0;53130708.91117376;-6472745.406374532
132000898;9.7;2;school;Before 1930;132000898;Bd132000898;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4372.19921875;901.484375;12;3699.8069365586953;605.4312550607087;150.85073927450566;-28.453934537718606;0.0;1165107.29702125;0.0;0.0;75400072.7380275;0.0;0.0;1104803.9204950002;0.0;0.0;58037753.32093888;0.0;0.0;1225326.45327125;0.0;0.0;47830020.79093923;0.0;0.0;1175115.7496375;0.0;0.0;14283638.868844552;0.0;0.0;1232853.8478025;0.0;0.0;272160.90704092727;0.0;0.0;4501052.476399597;0.0;0.0;3519967.3095114226;-7036849.128967028;0.0;10856964.802464046;0.0;0.0;4243757.554904334;-19320867.641022686;0.0;6814301.444798633;0.0;0.0;4180447.27798789;-11119833.559258303;0.0;1648580.1089497511;0.0;0.0;3593620.3070691763;-2035634.6201699749;0.0;1232853.8478025;0.0;0.0;13205398.894069666;0.0;0.0;1190170.5387;0.0;0.0;48189249.705500074;0.0;0.0;1210271.66420875;0.0;0.0;67079910.809551336;0.0;0.0;33357402.151550777;0.0;0.0;339835998.484385;-39513184.949417986
132000909;5.1;1;residential;1945-1960;132000909;Bd132000909;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;577.2500244140624;113.186279296875;1;489.56321848049083;116.95298133620777;24.522193364159897;-5.4170411898753255;0.0;58596.536791992185;0.0;0.0;10509947.560897652;0.0;0.0;52925.90419921875;0.0;0.0;8039878.073431855;0.0;0.0;58596.536791992185;0.0;0.0;6495928.335769699;0.0;0.0;56706.325927734375;0.0;0.0;1919395.54322241;0.0;0.0;58596.536791992185;0.0;0.0;180043.74262173325;0.0;0.0;322199.77754185454;0.0;0.0;174235.87995651606;-802489.0001851113;0.0;836099.9137658753;0.0;0.0;180043.74262173325;-2393098.944991039;0.0;392803.5024839648;0.0;0.0;180043.74262173325;-1122981.2196691746;0.0;56706.325927734375;0.0;0.0;174235.87995651606;-267693.5132263718;0.0;58596.536791992185;0.0;0.0;1932654.6137974553;0.0;0.0;56706.325927734375;0.0;0.0;6719270.521319034;0.0;0.0;58596.536791992185;0.0;0.0;9293627.723964615;0.0;0.0;2067130.7597340774;0.0;0.0;45799305.36018095;-4586262.678071697
