;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131997787;14.7;4;medical;Before 1930;131997787;Bd131997787;1.0;1.0;IdealLoad;IdealLoad;True;1973.6580322265625;537.0498046875;7;1649.8801806567737;353.1206896320677;70.03167336495375;-22.312540919352625;0.0;3275874.057360938;0.0;0.0;81934798.54617132;0.0;0.0;2958853.98729375;0.0;0.0;73426320.89597824;0.0;0.0;3275874.057360938;0.0;0.0;71734999.7288832;0.0;0.0;3170200.700671875;0.0;0.0;53136981.308070965;0.0;0.0;3275874.057360938;0.0;0.0;49363718.01967326;0.0;0.0;3170200.700671875;0.0;0.0;45280935.7251223;-11242690.25728345;0.0;3275874.057360938;0.0;0.0;52099634.06057026;-22351241.388801165;0.0;3275874.057360938;0.0;0.0;53697716.61438644;-18682472.1291995;0.0;3170200.700671875;0.0;0.0;47437083.52817652;-3488237.2361515686;0.0;3275874.057360938;0.0;0.0;55263629.067426935;0.0;0.0;3170200.700671875;0.0;0.0;71724843.43681139;0.0;0.0;3275874.057360938;0.0;0.0;81769720.58873922;0.0;0.0;38570775.19150782;0.0;0.0;736870381.52001;-55764641.01143568
131997793;11.914285714285713;3;university;Before 1930;131997793;Bd131997793;1.0;1.0;IdealLoad;IdealLoad;True;42427.958203124996;10683.298828125;139;22420.93017853042;2635.528951182194;920.4048172234724;-255.92979505450464;0.0;13807437.783829594;0.0;0.0;534892493.84359854;0.0;0.0;13092795.345601127;0.0;0.0;420052443.83515066;0.0;0.0;14521082.145548344;0.0;0.0;339018875.14903545;0.0;0.0;13926045.818612812;0.0;0.0;106260944.6084383;0.0;0.0;14610287.690763189;0.0;0.0;3096838.5675716726;0.0;0.0;13480018.092538593;0.0;0.0;41120330.31950999;-89193346.3036175;0.0;14431876.6003335;0.0;0.0;49417459.210095875;-225158656.9610679;0.0;14610287.690763189;0.0;0.0;50810749.18279729;-172288323.31658328;0.0;13836840.27339797;0.0;0.0;35986504.65015323;-24937769.463963065;0.0;14610287.690763189;0.0;0.0;87323990.20459323;0.0;0.0;14104456.9090425;0.0;0.0;343157838.9358577;0.0;0.0;14342671.055118658;0.0;0.0;493451111.8813303;0.0;0.0;169374087.09631267;0.0;0.0;2504589580.3881326;-511578096.04523176
131997799;11.25;3;university;Before 1930;131997799;Bd131997799;1.0;1.0;IdealLoad;IdealLoad;True;18490.69610595703;4930.852294921875;64;13470.246437267793;2201.0677044385798;555.5444498703496;-134.31893423433627;0.0;6372791.529911378;0.0;0.0;291688029.61664265;0.0;0.0;6042949.936665798;0.0;0.0;227016280.63831133;0.0;0.0;6702172.46321216;0.0;0.0;179054972.28676265;0.0;0.0;6427534.798813242;0.0;0.0;54305559.52739935;0.0;0.0;6743345.079874758;0.0;0.0;1429338.8028904705;0.0;0.0;6221671.715500254;0.0;0.0;18978629.69316378;-49191208.77601057;0.0;6660999.846549562;0.0;0.0;22808515.990755577;-121598783.96228285;0.0;6743345.079874758;0.0;0.0;23451585.811221525;-93662004.73723261;0.0;6386362.182150645;0.0;0.0;16600837.73889503;-11204092.743761076;0.0;6743345.079874758;0.0;0.0;44598998.10735613;0.0;0.0;6509880.032138438;0.0;0.0;185346506.07594272;0.0;0.0;6619827.229886965;0.0;0.0;268811550.8568066;0.0;0.0;78174224.97445272;0.0;0.0;1334090805.1461477;-275656090.2192871
131997845;5.9;1;services;1930-1945;131997845;Bd131997845;1.0;1.0;IdealLoad;IdealLoad;True;953.3455078125;161.583984375;2;1016.412201219699;228.37114748658414;42.83882260248545;-8.555746276218997;0.0;208836.31984978126;0.0;0.0;18547612.1062419;0.0;0.0;198027.41387137503;0.0;0.0;14217172.782955412;0.0;0.0;219630.13000603125;0.0;0.0;10755285.267936008;0.0;0.0;210630.25626843752;0.0;0.0;3034281.4721085383;0.0;0.0;220979.35627556252;0.0;0.0;46839.41943073238;0.0;0.0;203884.12492078127;0.0;0.0;622309.8522761475;-3078083.8241473646;0.0;218280.9037365;0.0;0.0;747434.8593371484;-6773714.235714744;0.0;220979.35627556252;0.0;0.0;768508.2514420422;-5278410.1273610005;0.0;209281.02999890628;0.0;0.0;544059.6343440809;-519289.3349608783;0.0;220979.35627556252;0.0;0.0;2566580.443079889;0.0;0.0;213328.70880750002;0.0;0.0;11689564.285242517;0.0;0.0;216931.67746696877;0.0;0.0;17092475.81087625;0.0;0.0;2561768.633752969;0.0;0.0;80632124.18527065;-15649497.522183986
131997862;3.0;1;services;1930-1945;131997862;Bd131997862;1.0;1.0;IdealLoad;IdealLoad;True;261.52734375;87.17578125;1;517.946624285419;104.84340494520694;20.894494309370348;-3.955724964026932;0.0;112668.7734969375;0.0;0.0;9114079.756387824;0.0;0.0;106837.28699925;0.0;0.0;7006001.038523596;0.0;0.0;118492.11568443751;0.0;0.0;5295366.1846592855;0.0;0.0;113636.615758125;0.0;0.0;1482998.3862408362;0.0;0.0;119220.033457875;0.0;0.0;25270.220919260115;0.0;0.0;109997.0268909375;0.0;0.0;335684.35207057215;-1622074.902109457;0.0;117764.197911;0.0;0.0;403246.7577045397;-3411405.1320092594;0.0;119220.033457875;0.0;0.0;414616.0120736375;-2666499.6244819066;0.0;112908.6979846875;0.0;0.0;293568.8160875115;-258523.29637680034;0.0;119220.033457875;0.0;0.0;1305210.0775758396;0.0;0.0;115092.451305;0.0;0.0;5774846.300637985;0.0;0.0;117036.28013756251;0.0;0.0;8390136.611535562;0.0;0.0;1382093.5465415625;0.0;0.0;39841024.51441645;-7958502.954977423
131997871;9.9;2;services;Before 1930;131997871;Bd131997871;1.0;1.0;IdealLoad;IdealLoad;True;791.2313964843751;159.8447265625;2;911.5598198062759;187.94637840939077;37.7120299332201;-6.70290072399615;0.0;206588.4473131719;0.0;0.0;16215557.689225322;0.0;0.0;195895.88624506252;0.0;0.0;12525760.718427699;0.0;0.0;217266.0750475469;0.0;0.0;9588258.247933311;0.0;0.0;208363.07415765626;0.0;0.0;2700547.897816169;0.0;0.0;218600.77851434378;0.0;0.0;46335.24925264838;0.0;0.0;201689.55682367188;0.0;0.0;615330.9133576917;-2602381.9062721822;0.0;215931.37158075004;0.0;0.0;739389.6194362681;-5937237.993086005;0.0;218600.77851434378;0.0;0.0;760236.1817473795;-4618740.014731573;0.0;207028.3706908594;0.0;0.0;538435.1443323803;-407786.35972493805;0.0;218600.77851434378;0.0;0.0;2352347.825729257;0.0;0.0;211032.48109125003;0.0;0.0;10242842.066391679;0.0;0.0;214596.66811395314;0.0;0.0;14868144.40277437;0.0;0.0;2534194.2666069535;0.0;0.0;71193185.95642416;-13566146.273814699
131997925;9.5;2;residential;1945-1960;131997925;Bd131997925;1.0;1.0;IdealLoad;IdealLoad;True;2437.89111328125;513.240234375;7;1272.6447394371912;373.10750186610437;73.80270711970084;-23.80300503381556;0.0;265704.4693359375;0.0;0.0;30213352.627516903;0.0;0.0;239991.13359375;0.0;0.0;23264129.937380683;0.0;0.0;265704.4693359375;0.0;0.0;17696913.983752362;0.0;0.0;257133.357421875;0.0;0.0;5327309.663784391;0.0;0.0;265704.4693359375;0.0;0.0;883154.5076364367;0.0;0.0;257133.357421875;0.0;0.0;854665.6525513903;-4549570.256032235;0.0;265704.4693359375;0.0;0.0;883154.5076364367;-12471788.587451555;0.0;265704.4693359375;0.0;0.0;883154.5076364367;-8744841.349583467;0.0;257133.357421875;0.0;0.0;854665.6525513903;-628860.6623709465;0.0;265704.4693359375;0.0;0.0;4871946.164284259;0.0;0.0;257133.357421875;0.0;0.0;19162864.968658876;0.0;0.0;265704.4693359375;0.0;0.0;27738032.725298397;0.0;0.0;3128455.8486328125;0.0;0.0;132633344.89868796;-26395060.855438206
131998037;4.1;1;medical;1945-1960;131998037;Bd131998037;1.0;1.0;IdealLoad;IdealLoad;True;3795.8212402343747;925.81005859375;12;3058.1039762590026;328.7367935458313;119.56187811924305;-37.18296221193652;0.0;5647217.681711718;0.0;0.0;140414869.15445015;0.0;0.0;5100712.7447718745;0.0;0.0;126299811.04389185;0.0;0.0;5647217.681711718;0.0;0.0;124373260.21631739;0.0;0.0;5465049.369398437;0.0;0.0;92276257.98447211;0.0;0.0;5647217.681711718;0.0;0.0;85097185.16477615;0.0;0.0;5465049.369398437;0.0;0.0;78059385.42601863;-16782104.52120135;0.0;5647217.681711718;0.0;0.0;89813579.37630428;-35252165.22552344;0.0;5647217.681711718;0.0;0.0;92568483.83744101;-29335730.15180973;0.0;5465049.369398437;0.0;0.0;81775896.19698806;-5162042.464510685;0.0;5647217.681711718;0.0;0.0;95725598.33705099;0.0;0.0;5465049.369398437;0.0;0.0;123453045.31006394;0.0;0.0;5647217.681711718;0.0;0.0;140130990.92303962;0.0;0.0;66491433.994347654;0.0;0.0;1269988362.9708142;-86532042.3630452
131998112;12.45;3;residential;Before 1930;131998112;Bd131998112;1.0;1.0;IdealLoad;IdealLoad;True;3322.3870605468746;800.5751953125;10;3030.3095931142248;623.3331657122127;146.42994849974983;-35.979001843577;0.0;414457.77861328126;0.0;0.0;58431713.53486921;0.0;0.0;374348.961328125;0.0;0.0;44751947.962207146;0.0;0.0;414457.77861328126;0.0;0.0;33753244.718838945;0.0;0.0;401088.1728515625;0.0;0.0;9940853.249886852;0.0;0.0;414457.77861328126;0.0;0.0;1340584.650813538;0.0;0.0;401088.1728515625;0.0;0.0;1297339.9846582627;-8119020.230008997;0.0;414457.77861328126;0.0;0.0;1340584.650813538;-21208641.59459568;0.0;414457.77861328126;0.0;0.0;1340584.650813538;-15600715.946029108;0.0;401088.1728515625;0.0;0.0;1297339.9846582627;-966123.7718840899;0.0;414457.77861328126;0.0;0.0;8691402.65543894;0.0;0.0;401088.1728515625;0.0;0.0;36869919.82475117;0.0;0.0;414457.77861328126;0.0;0.0;53673521.23435664;0.0;0.0;4879906.103027345;0.0;0.0;252729037.10210606;-45894501.54251787
131998177;5.0;1;residential;1971-1980;131998177;Bd131998177;1.0;1.0;IdealLoad;IdealLoad;True;440.047607421875;88.009521484375;1;431.7849439165726;101.05901486863253;20.98449205570146;-5.836760555161758;0.0;45562.52927246094;0.0;0.0;8301433.481929738;0.0;0.0;41153.252246093754;0.0;0.0;6329963.428953901;0.0;0.0;45562.52927246094;0.0;0.0;4738009.712142147;0.0;0.0;44092.770263671875;0.0;0.0;1366606.3855695096;0.0;0.0;45562.52927246094;0.0;0.0;143374.90872390705;0.0;0.0;44092.770263671875;0.0;0.0;138749.91166829714;-1226716.0952167888;0.0;45562.52927246094;0.0;0.0;143374.90872390705;-3048971.9762904844;0.0;45562.52927246094;0.0;0.0;143374.90872390705;-2245682.7182963374;0.0;44092.770263671875;0.0;0.0;138749.91166829714;-171266.03198703314;0.0;45562.52927246094;0.0;0.0;1182742.0512713161;0.0;0.0;44092.770263671875;0.0;0.0;5225905.787121787;0.0;0.0;45562.52927246094;0.0;0.0;7640445.526339058;0.0;0.0;536462.0382080078;0.0;0.0;35492730.92283577;-6692636.821790644
