;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131991724;13.125;3;residential;1945-1960;131991724;Bd131991724;1.0;1.0;IdealLoad;IdealLoad;True;2535.9640502929688;579.64892578125;8;774.2852934700761;158.8857200746973;51.46109169264654;-17.921505811560202;0.0;300084.24887695315;0.0;0.0;24227589.1089016;0.0;0.0;271043.8376953125;0.0;0.0;18800188.868535202;0.0;0.0;300084.24887695315;0.0;0.0;15865251.773431556;0.0;0.0;290404.11181640625;0.0;0.0;5316594.787380971;0.0;0.0;300084.24887695315;0.0;0.0;1042761.1118305927;0.0;0.0;290404.11181640625;0.0;0.0;1009123.656610251;-2133064.4163733693;0.0;300084.24887695315;0.0;0.0;1042761.1118305927;-5599275.12342718;0.0;300084.24887695315;0.0;0.0;1042761.1118305927;-2755765.9421009063;0.0;290404.11181640625;0.0;0.0;1009123.656610251;-1360497.6414556503;0.0;300084.24887695315;0.0;0.0;5277864.943010872;0.0;0.0;290404.11181640625;0.0;0.0;15753845.567313477;0.0;0.0;300084.24887695315;0.0;0.0;21514364.243926976;0.0;0.0;3533250.0270996094;0.0;0.0;111902229.94121292;-11848603.123357106
131991729;8.375;2;residential;Before 1930;131991729;Bd131991729;1.0;1.0;IdealLoad;IdealLoad;True;1665.4288635253906;397.71435546875;5;1461.5261268395816;213.25010105084382;68.30880126915041;-15.553080599935077;0.0;205896.72182617188;0.0;0.0;29750944.82397964;0.0;0.0;185971.2326171875;0.0;0.0;22850044.352451514;0.0;0.0;205896.72182617188;0.0;0.0;18667541.51617124;0.0;0.0;199254.89208984375;0.0;0.0;5685533.287057253;0.0;0.0;205896.72182617188;0.0;0.0;694961.69192866;0.0;0.0;199254.89208984375;0.0;0.0;672543.5728341871;-2415544.66617888;0.0;205896.72182617188;0.0;0.0;694961.69192866;-6808093.318004853;0.0;205896.72182617188;0.0;0.0;694961.69192866;-3371684.0273753214;0.0;199254.89208984375;0.0;0.0;672543.5728341871;-834175.8546860022;0.0;205896.72182617188;0.0;0.0;5662755.924048576;0.0;0.0;199254.89208984375;0.0;0.0;19168455.38004199;0.0;0.0;205896.72182617188;0.0;0.0;26390748.34623702;0.0;0.0;2424267.853759766;0.0;0.0;131605995.85144159;-13429497.866245057
131991731;11.266666666666666;3;services;Before 1930;131991731;Bd131991731;1.0;1.0;IdealLoad;IdealLoad;True;2298.6640624999995;612.0703125;8;2572.959546784946;557.3580990369962;107.48198364546313;-20.37172727645313;0.0;791059.2875043751;0.0;0.0;52258024.259132706;0.0;0.0;750115.8085725001;0.0;0.0;40059912.26919332;0.0;0.0;831945.5843793751;0.0;0.0;32664950.37633009;0.0;0.0;797854.6096312501;0.0;0.0;9654220.183808357;0.0;0.0;837056.3714887501;0.0;0.0;184785.91092920912;0.0;0.0;772300.6740843751;0.0;0.0;2389367.3278193334;-5220348.219990654;0.0;826834.7972700001;0.0;0.0;2881334.4799287645;-14299801.0291896;0.0;837056.3714887501;0.0;0.0;2838349.4409737526;-8401662.055471804;0.0;792743.8225218751;0.0;0.0;2438536.4237466576;-1220669.533714697;0.0;837056.3714887501;0.0;0.0;8810510.154170644;0.0;0.0;808076.1838500001;0.0;0.0;33077450.613483965;0.0;0.0;821724.0101606251;0.0;0.0;46520349.55181962;0.0;0.0;9703823.892440626;0.0;0.0;233777790.99133644;-29142480.838366754
131991745;7.5;2;residential;1945-1960;131991745;Bd131991745;1.0;1.0;IdealLoad;IdealLoad;True;737.4737548828125;196.65966796875;3;554.0393824709041;187.0201152963493;30.230048301459174;-7.930287925520486;0.0;101810.71010742188;0.0;0.0;12815246.166828306;0.0;0.0;91958.0607421875;0.0;0.0;9770789.966234704;0.0;0.0;101810.71010742188;0.0;0.0;7804284.137212147;0.0;0.0;98526.49365234375;0.0;0.0;2333813.56246117;0.0;0.0;101810.71010742188;0.0;0.0;365766.86043743615;0.0;0.0;98526.49365234375;0.0;0.0;353967.9294555834;-1220464.9514398223;0.0;101810.71010742188;0.0;0.0;365766.86043743615;-3563155.3963482208;0.0;101810.71010742188;0.0;0.0;365766.86043743615;-1732190.3018131463;0.0;98526.49365234375;0.0;0.0;353967.9294555834;-279788.57843613136;0.0;101810.71010742188;0.0;0.0;2426242.280274645;0.0;0.0;98526.49365234375;0.0;0.0;8164279.512872158;0.0;0.0;101810.71010742188;0.0;0.0;11359885.622287106;0.0;0.0;1198739.0061035156;0.0;0.0;56479777.68839371;-6795599.228037321
131991753;9.925;2;services;1961-1970;131991753;Bd131991753;1.0;1.0;IdealLoad;IdealLoad;True;2855.700671386719;575.4560546875;7;1139.8792864946035;244.26790559779988;52.12403542146991;-15.569352577711909;0.0;743737.8472937657;0.0;0.0;31227303.67943673;0.0;0.0;705243.6214341875;0.0;0.0;24272558.373356674;0.0;0.0;782178.3117468907;0.0;0.0;20603456.89274414;0.0;0.0;750126.6709004687;0.0;0.0;6483693.072262458;0.0;0.0;786983.3698035313;0.0;0.0;173731.95381888168;0.0;0.0;726101.3806172656;0.0;0.0;2246315.226415906;-3336445.480921913;0.0;777373.2536902501;0.0;0.0;2708972.054668746;-9203908.209706753;0.0;786983.3698035313;0.0;0.0;2668558.3956128024;-5561707.891090184;0.0;745321.6128438282;0.0;0.0;2293130.0837634346;-1266051.721262595;0.0;786983.3698035313;0.0;0.0;5827067.050984599;0.0;0.0;759736.78701375;0.0;0.0;20114113.834554933;0.0;0.0;772568.1956336094;0.0;0.0;27838936.705781862;0.0;0.0;9123337.790584609;0.0;0.0;146457837.32340115;-19368113.302981447
131991765;7.333333333333333;2;medical;1945-1960;131991765;Bd131991765;1.0;1.0;IdealLoad;IdealLoad;True;2746.4049479166665;749.01953125;10;1396.8165823144038;238.97754223001064;60.029321417485136;-26.100637265867913;0.0;4568838.177506249;0.0;0.0;103748287.20851047;0.0;0.0;4126692.547425;0.0;0.0;94613006.60723059;0.0;0.0;4568838.177506249;0.0;0.0;96551965.66451955;0.0;0.0;4421456.3008125;0.0;0.0;75200306.04480393;0.0;0.0;4568838.177506249;0.0;0.0;71703572.09222718;0.0;0.0;4421456.3008125;0.0;0.0;65651535.85537316;-9596000.776388733;0.0;4568838.177506249;0.0;0.0;75480986.8578943;-20938507.443353776;0.0;4568838.177506249;0.0;0.0;77697472.13260491;-15481170.85289665;0.0;4421456.3008125;0.0;0.0;69277477.0668439;-2504816.4899653685;0.0;4568838.177506249;0.0;0.0;78872579.98977165;0.0;0.0;4421456.3008125;0.0;0.0;94401466.29314458;0.0;0.0;4568838.177506249;0.0;0.0;103340940.13513505;0.0;0.0;53794384.99321875;0.0;0.0;1006539595.9480592;-48520495.56260453
131991795;9.1;2;residential;Before 1930;131991795;Bd131991795;1.0;1.0;IdealLoad;IdealLoad;True;769.7298095703125;169.17138671875;2;972.2945204347725;201.2929574219249;44.55600811009528;-8.27644397471833;0.0;87580.02690429687;0.0;0.0;18046024.30825153;0.0;0.0;79104.54042968749;0.0;0.0;13704941.060403693;0.0;0.0;87580.02690429687;0.0;0.0;10836428.129728006;0.0;0.0;84754.86474609375;0.0;0.0;3158322.8304712595;0.0;0.0;87580.02690429687;0.0;0.0;290291.09555440117;0.0;0.0;84754.86474609375;0.0;0.0;280926.8666655495;-1552376.7413970868;0.0;87580.02690429687;0.0;0.0;290291.09555440117;-4333835.766375807;0.0;87580.02690429687;0.0;0.0;290291.09555440117;-2338592.3160316935;0.0;84754.86474609375;0.0;0.0;280926.8666655495;-319322.9426163351;0.0;87580.02690429687;0.0;0.0;3081213.02739852;0.0;0.0;84754.86474609375;0.0;0.0;11397466.03595497;0.0;0.0;87580.02690429687;0.0;0.0;16044312.90520362;0.0;0.0;1031184.1877441405;0.0;0.0;77701435.31740591;-8544127.766420923
131991802;7.5;2;residential;1945-1960;131991802;Bd131991802;1.0;1.0;IdealLoad;IdealLoad;True;2071.1444091796875;552.30517578125;7;1305.168311499291;358.81349129382204;71.33894533394023;-20.4501027316262;0.0;285928.38950195315;0.0;0.0;30986436.58061268;0.0;0.0;258257.9001953125;0.0;0.0;23747988.150572002;0.0;0.0;285928.38950195315;0.0;0.0;19225610.48938842;0.0;0.0;276704.89306640625;0.0;0.0;5919071.370484574;0.0;0.0;285928.38950195315;0.0;0.0;967461.7027653947;0.0;0.0;276704.89306640625;0.0;0.0;936253.2607407045;-2799574.1557644513;0.0;285928.38950195315;0.0;0.0;967461.7027653947;-8321291.059008512;0.0;285928.38950195315;0.0;0.0;967461.7027653947;-3955933.7695961334;0.0;276704.89306640625;0.0;0.0;936253.2607407045;-872502.8100767944;0.0;285928.38950195315;0.0;0.0;6078353.468649263;0.0;0.0;276704.89306640625;0.0;0.0;19832182.44424939;0.0;0.0;285928.38950195315;0.0;0.0;27489994.33518309;0.0;0.0;3366576.1989746094;0.0;0.0;138054528.468917;-15949301.794445891
131991809;4.05;1;residential;1945-1960;131991809;Bd131991809;1.0;1.0;IdealLoad;IdealLoad;True;865.3186889648437;213.658935546875;3;794.6588133431245;134.85827780827864;37.42029453712764;-8.3824530653756;0.0;110611.23093261718;0.0;0.0;16147458.343412995;0.0;0.0;99906.91826171875;0.0;0.0;12426451.080696546;0.0;0.0;110611.23093261718;0.0;0.0;10199570.835229013;0.0;0.0;107043.12670898438;0.0;0.0;3121901.4811697383;0.0;0.0;110611.23093261718;0.0;0.0;386509.22401880304;0.0;0.0;107043.12670898438;0.0;0.0;374041.18453432556;-1249455.7257914345;0.0;110611.23093261718;0.0;0.0;386509.22401880304;-3660706.880846009;0.0;110611.23093261718;0.0;0.0;386509.22401880304;-1673911.4361019507;0.0;107043.12670898438;0.0;0.0;374041.18453432556;-442018.20804427937;0.0;110611.23093261718;0.0;0.0;3172829.33709777;0.0;0.0;107043.12670898438;0.0;0.0;10432893.3052391;0.0;0.0;110611.23093261718;0.0;0.0;14259013.189229134;0.0;0.0;1302358.0416259763;0.0;0.0;71667727.61319935;-7026092.2507836735
131991821;9.716666666666667;2;residential;Before 1930;131991821;Bd131991821;1.0;1.0;IdealLoad;IdealLoad;True;1303.5207234700522;268.30615234375;3;810.8723666717437;88.63584271304407;40.09668950058937;-9.066365834073741;0.0;138902.09506835937;0.0;0.0;18250044.503114827;0.0;0.0;125459.9568359375;0.0;0.0;14101244.216336912;0.0;0.0;138902.09506835937;0.0;0.0;11744180.223661674;0.0;0.0;134421.38232421875;0.0;0.0;3657480.827630134;0.0;0.0;138902.09506835937;0.0;0.0;453189.29916328663;0.0;0.0;134421.38232421875;0.0;0.0;438570.289512858;-1445020.3045019303;0.0;138902.09506835937;0.0;0.0;453189.29916328663;-4054332.2034658943;0.0;138902.09506835937;0.0;0.0;453189.29916328663;-1982359.0458037155;0.0;134421.38232421875;0.0;0.0;438570.289512858;-744928.2004351431;0.0;138902.09506835937;0.0;0.0;3627175.2553678923;0.0;0.0;134421.38232421875;0.0;0.0;11888678.596203104;0.0;0.0;138902.09506835937;0.0;0.0;16158676.655279135;0.0;0.0;1635460.151611328;0.0;0.0;81664188.75410925;-8226639.7542066835
131991827;9.65;2;residential;Before 1930;131991827;Bd131991827;1.0;1.0;IdealLoad;IdealLoad;True;1004.5400268554688;208.19482421875;3;642.0345566224182;72.82444245108347;31.604084360351045;-7.4837381371355844;0.0;107782.46049804687;0.0;0.0;14241884.348021558;0.0;0.0;97351.89980468749;0.0;0.0;10989473.183441985;0.0;0.0;107782.46049804687;0.0;0.0;9130314.02060108;0.0;0.0;104305.60693359375;0.0;0.0;2873577.6087236623;0.0;0.0;107782.46049804687;0.0;0.0;379841.961250207;0.0;0.0;104305.60693359375;0.0;0.0;367588.9947582648;-1090309.1681097022;0.0;107782.46049804687;0.0;0.0;379841.961250207;-3086128.264843278;0.0;107782.46049804687;0.0;0.0;379841.961250207;-1557896.7086088737;0.0;104305.60693359375;0.0;0.0;367588.9947582648;-557887.8249427627;0.0;107782.46049804687;0.0;0.0;2791568.2420146344;0.0;0.0;104305.60693359375;0.0;0.0;9228470.96614604;0.0;0.0;107782.46049804687;0.0;0.0;12648893.998012764;0.0;0.0;1269051.5510253906;0.0;0.0;63778886.24022888;-6292221.966504617
