;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
132000130;11.4;3;residential;1945-1960;132000130;Bd132000130;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2412.8506347656253;634.960693359375;8;1198.5754511348227;406.5482655910012;72.27360941663616;-25.880393441038215;0.0;328719.1509521484;0.0;0.0;26819920.88960233;0.0;0.0;296907.6202148437;0.0;0.0;16707547.474487143;0.0;0.0;328719.1509521484;0.0;0.0;13763542.54881327;0.0;0.0;318115.3073730469;0.0;0.0;3023421.812757141;0.0;0.0;328719.1509521484;0.0;0.0;1064726.7150771227;0.0;0.0;1547044.9042733964;0.0;0.0;1030380.6920101186;-4225803.024802882;0.0;3526320.154602426;0.0;0.0;1064726.7150771227;-9733335.425249992;0.0;3374635.0329114473;0.0;0.0;1064726.7150771227;-11071883.935158167;0.0;1138581.0493815786;0.0;0.0;1030380.6920101186;-3423299.7939104484;0.0;328719.1509521484;0.0;0.0;5609941.706480664;0.0;0.0;318115.3073730469;0.0;0.0;14390686.87639664;0.0;0.0;328719.1509521484;0.0;0.0;24093926.597135644;0.0;0.0;12163315.13089053;0.0;0.0;109663929.43492444;-28454322.179121487
132000134;5.7;1;services;Before 1930;132000134;Bd132000134;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;519.6156738281251;91.16064453125;1;680.9277016980509;101.20628232254288;26.71839366523961;-5.966271013465887;0.0;117818.93850852344;0.0;0.0;9995441.586252015;0.0;0.0;111720.89086178126;0.0;0.0;6146749.55312566;0.0;0.0;123908.46956321094;0.0;0.0;5021359.307864332;0.0;0.0;118831.02148695313;0.0;0.0;1042636.9014402628;0.0;0.0;124669.66094504688;0.0;0.0;26393.16592626352;0.0;0.0;1011849.8529991473;0.0;0.0;346821.24497563805;-1825968.329345644;0.0;1997362.2400140925;0.0;0.0;381396.37724232575;-3717927.7323455224;0.0;2002674.448874739;0.0;0.0;465014.70213913324;-3787047.2468398944;0.0;817229.1578082715;0.0;0.0;399294.5868034905;-1447592.9604322275;0.0;124669.66094504688;0.0;0.0;1619102.772622359;0.0;0.0;120353.404250625;0.0;0.0;5301012.348476536;0.0;0.0;122386.08679953907;0.0;0.0;9042743.186880164;0.0;0.0;6793473.833056976;0.0;0.0;39787965.73374818;-10778536.268963289
132000219;6.333333333333333;1;residential;1930-1945;132000219;Bd132000219;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1370.0487467447915;216.323486328125;3;1255.227125888202;242.02818956219178;60.07787064167773;-14.050557505855172;0.0;111990.66887207031;0.0;0.0;21928195.19468622;0.0;0.0;101152.86220703124;0.0;0.0;13745251.746913383;0.0;0.0;111990.66887207031;0.0;0.0;11445138.151502421;0.0;0.0;108378.06665039062;0.0;0.0;2537580.2016490367;0.0;0.0;111990.66887207031;0.0;0.0;373778.5455053145;0.0;0.0;1019084.6376742739;0.0;0.0;361721.17306965915;-3048360.786287344;0.0;2214621.862320962;0.0;0.0;373778.5455053145;-6132757.333288686;0.0;2106653.080944246;0.0;0.0;373778.5455053145;-6893226.739234072;0.0;674602.9268524715;0.0;0.0;361721.17306965915;-2425300.061185738;0.0;111990.66887207031;0.0;0.0;4210468.479732485;0.0;0.0;108378.06665039062;0.0;0.0;11929037.785321113;0.0;0.0;111990.66887207031;0.0;0.0;19606860.778418474;0.0;0.0;6892824.847660118;0.0;0.0;87247310.32087839;-18499644.919995844
132000234;4.6;1;services;Before 1930;132000234;Bd132000234;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;748.621923828125;162.743896484375;2;1182.9571907028105;170.37559565810483;45.85487036630006;-7.460390718698728;0.0;210335.42743280076;0.0;0.0;17785475.752725206;0.0;0.0;199448.93096185935;0.0;0.0;11266900.31931572;0.0;0.0;221206.71971795702;0.0;0.0;9323149.763944792;0.0;0.0;212142.24141839842;0.0;0.0;2129980.1340889637;0.0;0.0;222565.63125360155;0.0;0.0;47118.212968824715;0.0;0.0;1418505.5524174622;0.0;0.0;619160.1768628188;-2498430.637008725;0.0;2844768.484900866;0.0;0.0;680885.1874249643;-5185173.325877751;0.0;2962695.3228388415;0.0;0.0;830164.2110779608;-5485181.445119416;0.0;1115925.853382403;0.0;0.0;712938.8253511136;-1924910.385651878;0.0;222565.63125360155;0.0;0.0;3092345.2858799472;0.0;0.0;214860.0644896875;0.0;0.0;9723868.536048526;0.0;0.0;218488.89664666797;0.0;0.0;15721392.301523577;0.0;0.0;10063508.756714147;0.0;0.0;71933378.70721242;-15093695.793657769
132000291;7.1;2;residential;1930-1945;132000291;Bd132000291;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;840.8247802734375;236.85205078125;3;794.7549755926368;197.45528699301695;39.253706702979066;-10.572014436907093;0.0;122618.30668945312;0.0;0.0;14354843.573916683;0.0;0.0;110752.0189453125;0.0;0.0;8944768.37303904;0.0;0.0;122618.30668945312;0.0;0.0;7241422.662906095;0.0;0.0;118662.87744140625;0.0;0.0;1452393.402539832;0.0;0.0;122618.30668945312;0.0;0.0;397800.21426318784;0.0;0.0;898626.308221381;0.0;0.0;384967.949286956;-2265425.8399730977;0.0;1897026.4830200593;0.0;0.0;397800.21426318784;-4860833.357567933;0.0;1740427.6268800653;0.0;0.0;397800.21426318784;-5108296.123667398;0.0;563219.938580354;0.0;0.0;384967.949286956;-1613222.7967280827;0.0;122618.30668945312;0.0;0.0;2855454.3019127585;0.0;0.0;118662.87744140625;0.0;0.0;7865861.384590599;0.0;0.0;122618.30668945312;0.0;0.0;12775210.338385245;0.0;0.0;6060469.66397725;0.0;0.0;57453290.57865373;-13847778.11793651
132000357;8.05;2;services;Before 1930;132000357;Bd132000357;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1371.4597900390627;340.7353515625;4;1906.6631407465543;389.1339853489085;78.04205607320019;-14.061751207843074;0.0;440377.28824592195;0.0;0.0;29760781.988766663;0.0;0.0;417584.3339020625;0.0;0.0;18727538.426297333;0.0;0.0;463138.40973029693;0.0;0.0;15653935.395339807;0.0;0.0;444160.1975401563;0.0;0.0;3789101.313006797;0.0;0.0;465983.5499158438;0.0;0.0;98650.95532151434;0.0;0.0;2591063.7680397253;0.0;0.0;1296329.7862117207;-4412961.343798017;0.0;5347920.843353647;0.0;0.0;1425562.8550298251;-9653479.788137324;0.0;5735693.086705069;0.0;0.0;1738106.930132476;-10497777.289195606;0.0;2218317.7189292843;0.0;0.0;1491576.1084769082;-3684603.5385632464;0.0;465983.5499158438;0.0;0.0;4967288.837064942;0.0;0.0;449850.4779112501;0.0;0.0;15779213.516441891;0.0;0.0;457448.12935920316;0.0;0.0;26588353.54360835;0.0;0.0;19497521.353548303;0.0;0.0;121316439.65569822;-28248821.959694196
132000416;7.2285714285714295;2;services;1945-1960;132000416;Bd132000416;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2207.0596888950895;610.64892578125;8;1201.091891459747;236.17854013075637;52.22893824892909;-16.057936566941045;0.0;789222.2417564609;0.0;0.0;26993220.229273815;0.0;0.0;748373.8442490313;0.0;0.0;17851258.96386301;0.0;0.0;830013.5899986484;0.0;0.0;15795951.154095098;0.0;0.0;796001.7833750781;0.0;0.0;5035929.398337675;0.0;0.0;835112.5085289219;0.0;0.0;176797.3285370332;0.0;0.0;2880739.4307748866;0.0;0.0;2323217.6754727596;-4461888.438871617;0.0;5653380.759968047;0.0;0.0;2554822.7445896175;-9614334.724916069;0.0;6729292.654650876;0.0;0.0;3114948.668845881;-11847546.717019053;0.0;2720871.2022055103;0.0;0.0;2671924.294808483;-4046443.3051835434;0.0;835112.5085289219;0.0;0.0;5032803.010446346;0.0;0.0;806199.6204356251;0.0;0.0;15047746.187018763;0.0;0.0;819815.7529381015;0.0;0.0;23645425.009389445;0.0;0.0;24444135.89741011;0.0;0.0;120244044.66467792;-29970213.185990285
132000422;5.8;1;services;Before 1930;132000422;Bd132000422;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;871.884716796875;150.324951171875;2;1229.0149514130253;200.3720991977488;48.63479093684235;-7.828667071846758;0.0;194284.78450856643;0.0;0.0;18015237.603670534;0.0;0.0;184229.0338120469;0.0;0.0;11310994.077678546;0.0;0.0;204326.49124684767;0.0;0.0;9510240.187973099;0.0;0.0;195953.7209788672;0.0;0.0;2272100.0853122957;0.0;0.0;205581.70458913283;0.0;0.0;43522.63413162547;0.0;0.0;1261345.4692036354;0.0;0.0;571912.2213803505;-2266206.139595161;0.0;2627164.9056503926;0.0;0.0;628927.0120992692;-4834773.364186795;0.0;2820455.0412789797;0.0;0.0;766814.5914578988;-5317298.913014722;0.0;1082359.0425344235;0.0;0.0;658283.9769421637;-1922716.1264929383;0.0;205581.70458913283;0.0;0.0;3028046.7122413116;0.0;0.0;198464.1476634375;0.0;0.0;9519410.722506333;0.0;0.0;201816.06456227734;0.0;0.0;16172117.938995082;0.0;0.0;9381562.11061774;0.0;0.0;72497607.76438852;-14340994.543289619
132000486;20.86;5;shop;1945-1960;132000486;Bd132000486;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;19171.90857421875;4595.3759765625;60;4333.015088240352;1187.035570970409;227.33141785989662;-109.3100307846657;0.0;5939211.184718672;0.0;0.0;150090775.78990486;0.0;0.0;5631810.751079063;0.0;0.0;101977235.25662;0.0;0.0;6246182.299953047;0.0;0.0;94109927.18110742;0.0;0.0;5990229.931122657;0.0;0.0;34788985.32610576;0.0;0.0;6284553.689357344;0.0;0.0;1330470.1965046125;0.0;0.0;18912855.68229365;0.0;0.0;17483136.780326262;-28822937.7009303;0.0;35306364.48550783;0.0;0.0;19226057.017691866;-58707793.62033364;0.0;42973008.24467577;0.0;0.0;23441227.318505865;-75226932.2487151;0.0;18360779.748462833;0.0;0.0;20107018.5822805;-26439412.151137806;0.0;6284553.689357344;0.0;0.0;29217149.64254531;0.0;0.0;6066972.709931251;0.0;0.0;85808536.09452876;0.0;0.0;6169439.521144453;0.0;0.0;130558346.09660733;0.0;0.0;164165961.93760392;0.0;0.0;708138865.2827286;-189197075.72111684
132000502;3.85;1;industrial;Before 1930;132000502;Bd132000502;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;757.8061401367188;196.832763671875;3;1373.73000548041;188.08117665381752;52.65337876970419;-9.61408338498218;0.0;770801.4423078359;0.0;0.0;20080218.76842074;0.0;0.0;795420.6104325312;0.0;0.0;12505484.765357636;0.0;0.0;884712.4993000234;0.0;0.0;10173478.58853562;0.0;0.0;835963.3601788281;0.0;0.0;2310637.3333241055;0.0;0.0;898951.3814240468;0.0;0.0;56987.747487194916;0.0;0.0;2374816.7143467935;0.0;0.0;748851.4862932285;-3250828.763202624;0.0;4285802.349317667;0.0;0.0;823505.6188234106;-6725164.86179556;0.0;4424822.479409771;0.0;0.0;1004053.1134981468;-6997695.482923023;0.0;2046446.5859339088;0.0;0.0;862026.2869569289;-2528173.4716240927;0.0;898951.3814240468;0.0;0.0;3269652.5939665274;0.0;0.0;864441.1244268749;0.0;0.0;10721412.900130952;0.0;0.0;856234.7350519765;0.0;0.0;17592408.43653222;0.0;0.0;19937364.663554303;0.0;0.0;80148717.63932672;-19501862.579545297
