;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131987811;7.588888888888889;2;residential;Before 1930;131987811;Bd131987811;1.0;1.0;IdealLoad;IdealLoad;True;4413.0148518880205;1163.02001953125;15;3990.1113420324946;534.0981189589975;183.811931247957;-53.95864925623317;0.0;602095.4641113281;0.0;0.0;60390954.56949776;0.0;0.0;543828.1611328125;0.0;0.0;45016525.92434734;0.0;0.0;602095.4641113281;0.0;0.0;25461393.576490242;0.0;0.0;582673.0297851562;0.0;0.0;4123647.657657969;0.0;0.0;602095.4641113281;0.0;0.0;1707863.1323535724;0.0;0.0;582673.0297851562;0.0;0.0;1652770.7732453926;-30546029.07776285;0.0;602095.4641113281;0.0;0.0;1707863.1323535724;-40110207.20937526;0.0;602095.4641113281;0.0;0.0;1707863.1323535724;-39140488.12781345;0.0;582673.0297851562;0.0;0.0;1652770.7732453926;-15629038.737817902;0.0;602095.4641113281;0.0;0.0;4771218.793430044;0.0;0.0;582673.0297851562;0.0;0.0;30699364.448885232;0.0;0.0;602095.4641113281;0.0;0.0;55610451.059058666;0.0;0.0;7089188.529052734;0.0;0.0;234502686.97291875;-125425763.15276946
131987817;11.32;3;residential;1945-1960;131987817;Bd131987817;1.0;1.0;IdealLoad;IdealLoad;True;11504.69619140625;3048.94775390625;40;4347.324447117897;1017.9342140980758;270.24337475123787;-133.77649883038762;0.0;1578440.2521972656;0.0;0.0;94165409.44209859;0.0;0.0;1425687.9697265625;0.0;0.0;71043150.78372727;0.0;0.0;1578440.2521972656;0.0;0.0;41631481.48839779;0.0;0.0;1527522.8247070312;0.0;0.0;8019935.89679379;0.0;0.0;1578440.2521972656;0.0;0.0;4500946.350232644;0.0;0.0;1527522.8247070312;0.0;0.0;4355754.532483203;-55818540.053231046;0.0;1578440.2521972656;0.0;0.0;4500946.350232644;-81908504.1980945;0.0;1578440.2521972656;0.0;0.0;4500946.350232644;-81207070.3343465;0.0;1527522.8247070312;0.0;0.0;4355754.532483203;-23483423.999426782;0.0;1578440.2521972656;0.0;0.0;8961584.428384194;0.0;0.0;1527522.8247070312;0.0;0.0;48454987.68546464;0.0;0.0;1578440.2521972656;0.0;0.0;86847164.06744331;0.0;0.0;18584861.033935547;0.0;0.0;381338061.9079739;-242417538.58509886
131987832;12.988888888888889;3;residential;1945-1960;131987832;Bd131987832;1.0;1.0;IdealLoad;IdealLoad;True;43157.89824761285;9968.03466796875;129;12210.144268547552;1999.12375098018;821.4503626980917;-414.87142903077677;0.0;5160451.547607422;0.0;0.0;297866228.5270713;0.0;0.0;4661053.0107421875;0.0;0.0;227800721.87363744;0.0;0.0;5160451.547607422;0.0;0.0;140553081.71470305;0.0;0.0;4993985.368652344;0.0;0.0;27108376.81150104;0.0;0.0;5160451.547607422;0.0;0.0;14653092.380241087;0.0;0.0;4993985.368652344;0.0;0.0;14180411.98087847;-159982281.30951983;0.0;5160451.547607422;0.0;0.0;14653092.380241087;-243133323.75078014;0.0;5160451.547607422;0.0;0.0;14653092.380241087;-244501826.53127843;0.0;4993985.368652344;0.0;0.0;14180411.98087847;-62284538.211550385;0.0;5160451.547607422;0.0;0.0;31674243.37366975;0.0;0.0;4993985.368652344;0.0;0.0;156586291.8165308;0.0;0.0;5160451.547607422;0.0;0.0;275150270.4450682;0.0;0.0;60760155.318603516;0.0;0.0;1229059315.6646616;-709901969.8031288
131987833;7.7;2;shop;Before 1930;131987833;Bd131987833;1.0;1.0;IdealLoad;IdealLoad;True;9993.490869140625;2595.7119140625;34;7863.027906478192;863.2712596947582;308.5884500734725;-82.000129546502;0.0;3354781.265109797;0.0;0.0;133802980.89914842;0.0;0.0;3181145.2074605627;0.0;0.0;103652401.55231665;0.0;0.0;3528174.820969172;0.0;0.0;65708018.911356024;0.0;0.0;3383599.3571564066;0.0;0.0;9920285.35473996;-37367.74450339159;0.0;3549849.015451594;0.0;0.0;653461.111935786;0.0;0.0;3275228.3847442972;0.0;0.0;7151662.685443037;-66718641.390974805;0.0;3506500.62648675;0.0;0.0;8006732.688232058;-87900139.8398324;0.0;3549849.015451594;0.0;0.0;9695964.761428818;-90037092.6161561;0.0;3361925.1626739847;0.0;0.0;5439398.211646538;-31988600.14057336;0.0;3549849.015451594;0.0;0.0;14514970.081838183;-1059.7236800902494;0.0;3426947.74612125;0.0;0.0;70114651.12715821;0.0;0.0;3484826.432004328;0.0;0.0;124968944.67398621;0.0;0.0;41152676.049081326;0.0;0.0;553629472.05923;-276682901.4557201
131987834;13.616666666666667;3;residential;1930-1945;131987834;Bd131987834;1.0;1.0;IdealLoad;IdealLoad;True;10134.486739095051;2232.812255859375;29;5149.821179147718;1334.5526902064341;295.19620691313537;-115.1196614808126;0.0;1155926.9048583985;0.0;0.0;99523395.1283864;0.0;0.0;1044063.0108398437;0.0;0.0;74027912.01195082;0.0;0.0;1155926.9048583985;0.0;0.0;41908384.46485276;0.0;0.0;1118638.9401855469;0.0;0.0;7187493.603447989;0.0;0.0;1155926.9048583985;0.0;0.0;3285901.3700406104;0.0;0.0;1118638.9401855469;0.0;0.0;3179904.5516522033;-57840568.28614472;0.0;1155926.9048583985;0.0;0.0;3285901.3700406104;-81660656.30318302;0.0;1155926.9048583985;0.0;0.0;3285901.3700406104;-79406669.67874572;0.0;1118638.9401855469;0.0;0.0;3179904.5516522033;-27635189.172057513;0.0;1155926.9048583985;0.0;0.0;8005985.401089756;0.0;0.0;1118638.9401855469;0.0;0.0;50641024.68341461;0.0;0.0;1155926.9048583985;0.0;0.0;91587426.62322947;0.0;0.0;13610107.105590822;0.0;0.0;389099135.12979805;-246543083.44013095
131987849;14.5;4;residential;1930-1945;131987849;Bd131987849;1.0;1.0;IdealLoad;IdealLoad;True;17024.635498046875;4696.451171875;61;8903.585885812805;2575.997032289814;514.9584073220591;-213.5557114382428;0.0;2431352.7716796873;0.0;0.0;174278144.01518682;0.0;0.0;2196060.56796875;0.0;0.0;129697482.16312352;0.0;0.0;2431352.7716796873;0.0;0.0;71781961.43775365;0.0;0.0;2352922.037109375;0.0;0.0;13239958.754581692;0.0;0.0;2431352.7716796873;0.0;0.0;6911566.963710104;0.0;0.0;2352922.037109375;0.0;0.0;6688613.190687197;-111370999.92525367;0.0;2431352.7716796873;0.0;0.0;6911566.963710104;-152761722.1659594;0.0;2431352.7716796873;0.0;0.0;6911566.963710104;-147915725.56712875;0.0;2352922.037109375;0.0;0.0;6688613.190687197;-52430514.96039186;0.0;2431352.7716796873;0.0;0.0;14948262.548431598;0.0;0.0;2352922.037109375;0.0;0.0;89080181.11813185;0.0;0.0;2431352.7716796873;0.0;0.0;160867057.98892623;0.0;0.0;28627218.118164062;0.0;0.0;688004975.29864;-464478962.6187337
131987852;8.575;2;residential;1930-1945;131987852;Bd131987852;1.0;1.0;IdealLoad;IdealLoad;True;6498.24009399414;1515.62451171875;20;4828.147142961494;1108.0365729981042;247.07797155197142;-83.55607111177586;0.0;784638.8097167969;0.0;0.0;80782836.23134378;0.0;0.0;708706.0216796874;0.0;0.0;59968445.591347665;0.0;0.0;784638.8097167969;0.0;0.0;33096605.630022343;0.0;0.0;759327.8803710938;0.0;0.0;5359387.501338486;0.0;0.0;784638.8097167969;0.0;0.0;2241469.1671756795;0.0;0.0;759327.8803710938;0.0;0.0;2169163.7101700124;-46759232.19035109;0.0;784638.8097167969;0.0;0.0;2241469.1671756795;-61671308.92022587;0.0;784638.8097167969;0.0;0.0;2241469.1671756795;-59794636.19696066;0.0;759327.8803710938;0.0;0.0;2169163.7101700124;-23289578.523742195;0.0;784638.8097167969;0.0;0.0;6222712.98449612;0.0;0.0;759327.8803710938;0.0;0.0;41096127.854336806;0.0;0.0;784638.8097167969;0.0;0.0;74498279.92526032;0.0;0.0;9238489.211181639;0.0;0.0;312087130.64001256;-191514755.8312798
131987857;10.725;3;medical;Before 1930;131987857;Bd131987857;1.0;1.0;IdealLoad;IdealLoad;True;15165.516577148437;4242.1025390625;55;12186.36349371896;2082.120608669876;501.63952477050833;-180.4371316694934;0.0;25875800.596307814;0.0;0.0;535110525.61521566;0.0;0.0;23371690.86118125;0.0;0.0;481896620.72800094;0.0;0.0;25875800.596307814;0.0;0.0;447516436.11367756;0.0;0.0;25041097.351265628;0.0;0.0;332234214.6918358;-264949.4798484528;0.0;25875800.596307814;0.0;0.0;338629296.3807531;0.0;0.0;25041097.351265628;0.0;0.0;307079331.62873304;-160889656.19483325;0.0;25875800.596307814;0.0;0.0;354134639.8569871;-207655383.61182815;0.0;25875800.596307814;0.0;0.0;367412713.5160759;-215227055.0950832;0.0;25041097.351265628;0.0;0.0;321825297.8576581;-89087971.85941927;0.0;25875800.596307814;0.0;0.0;363768064.25358284;-20912.3694525634;0.0;25041097.351265628;0.0;0.0;446928091.2919011;0.0;0.0;25875800.596307814;0.0;0.0;539354795.9024147;0.0;0.0;304666684.44039845;0.0;0.0;4835890027.836836;-673145928.6104649
131987897;13.566666666666668;3;university;Before 1930;131987897;Bd131987897;1.0;1.0;IdealLoad;IdealLoad;True;30270.641560872402;6693.753662109375;87;16135.898473881207;2309.8062202077567;675.1620064600723;-199.20305137525864;0.0;8651221.75432752;0.0;0.0;310488142.2412847;0.0;0.0;8203453.652456485;0.0;0.0;241416423.4086498;0.0;0.0;9098364.498956427;0.0;0.0;155196107.84882188;0.0;0.0;8725537.092684962;0.0;0.0;24057798.52825976;-86117.7325468778;0.0;9154257.34203504;0.0;0.0;1685128.3408490417;0.0;0.0;8446072.877291895;0.0;0.0;18442519.769434877;-157698995.86662656;0.0;9042471.655877814;0.0;0.0;20647551.819224615;-213160172.2725454;0.0;9154257.34203504;0.0;0.0;25003699.092292596;-219068538.91772783;0.0;8669644.249606349;0.0;0.0;14026977.14705004;-74699381.88224007;0.0;9154257.34203504;0.0;0.0;34773751.29752686;-2732.787573997833;0.0;8837322.778842188;0.0;0.0;162256544.1802191;0.0;0.0;8986578.8127992;0.0;0.0;289988684.22876537;0.0;0.0;106123439.39894797;0.0;0.0;1297983327.9023786;-664715939.4592608
131987909;9.5;2;university;Before 1930;131987909;Bd131987909;1.0;1.0;IdealLoad;IdealLoad;True;9662.764038085938;2034.26611328125;26;8759.967179187854;1495.8538477581765;357.47109347096085;-81.59062726458768;0.0;2629150.7189650857;0.0;0.0;136196411.2450034;0.0;0.0;2493071.6933205314;0.0;0.0;103501285.72573718;0.0;0.0;2765039.6953322734;0.0;0.0;61778934.3437427;0.0;0.0;2651735.5319338283;0.0;0.0;8677056.872878002;-36677.11290525184;0.0;2782025.8173781717;0.0;0.0;512119.15665847954;0.0;0.0;2566804.921704336;0.0;0.0;5604776.4683737;-66181781.15403506;0.0;2748053.573286375;0.0;0.0;6274897.032113242;-83298265.08896515;0.0;2782025.8173781717;0.0;0.0;7598752.559128888;-85890741.82154416;0.0;2634749.4098879294;0.0;0.0;4262870.389679445;-34673216.996454835;0.0;2782025.8173781717;0.0;0.0;12138607.796685176;-830.5081778028884;0.0;2685707.776025625;0.0;0.0;69145994.01470122;0.0;0.0;2731067.451240476;0.0;0.0;126394648.9305423;0.0;0.0;32251458.223830972;0.0;0.0;542086354.5352437;-270081512.68208224
