;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131999681;9.3;2;residential;Before 1930;131999681;Bd131999681;1.0;1.0;IdealLoad;IdealLoad;True;2107.1220703125;453.14453125;6;1828.089264900479;294.3392069184901;86.538275920054;-18.955423971760855;0.0;234592.923828125;0.0;0.0;35049976.95065006;0.0;0.0;211890.3828125;0.0;0.0;26129565.475243658;0.0;0.0;234592.923828125;0.0;0.0;21013116.46243693;0.0;0.0;227025.41015625;0.0;0.0;6386506.037017864;0.0;0.0;234592.923828125;0.0;0.0;774501.1336216122;0.0;0.0;227025.41015625;0.0;0.0;749517.2260854312;-3989100.8496174524;0.0;234592.923828125;0.0;0.0;774501.1336216122;-10979370.271958787;0.0;234592.923828125;0.0;0.0;774501.1336216122;-5320641.394438848;0.0;227025.41015625;0.0;0.0;749517.2260854312;-661906.1393401071;0.0;234592.923828125;0.0;0.0;5503337.7390381545;0.0;0.0;227025.41015625;0.0;0.0;21703387.857844852;0.0;0.0;234592.923828125;0.0;0.0;31238297.327564802;0.0;0.0;2762142.490234375;0.0;0.0;150846725.702832;-20951018.655355193
131999683;5.6;1;residential;Before 1930;131999683;Bd131999683;1.0;1.0;IdealLoad;IdealLoad;True;2003.4533203125;357.759521484375;5;2398.968863069668;310.97634846835524;104.76866371092325;-18.414837750119574;0.0;185212.10427246094;0.0;0.0;41016921.79844782;0.0;0.0;167288.35224609377;0.0;0.0;30391884.93250115;0.0;0.0;185212.10427246094;0.0;0.0;24049924.29997879;0.0;0.0;179237.52026367188;0.0;0.0;7172329.007492914;0.0;0.0;185212.10427246094;0.0;0.0;622088.0701229554;0.0;0.0;179237.52026367188;0.0;0.0;602020.713022215;-4480174.309147461;0.0;185212.10427246094;0.0;0.0;622088.0701229554;-11492618.274303481;0.0;185212.10427246094;0.0;0.0;622088.0701229554;-6297566.416553925;0.0;179237.52026367188;0.0;0.0;602020.713022215;-624700.1115410924;0.0;185212.10427246094;0.0;0.0;5981051.170474218;0.0;0.0;179237.52026367188;0.0;0.0;25199748.76982931;0.0;0.0;185212.10427246094;0.0;0.0;36677868.934169225;0.0;0.0;2180723.163208008;0.0;0.0;173560034.54930672;-22895059.11154596
131999746;11.6;3;residential;1961-1970;131999746;Bd131999746;1.0;1.0;IdealLoad;IdealLoad;True;2420.04716796875;625.874267578125;8;1157.8465485428337;412.77818157147635;71.21236346178799;-23.815247714951006;0.0;324015.1083251953;0.0;0.0;29103418.60658044;0.0;0.0;292658.8075195312;0.0;0.0;21419287.43912516;0.0;0.0;324015.1083251953;0.0;0.0;16708391.204462629;0.0;0.0;313563.0080566406;0.0;0.0;5206022.603426733;0.0;0.0;324015.1083251953;0.0;0.0;1058136.3236017947;0.0;0.0;313563.0080566406;0.0;0.0;1024002.8938081884;-4205668.994363056;0.0;324015.1083251953;0.0;0.0;1058136.3236017947;-11625753.013773909;0.0;324015.1083251953;0.0;0.0;1058136.3236017947;-5929599.39697765;0.0;313563.0080566406;0.0;0.0;1024002.8938081884;-571459.3549551637;0.0;324015.1083251953;0.0;0.0;4499313.824509098;0.0;0.0;313563.0080566406;0.0;0.0;17792277.407780107;0.0;0.0;324015.1083251953;0.0;0.0;26098022.220752947;0.0;0.0;3815016.5980224614;0.0;0.0;126049148.06505889;-22332480.760069776
131999759;9.433333333333334;2;services;1930-1945;131999759;Bd131999759;1.0;1.0;IdealLoad;IdealLoad;True;12111.658414713542;2567.8427734375;33;6749.63321075606;1013.6005975206127;282.5842448057757;-69.35759274106817;0.0;3318762.2946158284;0.0;0.0;151439376.45844805;0.0;0.0;3146990.499206938;0.0;0.0;114333970.51374601;0.0;0.0;3490294.1918814536;0.0;0.0;94451578.67622459;0.0;0.0;3347270.978112344;0.0;0.0;29434734.52105883;0.0;0.0;3511735.6790396567;0.0;0.0;746302.2413628965;0.0;0.0;3240063.5423213285;0.0;0.0;9421764.70259617;-22248971.127514545;0.0;3468852.7047232506;0.0;0.0;11665176.226321494;-58480548.12884596;0.0;3511735.6790396567;0.0;0.0;11778205.298006292;-34159146.88399133;0.0;3325829.490954141;0.0;0.0;8337275.43628249;-4816932.818866524;0.0;3511735.6790396567;0.0;0.0;23552292.654282384;0.0;0.0;3390153.9524287507;0.0;0.0;94501370.79030117;0.0;0.0;3447411.2175650476;0.0;0.0;135889911.39261264;0.0;0.0;40710835.90892805;0.0;0.0;685551958.911243;-119705598.95921835
131999805;5.9;1;residential;1961-1970;131999805;Bd131999805;1.0;1.0;IdealLoad;IdealLoad;True;813.623828125;137.90234375;2;630.1934801683504;176.72531819267937;33.005059514441804;-8.39712433821531;0.0;71392.043359375;0.0;0.0;13183826.09969891;0.0;0.0;64483.1359375;0.0;0.0;9709579.50624638;0.0;0.0;71392.043359375;0.0;0.0;7576903.928166258;0.0;0.0;69089.07421875;0.0;0.0;2240624.86950849;0.0;0.0;71392.043359375;0.0;0.0;242725.35091146443;0.0;0.0;69089.07421875;0.0;0.0;234895.50088206233;-1783737.0542764687;0.0;71392.043359375;0.0;0.0;242725.35091146443;-4608531.377040803;0.0;71392.043359375;0.0;0.0;242725.35091146443;-2429350.951302972;0.0;69089.07421875;0.0;0.0;234895.50088206233;-223961.680926149;0.0;71392.043359375;0.0;0.0;1882949.4103974195;0.0;0.0;69089.07421875;0.0;0.0;8050812.129992653;0.0;0.0;71392.043359375;0.0;0.0;11795286.072889552;0.0;0.0;840583.736328125;0.0;0.0;55637949.07139817;-9045581.063546393
131999835;7.25;2;residential;1945-1960;131999835;Bd131999835;1.0;1.0;IdealLoad;IdealLoad;True;1353.0648803710938;373.25927734375;5;762.2789660355367;163.0166007131845;41.34764658909255;-12.342524072987983;0.0;193236.32788085938;0.0;0.0;17041774.742272627;0.0;0.0;174536.0380859375;0.0;0.0;12688848.929715443;0.0;0.0;193236.32788085938;0.0;0.0;10175273.795597235;0.0;0.0;187002.89794921875;0.0;0.0;3301054.4458234906;0.0;0.0;193236.32788085938;0.0;0.0;640294.7881937687;0.0;0.0;187002.89794921875;0.0;0.0;619640.1176068729;-1910399.430702022;0.0;193236.32788085938;0.0;0.0;640294.7881937687;-5873851.908947743;0.0;193236.32788085938;0.0;0.0;640294.7881937687;-2780595.483241948;0.0;187002.89794921875;0.0;0.0;619640.1176068729;-389813.16324281174;0.0;193236.32788085938;0.0;0.0;2841203.7511015274;0.0;0.0;187002.89794921875;0.0;0.0;10491532.759936621;0.0;0.0;193236.32788085938;0.0;0.0;15245772.99523312;0.0;0.0;2275201.925048828;0.0;0.0;74945626.01947512;-10954659.986134524
131999935;5.1;1;residential;Before 1930;131999935;Bd131999935;1.0;1.0;IdealLoad;IdealLoad;True;604.0337402343749;118.43798828125;2;1000.0812516194618;167.88780329553936;42.99260878669066;-6.991905376391057;0.0;61315.34653320313;0.0;0.0;16578522.729817621;0.0;0.0;55381.6033203125;0.0;0.0;12240079.137176456;0.0;0.0;61315.34653320313;0.0;0.0;9567817.455614025;0.0;0.0;59337.43212890625;0.0;0.0;2802276.793067336;0.0;0.0;61315.34653320313;0.0;0.0;219861.63385263894;0.0;0.0;59337.43212890625;0.0;0.0;212769.32308319898;-1816445.0024764384;0.0;61315.34653320313;0.0;0.0;219861.63385263894;-4458512.309941452;0.0;61315.34653320313;0.0;0.0;219861.63385263894;-2544992.6398757612;0.0;59337.43212890625;0.0;0.0;212769.32308319898;-172286.86792243636;0.0;61315.34653320313;0.0;0.0;2306792.60351519;0.0;0.0;59337.43212890625;0.0;0.0;10101949.800793843;0.0;0.0;61315.34653320313;0.0;0.0;14833306.048597116;0.0;0.0;721938.7575683594;0.0;0.0;69515868.1163059;-8992236.820216088
131999937;3.8;1;services;Before 1930;131999937;Bd131999937;1.0;1.0;IdealLoad;IdealLoad;True;550.3960449218749;144.841064453125;2;970.397848767716;125.63602412084187;36.997090981182815;-5.4934676827035345;0.0;187197.23356565234;0.0;0.0;15854851.672668379;0.0;0.0;177508.31882857814;0.0;0.0;11804060.294339767;0.0;0.0;196872.6166711211;0.0;0.0;9361660.993368838;0.0;0.0;188805.28687269532;0.0;0.0;2730214.4872312243;0.0;0.0;198082.03955930469;0.0;0.0;42095.72804103223;0.0;0.0;182758.17243177735;0.0;0.0;531395.1585481683;-2105992.053920543;0.0;195663.19378293748;0.0;0.0;657982.8637217835;-5011557.265339464;0.0;198082.03955930469;0.0;0.0;664358.3518265551;-3059546.602026771;0.0;187595.86398451173;0.0;0.0;470270.1665855867;-265974.88695073535;0.0;198082.03955930469;0.0;0.0;2242858.2833957686;0.0;0.0;191224.1326490625;0.0;0.0;9759293.628315717;0.0;0.0;194453.7708947539;0.0;0.0;14188819.058505578;0.0;0.0;2296324.708359004;0.0;0.0;68307860.68654838;-10443070.808237512
131999973;8.1;2;services;Before 1930;131999973;Bd131999973;1.0;1.0;IdealLoad;IdealLoad;True;808.4911376953124;199.62744140625;3;1077.3137655838314;215.4465777283333;44.035939001883634;-7.347727667007688;0.0;258004.9029336797;0.0;0.0;19005305.607329294;0.0;0.0;244651.13985365626;0.0;0.0;14121775.151575832;0.0;0.0;271340.0160196172;0.0;0.0;11117632.271094589;0.0;0.0;260221.20511664063;0.0;0.0;3244457.885799859;0.0;0.0;273006.9051553594;0.0;0.0;58018.50818131907;0.0;0.0;251886.7594379297;0.0;0.0;732276.9364400073;-2717728.622847839;0.0;269673.126883875;0.0;0.0;906865.991836495;-6684767.233801964;0.0;273006.9051553594;0.0;0.0;915653.0190713262;-4068188.990865169;0.0;258554.31598089845;0.0;0.0;648150.6503672078;-340660.9807941863;0.0;273006.9051553594;0.0;0.0;2593714.793114343;0.0;0.0;263554.983388125;0.0;0.0;11573448.445101274;0.0;0.0;268006.23774813284;0.0;0.0;17024327.059861798;0.0;0.0;3164913.4028286333;0.0;0.0;81941626.31977335;-13811345.828309156
131999996;6.7;1;residential;Before 1930;131999996;Bd131999996;1.0;1.0;IdealLoad;IdealLoad;True;1846.8805175781251;275.65380859375;4;2132.289289266041;329.1434324646759;95.38723443606604;-16.59549933139744;0.0;142705.97670898438;0.0;0.0;37535323.4906517;0.0;0.0;128895.72089843749;0.0;0.0;27790139.53659389;0.0;0.0;142705.97670898438;0.0;0.0;21943507.56696188;0.0;0.0;138102.55810546875;0.0;0.0;6492328.947030233;0.0;0.0;142705.97670898438;0.0;0.0;485273.4725985559;0.0;0.0;138102.55810546875;0.0;0.0;469619.48961150576;-4054208.4762998754;0.0;142705.97670898438;0.0;0.0;485273.4725985559;-10424224.885087952;0.0;142705.97670898438;0.0;0.0;485273.4725985559;-5747747.4457580745;0.0;138102.55810546875;0.0;0.0;469619.48961150576;-563880.6597161976;0.0;142705.97670898438;0.0;0.0;5348142.160970492;0.0;0.0;138102.55810546875;0.0;0.0;22981063.401699077;0.0;0.0;142705.97670898438;0.0;0.0;33556075.48617;0.0;0.0;1680247.7902832034;0.0;0.0;158041639.98709598;-20790061.466862097
