;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System;Heating System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
2432709;11.62692307692308;3;university;Before 1930;2432709;Bd2432709;1.0;1.0;IdealLoad;IdealLoad;True;57136.16614089355;14742.378296360224;191;35758.2033194225;5156.639632083673;1472.5728112761844;-422.7673949774254;0.0;19053522.173955597;0.0;0.0;702364167.5049484;0.0;0.0;18067354.011808775;0.0;0.0;518756523.1735301;0.0;0.0;20038313.044152457;0.0;0.0;405070421.7787013;0.0;0.0;19217194.88833842;0.0;0.0;117655472.33507639;0.0;0.0;20161411.902927067;0.0;0.0;3864055.660424754;0.0;0.0;18601700.594465382;0.0;0.0;53799484.74607576;-262368152.7613599;0.0;19915214.18537785;0.0;0.0;66339805.097183146;-507914761.52328974;0.0;20161411.902927067;0.0;0.0;72071974.06757581;-442339783.8320123;0.0;19094096.029563814;0.0;0.0;35307092.495059684;-102843982.33582263;0.0;20161411.902927067;0.0;0.0;60951686.88003731;0.0;0.0;19463392.605887637;0.0;0.0;384475490.5417604;0.0;0.0;19792115.32660324;0.0;0.0;634528317.7862903;0.0;0.0;233727138.56893438;0.0;0.0;3055184492.0666633;-1315466680.4524846
2559057;6.875;1;university;Before 1930;2559057;Bd2559057;1.0;1.0;IdealLoad;IdealLoad;True;18979.373300135947;2760.6361163834104;36;15741.314369276222;1525.9127531438342;608.6333147289916;-123.98638811542914;0.0;3567934.5896801776;0.0;0.0;233788654.74071363;0.0;0.0;3383266.187437229;0.0;0.0;170353736.47718287;0.0;0.0;3752345.0822545895;0.0;0.0;128749233.4482748;0.0;0.0;3598583.7018864006;0.0;0.0;34598886.743434325;0.0;0.0;3775396.3938263906;0.0;0.0;723577.390122867;0.0;0.0;3483327.1440273933;0.0;0.0;10077290.241781073;-74896720.1486721;0.0;3729293.770682788;0.0;0.0;12422694.508547233;-132643889.10943367;0.0;3775396.3938263906;0.0;0.0;13496092.054503929;-118685430.19934139;0.0;3575532.390314599;0.0;0.0;6611554.3060251;-30572698.59361706;0.0;3775396.3938263906;0.0;0.0;16973155.776097525;0.0;0.0;3644686.3250300037;0.0;0.0;127760553.79917559;0.0;0.0;3706242.4591109864;0.0;0.0;210926036.0258759;0.0;0.0;43767400.83190334;0.0;0.0;966481465.511735;-356798738.05106425
3521512;11.74;3;university;1945-1960;3521512;Bd3521512;1.0;1.0;IdealLoad;IdealLoad;True;20264.702946401423;5178.373836388779;67;7813.099469736448;2013.8850727163835;370.0387549957206;-144.80447147180817;0.0;6692696.302673566;0.0;0.0;196557466.21561813;0.0;0.0;6346297.146005506;0.0;0.0;146039574.70538598;0.0;0.0;7038611.674944337;0.0;0.0;116049034.25588453;0.0;0.0;6750187.6032529315;0.0;0.0;35429870.94283566;0.0;0.0;7081851.096478183;0.0;0.0;1357279.2891384223;0.0;0.0;6533990.4955837;0.0;0.0;18894726.582412794;-75000361.08114235;0.0;6995372.25341049;0.0;0.0;23302367.102545425;-157558154.21533033;0.0;7081851.096478183;0.0;0.0;25315835.56912043;-134498688.5309167;0.0;6706948.181719085;0.0;0.0;12401887.968138477;-30894335.681129143;0.0;7081851.096478183;0.0;0.0;19024647.79585671;0.0;0.0;6836666.446320624;0.0;0.0;106338137.24629614;0.0;0.0;6952132.831876644;0.0;0.0;177686993.47105837;0.0;0.0;82098456.22522144;0.0;0.0;878397821.144291;-397951539.5085186
46970558;11.8125;3;university;1945-1960;46970558;Bd46970558;1.0;1.0;IdealLoad;IdealLoad;True;34714.49482727051;8816.379638671875;114;12323.448361325882;2779.3607040909365;577.627531694223;-233.33672336476405;0.0;11394571.592354191;0.0;0.0;320831092.7277097;0.0;0.0;10804813.771039547;0.0;0.0;240265745.56735483;0.0;0.0;11983505.752217472;0.0;0.0;193424388.1441415;0.0;0.0;11492452.731847618;0.0;0.0;59575569.192913584;0.0;0.0;12057122.522200383;0.0;0.0;2310819.93437073;0.0;0.0;11124368.881933067;0.0;0.0;32168968.104030654;-122702395.26455994;0.0;11909888.982234562;0.0;0.0;39673171.80001192;-258345036.8241389;0.0;12057122.522200383;0.0;0.0;43101178.92206995;-218166631.73041508;0.0;11418835.961864706;0.0;0.0;21114688.900026496;-48080811.238804035;0.0;12057122.522200383;0.0;0.0;32859107.18555751;0.0;0.0;11639686.271813437;0.0;0.0;175932673.16377878;0.0;0.0;11836272.212251652;0.0;0.0;289836086.2798486;0.0;0.0;139775763.7241574;0.0;0.0;1451093489.9218142;-647294875.057918
131986150;7.7;2;services;1961-1970;131986150;Bd131986150;1.0;1.0;IdealLoad;IdealLoad;True;1704.200244140625;442.6494140625;6;993.8213575070004;271.115396316321;45.370945109609515;-15.19864478026129;0.0;572094.2887627969;0.0;0.0;20812973.220073547;0.0;0.0;542483.9538245625;0.0;0.0;15203516.203362014;0.0;0.0;601663.2696221719;0.0;0.0;11618695.909260163;0.0;0.0;577008.6675464063;0.0;0.0;3349862.192467455;0.0;0.0;605359.3922295938;0.0;0.0;116020.76270245985;0.0;0.0;558528.0545092969;0.0;0.0;1615229.113522784;-8544060.991413757;0.0;597967.14701475;0.0;0.0;1991895.4231786758;-16482042.763141962;0.0;605359.3922295938;0.0;0.0;2164007.4925506855;-14199431.19760311;0.0;573312.5449389843;0.0;0.0;1060118.2177672957;-3549644.4251631675;0.0;605359.3922295938;0.0;0.0;1718960.751726619;0.0;0.0;584400.91276125;0.0;0.0;11175620.992424525;0.0;0.0;594271.0244073281;0.0;0.0;18832776.627985545;0.0;0.0;7017808.040076329;0.0;0.0;89659676.90702176;-42775179.377321996
131986153;7.2;2;services;Before 1930;131986153;Bd131986153;1.0;1.0;IdealLoad;IdealLoad;True;1320.6796875;366.85546875;5;1634.6359064204464;287.06862082257373;65.75709635414815;-13.66871614092195;0.0;474135.7647965625;0.0;0.0;25821552.145190254;0.0;0.0;449595.54637875;0.0;0.0;18700270.64174848;0.0;0.0;498641.7101090625;0.0;0.0;13881496.246158998;0.0;0.0;478208.664646875;0.0;0.0;3722084.2935856283;0.0;0.0;501704.953273125;0.0;0.0;96154.76703180218;0.0;0.0;462892.4488265625;0.0;0.0;1338773.144023648;-8905328.240990542;0.0;495578.466945;0.0;0.0;1650827.2821705712;-15739808.159439335;0.0;501704.953273125;0.0;0.0;1793468.9572323754;-14286049.79627075;0.0;475145.4214828125;0.0;0.0;878596.3639715188;-4030243.8325212006;0.0;501704.953273125;0.0;0.0;1752447.317741405;0.0;0.0;484335.150975;0.0;0.0;13825255.126037022;0.0;0.0;492515.2237809375;0.0;0.0;23289968.029583506;0.0;0.0;5816163.257760937;0.0;0.0;106750894.31447521;-42961430.029221825
131986154;8.05;2;services;Before 1930;131986154;Bd131986154;1.0;1.0;IdealLoad;IdealLoad;True;5158.803979492188;1281.6904296875;17;5357.606641499351;891.4904248455233;215.99266460493888;-47.559634734210974;0.0;1656497.7869430159;0.0;0.0;86279550.68649776;0.0;0.0;1570761.1255931878;0.0;0.0;62457006.21764456;0.0;0.0;1742114.7076461408;0.0;0.0;46710123.28053009;0.0;0.0;1670727.3601779689;0.0;0.0;12784914.711001849;0.0;0.0;1752816.8227340316;0.0;0.0;335937.86973767716;0.0;0.0;1617216.7847385157;0.0;0.0;4677483.987844417;-29459676.837430604;0.0;1731412.5925582503;0.0;0.0;5767528.928584487;-54126177.06111366;0.0;1752816.8227340316;0.0;0.0;6265879.05656335;-48656485.98935127;0.0;1660025.2450900783;0.0;0.0;3069570.027393877;-13284538.433330318;0.0;1752816.8227340316;0.0;0.0;5920259.239571226;0.0;0.0;1692131.5903537502;0.0;0.0;46018935.49281974;0.0;0.0;1720710.4774703598;0.0;0.0;77911705.74115603;0.0;0.0;20320048.138773363;0.0;0.0;358198895.2393451;-145526878.32122585
131986160;6.55;1;services;1971-1980;131986160;Bd131986160;1.0;1.0;IdealLoad;IdealLoad;True;1103.1488891601562;168.419677734375;2;764.4053539597063;160.15834247115905;32.806192356903516;-9.430659977408393;0.0;217670.98901773832;0.0;0.0;12991519.546029897;0.0;0.0;206404.82010510942;0.0;0.0;9396701.716398612;0.0;0.0;228921.4234903946;0.0;0.0;6996804.741871863;0.0;0.0;219540.8166165235;0.0;0.0;1872438.0501192212;0.0;0.0;230327.72779947662;0.0;0.0;44143.6921502074;0.0;0.0;212509.29507111333;0.0;0.0;614625.2537183907;-4863605.476889945;0.0;227515.11918131256;0.0;0.0;757878.2996083706;-9030202.811196929;0.0;230327.72779947662;0.0;0.0;823363.6664403201;-7879828.650136469;0.0;218134.51230744144;0.0;0.0;403354.806138969;-1953245.437294895;0.0;230327.72779947662;0.0;0.0;884422.197786683;0.0;0.0;222353.42523468751;0.0;0.0;6983307.293567461;0.0;0.0;226108.81487223052;0.0;0.0;11719077.50072133;0.0;0.0;2670142.399294981;0.0;0.0;53487636.76455132;-23726882.37551824
131986174;6.4;1;residential;Before 1930;131986174;Bd131986174;1.0;1.0;IdealLoad;IdealLoad;True;1615.6750000000002;252.44921875;3;1681.9373945852863;216.00892616817242;75.14721375782075;-18.647688629086932;0.0;130692.960546875;0.0;0.0;25470408.2273647;0.0;0.0;118045.2546875;0.0;0.0;18286157.489051003;0.0;0.0;130692.960546875;0.0;0.0;13403035.058454676;0.0;0.0;126477.05859375;0.0;0.0;3477909.6075998587;0.0;0.0;130692.960546875;0.0;0.0;376650.6113452057;0.0;0.0;126477.05859375;0.0;0.0;364500.5916243926;-7867045.451289645;0.0;130692.960546875;0.0;0.0;376650.6113452057;-14154921.317104898;0.0;130692.960546875;0.0;0.0;376650.6113452057;-12798080.9997866;0.0;126477.05859375;0.0;0.0;364500.5916243926;-2979931.862139661;0.0;130692.960546875;0.0;0.0;1652429.5145969419;0.0;0.0;126477.05859375;0.0;0.0;13832294.169048542;0.0;0.0;130692.960546875;0.0;0.0;22916060.6769172;0.0;0.0;1538804.2128906248;0.0;0.0;100897247.76031731;-37799979.6303208
131986182;3.6;1;university;1945-1960;131986182;Bd131986182;1.0;1.0;IdealLoad;IdealLoad;True;981.52646484375;272.646240234375;4;969.499158114051;142.53011453924097;38.59476752334137;-8.965386762281808;0.0;352376.73864561337;0.0;0.0;16185405.087034727;0.0;0.0;334138.4980956094;0.0;0.0;11895547.293251421;0.0;0.0;370589.50749326963;0.0;0.0;9170365.085178075;0.0;0.0;355403.7095527735;0.0;0.0;2596843.580249429;0.0;0.0;372866.1035992267;0.0;0.0;71462.02781482483;0.0;0.0;344020.72902298835;0.0;0.0;994973.3624199047;-5407377.973426016;0.0;368312.9113873126;0.0;0.0;1226891.4875216454;-10551311.718931137;0.0;372866.1035992267;0.0;0.0;1332902.4910889305;-9288315.673001632;0.0;353127.11344681645;0.0;0.0;652971.0355324426;-2172043.3380377614;0.0;372866.1035992267;0.0;0.0;1255852.8730733567;0.0;0.0;359956.90176468756;0.0;0.0;8777134.077815535;0.0;0.0;366036.3152813556;0.0;0.0;14581058.229234848;0.0;0.0;4322560.7354881065;0.0;0.0;68741406.63021514;-27419048.703396548
