;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131987071;6.5;1;university;Before 1930;131987071;Bd131987071;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;1268.6314697265625;195.174072265625;3;1616.4994598051799;266.7162857013788;64.37609040327958;-9.96173437194724;0.0;252249.22593476175;0.0;0.0;26870226.351631746;0.0;0.0;239193.36396489065;0.0;0.0;19954747.80760987;0.0;0.0;265286.85396210547;0.0;0.0;15758777.002258588;0.0;0.0;254416.0859584766;0.0;0.0;4569860.163426379;0.0;0.0;266916.5574655235;0.0;0.0;56724.207998440026;0.0;0.0;1778892.096221256;0.0;0.0;716225.8322843544;-3098183.464433356;0.0;4141758.339183662;0.0;0.0;886635.2610598169;-7698083.860612969;0.0;2531807.8893637196;0.0;0.0;895226.2637618997;-4486438.678018985;0.0;369944.9771064614;0.0;0.0;633691.4453376383;-393808.712846503;0.0;266916.5574655235;0.0;0.0;3647418.4922572826;0.0;0.0;257675.4929653125;0.0;0.0;16389512.101138271;0.0;0.0;262027.44695526955;0.0;0.0;24068578.598406143;0.0;0.0;10887084.88654696;0.0;0.0;114447623.52717042;-15676514.715911813
131987085;6.04;1;residential;Before 1930;131987085;Bd131987085;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;3911.68154296875;647.62939453125;8;3940.3262690930615;436.03262970904353;174.82901040247467;-31.669512166716064;0.0;335277.7375488281;0.0;0.0;69551111.18256444;0.0;0.0;302831.5048828125;0.0;0.0;51701269.559610866;0.0;0.0;335277.7375488281;0.0;0.0;41297608.59558741;0.0;0.0;324462.32666015625;0.0;0.0;12388356.945138397;0.0;0.0;335277.7375488281;0.0;0.0;1083690.8850170781;0.0;0.0;2899424.3972539;0.0;0.0;1048733.1145326563;-6957996.563008981;0.0;7048267.43801828;0.0;0.0;1083690.8850170781;-18871816.044946484;0.0;3548138.468362266;0.0;0.0;1083690.8850170781;-9636655.628796462;0.0;324462.32666015625;0.0;0.0;1048733.1145326563;-1304619.4574397341;0.0;335277.7375488281;0.0;0.0;10491600.948949788;0.0;0.0;324462.32666015625;0.0;0.0;43028830.576633304;0.0;0.0;335277.7375488281;0.0;0.0;62093439.109479524;0.0;0.0;16448437.476241868;0.0;0.0;295900755.8020803;-36771087.694191664
131987095;6.5;1;residential;Before 1930;131987095;Bd131987095;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2115.150146484375;325.40771484375;4;2408.7064438662555;354.3474587289719;107.42550305504803;-18.957552413933676;0.0;168463.57397460938;0.0;0.0;42390191.51963526;0.0;0.0;152160.6474609375;0.0;0.0;31403782.98254128;0.0;0.0;168463.57397460938;0.0;0.0;24798328.63410283;0.0;0.0;163029.26513671875;0.0;0.0;7304304.558906319;0.0;0.0;168463.57397460938;0.0;0.0;543716.6733969423;0.0;0.0;1792309.699970618;0.0;0.0;526177.4258680088;-4273725.397075531;0.0;4353963.765100776;0.0;0.0;543716.6733969423;-11417464.967132814;0.0;2245810.5817579436;0.0;0.0;543716.6733969423;-5948921.130736099;0.0;163029.26513671875;0.0;0.0;526177.4258680088;-652957.3185482143;0.0;168463.57397460938;0.0;0.0;6126920.1204723185;0.0;0.0;163029.26513671875;0.0;0.0;26035160.28434675;0.0;0.0;168463.57397460938;0.0;0.0;37851593.08341682;0.0;0.0;9875650.359573478;0.0;0.0;178593786.05534843;-22293068.813492656
131987112;7.3;2;residential;1971-1980;131987112;Bd131987112;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;869.0867431640625;238.10595703125;3;590.2494892426049;140.0145847262477;30.9759719303549;-9.32256125575586;0.0;123267.45395507812;0.0;0.0;12438730.227645129;0.0;0.0;111338.3455078125;0.0;0.0;9173618.022439657;0.0;0.0;123267.45395507812;0.0;0.0;7148479.259498423;0.0;0.0;119291.08447265625;0.0;0.0;2209708.535545321;0.0;0.0;123267.45395507812;0.0;0.0;400798.5652215257;0.0;0.0;726105.7856427245;0.0;0.0;387869.5792466378;-1616065.8739145375;0.0;1741657.2784943462;0.0;0.0;400798.5652215257;-4630130.734868963;0.0;903087.3838006275;0.0;0.0;400798.5652215257;-2270978.934547547;0.0;119291.08447265625;0.0;0.0;387869.5792466378;-220796.82382660118;0.0;123267.45395507812;0.0;0.0;1944352.2614603285;0.0;0.0;119291.08447265625;0.0;0.0;7621490.960771547;0.0;0.0;123267.45395507812;0.0;0.0;11133523.0680909;0.0;0.0;4456399.31663887;0.0;0.0;53648037.189609155;-8737972.36715765
131987114;2.05;1;services;Before 1930;131987114;Bd131987114;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;359.36159667968747;175.29833984375;2;1131.5485255094047;138.5226426240759;42.175716956037334;-6.1227563928403255;0.0;226561.19237525784;0.0;0.0;17961174.11365774;0.0;0.0;214834.88620159376;0.0;0.0;13374479.026525395;0.0;0.0;238271.12147682032;0.0;0.0;10645276.768427955;0.0;0.0;228507.3882014844;0.0;0.0;3145329.006002304;0.0;0.0;239734.86261451564;0.0;0.0;50947.64573823685;0.0;0.0;1299834.4472806973;0.0;0.0;643278.6084898915;-2167872.967886042;0.0;2991643.0650749533;0.0;0.0;796343.9380369486;-5397200.754226921;0.0;1899901.228793768;0.0;0.0;804060.0680217689;-3254182.0240372373;0.0;332215.3850615595;0.0;0.0;569158.8900686133;-298447.8362769634;0.0;239734.86261451564;0.0;0.0;2499375.545649007;0.0;0.0;231434.870476875;0.0;0.0;11008211.218801435;0.0;0.0;235343.6392014297;0.0;0.0;16120253.296947218;0.0;0.0;8378016.94937347;0.0;0.0;77617888.12636653;-11117703.582427163
131987119;14.72;4;residential;1945-1960;131987119;Bd131987119;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;5353.8465625;1454.849609375;19;1680.3041176164045;446.908085432;113.74978461990646;-43.4875939375512;0.0;753175.6427734375;0.0;0.0;49557042.310261525;0.0;0.0;680287.67734375;0.0;0.0;37104936.54410994;0.0;0.0;753175.6427734375;0.0;0.0;30200211.583297834;0.0;0.0;728879.654296875;0.0;0.0;10188982.82305894;0.0;0.0;753175.6427734375;0.0;0.0;2475952.885255881;0.0;0.0;2396522.0046690535;0.0;0.0;2396083.437344401;-5554924.173152186;0.0;5942804.616182264;0.0;0.0;2475952.885255881;-17775517.898273975;0.0;2944631.35389057;0.0;0.0;2475952.885255881;-8086387.267993413;0.0;728879.654296875;0.0;0.0;2396083.437344401;-1557331.8315130933;0.0;753175.6427734375;0.0;0.0;9092005.414694654;0.0;0.0;728879.654296875;0.0;0.0;30822486.334789377;0.0;0.0;753175.6427734375;0.0;0.0;44302744.2120369;0.0;0.0;17916762.828843452;0.0;0.0;223488434.75270563;-32974161.170932665
131987132;10.18;2;services;Before 1930;131987132;Bd131987132;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4873.975727539062;957.55908203125;12;3719.0522617362094;576.57570008833;151.79284807814517;-29.724477941720398;0.0;1237580.0454706484;0.0;0.0;72421399.56427906;0.0;0.0;1173525.6397912812;0.0;0.0;54264398.29688609;0.0;0.0;1301544.992150336;0.0;0.0;43895362.695276;0.0;0.0;1248211.0502507032;0.0;0.0;13308245.221210314;0.0;0.0;1309540.610485297;0.0;0.0;278299.16089475603;0.0;0.0;5825388.30283964;0.0;0.0;3513426.2486884133;-9409096.568374597;0.0;13880591.49997354;0.0;0.0;4349991.9677932905;-25064167.396493386;0.0;8637803.37524451;0.0;0.0;4392140.971324551;-14474039.520259358;0.0;1814464.216753519;0.0;0.0;3109004.139969656;-1780523.6291216435;0.0;1309540.610485297;0.0;0.0;10515372.68622283;0.0;0.0;1264202.286920625;0.0;0.0;44590074.36080223;0.0;0.0;1285553.755480414;0.0;0.0;64941593.41623909;0.0;0.0;40287946.38584581;0.0;0.0;319579308.72958624;-50727827.11424898
131987141;13.5;3;services;Before 1930;131987141;Bd131987141;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4822.38720703125;1071.6416015625;14;3342.0151380380585;609.0906363914644;140.46690568653761;-30.131937692805238;0.0;1385023.949829422;0.0;0.0;70762367.94016032;0.0;0.0;1313338.1738000624;0.0;0.0;53138330.89141614;0.0;0.0;1456609.608813797;0.0;0.0;43182213.77236466;0.0;0.0;1396921.5206451563;0.0;0.0;13201712.124440148;0.0;0.0;1465557.816186844;0.0;0.0;311455.41209019965;0.0;0.0;6068198.595844963;0.0;0.0;3931533.407232966;-9589980.88370713;0.0;14441093.808910508;0.0;0.0;4868245.152311009;-25824986.376832783;0.0;9057982.831070647;0.0;0.0;4915415.741046577;-14951854.535072954;0.0;2030760.3308224059;0.0;0.0;3479407.4207452335;-1889947.5048937174;0.0;1465557.816186844;0.0;0.0;10412323.193202628;0.0;0.0;1414817.93539125;0.0;0.0;43608309.026293464;0.0;0.0;1438713.194067703;0.0;0.0;63431994.40692438;0.0;0.0;42934575.5815696;0.0;0.0;315243308.4882277;-52256769.300506584
131987144;9.0;2;residential;1930-1945;131987144;Bd131987144;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1144.360107421875;254.30224609375;3;764.0609982549311;158.115838046248;39.50708140830395;-9.78684589271882;0.0;131652.27280273437;0.0;0.0;16147300.409685;0.0;0.0;118911.7302734375;0.0;0.0;11946117.7867649;0.0;0.0;131652.27280273437;0.0;0.0;9441613.453419594;0.0;0.0;127405.42529296875;0.0;0.0;2894584.7414303203;0.0;0.0;131652.27280273437;0.0;0.0;419823.46286699246;0.0;0.0;821684.5877927426;0.0;0.0;406280.7705164443;-1898533.8196409694;0.0;1984864.4194406976;0.0;0.0;419823.46286699246;-5406592.935962057;0.0;1008632.0480751221;0.0;0.0;419823.46286699246;-2663259.259361039;0.0;127405.42529296875;0.0;0.0;406280.7705164443;-332770.1798732077;0.0;131652.27280273437;0.0;0.0;2483555.8099476034;0.0;0.0;127405.42529296875;0.0;0.0;9957803.473278185;0.0;0.0;131652.27280273437;0.0;0.0;14450745.494079525;0.0;0.0;4974570.4254745785;0.0;0.0;69393753.098239;-10301156.194837272
131987166;9.833333333333334;2;university;Before 1930;131987166;Bd131987166;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;4415.5195719401045;898.07177734375;12;3416.0014763407003;518.0451769973894;138.89531516333818;-27.162183501040623;0.0;1160696.746443383;0.0;0.0;66896684.049442716;0.0;0.0;1100621.6502590938;0.0;0.0;50201130.13461942;0.0;0.0;1220687.9411699453;0.0;0.0;40724270.48769231;0.0;0.0;1170667.3117452343;0.0;0.0;12304171.456573948;0.0;0.0;1228186.8405107656;0.0;0.0;261010.1316441498;0.0;0.0;5534501.223286398;0.0;0.0;3294953.4396616733;-8951695.886901306;0.0;13067103.793245608;0.0;0.0;4079753.501643113;-23558002.543881394;0.0;8080135.249555305;0.0;0.0;4119284.04469252;-13521270.505214492;0.0;1701568.028495033;0.0;0.0;2915860.6775769736;-1672353.0993882285;0.0;1228186.8405107656;0.0;0.0;9851493.431045052;0.0;0.0;1185665.1104268748;0.0;0.0;41337604.778320916;0.0;0.0;1205690.1424883048;0.0;0.0;59917302.550611734;0.0;0.0;37883710.87813671;0.0;0.0;295903518.6835245;-47703322.035385415
