;Height;Floors;End Use;Envelope;id;Name;ExtWallCoeff;VolCoeff;Cooling System ID;Heating System;Cooling System;Simulate;Zone volume [m3];Zone net floor area [m2];Number of units [-];Zone opaque heat transfer loss [W/K];Zone glazed heat transfer loss [W/K];Zone design heating load [kW];Zone design cooling load [kW];January gas consumption [Nm3];January electric consumption [Wh];January oil consumption [L];January wood consumption [kg];January Heating Demand [Wh];January Cooling Demand [Wh];February gas consumption [Nm3];February electric consumption [Wh];February oil consumption [L];February wood consumption [kg];February Heating Demand [Wh];February Cooling Demand [Wh];March gas consumption [Nm3];March electric consumption [Wh];March oil consumption [L];March wood consumption [kg];March Heating Demand [Wh];March Cooling Demand [Wh];April gas consumption [Nm3];April electric consumption [Wh];April oil consumption [L];April wood consumption [kg];April Heating Demand [Wh];April Cooling Demand [Wh];May gas consumption [Nm3];May electric consumption [Wh];May oil consumption [L];May wood consumption [kg];May Heating Demand [Wh];May Cooling Demand [Wh];June gas consumption [Nm3];June electric consumption [Wh];June oil consumption [L];June wood consumption [kg];June Heating Demand [Wh];June Cooling Demand [Wh];July gas consumption [Nm3];July electric consumption [Wh];July oil consumption [L];July wood consumption [kg];July Heating Demand [Wh];July Cooling Demand [Wh];August gas consumption [Nm3];August electric consumption [Wh];August oil consumption [L];August wood consumption [kg];August Heating Demand [Wh];August Cooling Demand [Wh];September gas consumption [Nm3];September electric consumption [Wh];September oil consumption [L];September wood consumption [kg];September Heating Demand [Wh];September Cooling Demand [Wh];October gas consumption [Nm3];October electric consumption [Wh];October oil consumption [L];October wood consumption [kg];October Heating Demand [Wh];October Cooling Demand [Wh];November gas consumption [Nm3];November electric consumption [Wh];November oil consumption [L];November wood consumption [kg];November Heating Demand [Wh];November Cooling Demand [Wh];December gas consumption [Nm3];December electric consumption [Wh];December oil consumption [L];December wood consumption [kg];December Heating Demand [Wh];December Cooling Demand [Wh];Total gas consumption [Nm3];Total electric consumption [Wh];Total oil consumption [L];Total wood consumption [kg];Total Heating Demand [Wh];Total Cooling Demand [Wh]
131986374;8.2;2;residential;Before 1930;131986374;Bd131986374;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1011.1885253906249;246.63134765625;3;984.1980279307554;156.8022513641518;45.50908012200636;-12.231366656381695;0.0;127681.04868164062;0.0;0.0;17721400.418867167;0.0;0.0;115324.8181640625;0.0;0.0;14006636.613777943;0.0;0.0;127681.04868164062;0.0;0.0;8549317.484015124;0.0;0.0;123562.30517578125;0.0;0.0;1449527.0240696392;0.0;0.0;127681.04868164062;0.0;0.0;401198.037104313;0.0;0.0;1603716.8363212044;0.0;0.0;388256.1649396577;-4017539.522342535;0.0;2680945.2763716844;0.0;0.0;401198.037104313;-6596252.536131964;0.0;2383391.8801816967;0.0;0.0;401198.037104313;-6049871.598643984;0.0;479504.6609971771;0.0;0.0;388256.1649396577;-1027729.1413272746;0.0;127681.04868164062;0.0;0.0;2750577.9996825233;0.0;0.0;123562.30517578125;0.0;0.0;10706722.70834346;0.0;0.0;127681.04868164062;0.0;0.0;16761907.042270657;0.0;0.0;8148413.325795592;0.0;0.0;73926195.73221877;-17691392.798445757
131986376;11.0;3;services;1961-1970;131986376;Bd131986376;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;2346.07763671875;639.83935546875;8;1112.125093494951;371.09513410388536;54.069851488759056;-18.550096539619204;0.0;826948.8885794765;0.0;0.0;29970352.332203146;0.0;0.0;784147.8432822188;0.0;0.0;24318701.31940985;0.0;0.0;869690.157524789;0.0;0.0;16144652.624430675;0.0;0.0;834052.5079530468;0.0;0.0;2937155.325879129;0.0;0.0;875032.8161429531;0.0;0.0;181606.7632434542;0.0;0.0;5062490.180495195;0.0;0.0;2141444.5154297696;-8473755.708333826;0.0;7365731.844816153;0.0;0.0;2183351.3960031285;-12973254.04905833;0.0;7269149.799203255;0.0;0.0;2492383.0555830384;-12730415.034588229;0.0;1852944.0299673777;0.0;0.0;2151757.3650769843;-2115578.6754180924;0.0;875032.8161429531;0.0;0.0;5045597.579038285;0.0;0.0;844737.825189375;0.0;0.0;18293378.917537756;0.0;0.0;859004.840288461;0.0;0.0;28690672.31549012;0.0;0.0;28318963.549585253;0.0;0.0;134551053.50932536;-36293003.46739848
131986379;9.1;2;residential;1930-1945;131986379;Bd131986379;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1803.2996337890625;396.32958984375;5;1331.8041238826659;331.5676363442225;69.08707915561605;-20.732933959920416;0.0;205179.82866210936;0.0;0.0;27167635.35315632;0.0;0.0;185323.7162109375;0.0;0.0;21535973.715920657;0.0;0.0;205179.82866210936;0.0;0.0;13230985.57849533;0.0;0.0;198561.12451171875;0.0;0.0;2284437.6508605015;0.0;0.0;205179.82866210936;0.0;0.0;651774.2474832132;0.0;0.0;2449001.5270875855;0.0;0.0;630749.2717579482;-6288839.146952064;0.0;4097521.920503408;0.0;0.0;651774.2474832132;-10279965.274624169;0.0;3638392.9866078347;0.0;0.0;651774.2474832132;-9488480.727706239;0.0;696557.672137921;0.0;0.0;630749.2717579482;-1529702.2750429548;0.0;205179.82866210936;0.0;0.0;4377908.749879701;0.0;0.0;198561.12451171875;0.0;0.0;16521934.84626463;0.0;0.0;205179.82866210936;0.0;0.0;25751326.45097432;0.0;0.0;12489819.21488167;0.0;0.0;114087023.631517;-27586987.424325425
131986407;7.425;2;residential;1961-1970;131986407;Bd131986407;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1750.4981323242187;471.5146484375;6;851.0989408976037;141.19275011954986;46.83696439409265;-17.634691215784766;0.0;244103.13349609374;0.0;0.0;19271423.322095513;0.0;0.0;220480.249609375;0.0;0.0;15374650.447392695;0.0;0.0;244103.13349609374;0.0;0.0;9952331.208640464;0.0;0.0;236228.8388671875;0.0;0.0;2028267.3905788471;0.0;0.0;244103.13349609374;0.0;0.0;777447.7245753946;0.0;0.0;1373911.789771337;0.0;0.0;752368.7657181238;-3773908.1827593455;0.0;2464526.836142647;0.0;0.0;777447.7245753946;-6481984.090618924;0.0;2311836.199543529;0.0;0.0;777447.7245753946;-6406935.105018524;0.0;504440.1505252148;0.0;0.0;752368.7657181238;-1010266.290808133;0.0;244103.13349609374;0.0;0.0;3368502.3567200173;0.0;0.0;236228.8388671875;0.0;0.0;11762639.357562685;0.0;0.0;244103.13349609374;0.0;0.0;18197430.05600259;0.0;0.0;8568168.570806947;0.0;0.0;83792324.84415525;-17673093.669204928
131986414;10.5;3;residential;1961-1970;131986414;Bd131986414;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;2103.7503662109375;601.071533203125;8;741.0650744046167;132.625536152662;45.926197894869375;-21.00959768723199;0.0;311174.7327392578;0.0;0.0;19727435.949597035;0.0;0.0;281061.0489257812;0.0;0.0;15898811.054156596;0.0;0.0;311174.7327392578;0.0;0.0;10473827.43055983;0.0;0.0;301136.8381347656;0.0;0.0;2265876.832236907;0.0;0.0;311174.7327392578;0.0;0.0;1004918.7048645781;0.0;0.0;1517095.222329832;0.0;0.0;972501.9724495916;-4191769.7216346427;0.0;2664024.8786170916;0.0;0.0;1004918.7048645781;-7072951.794197407;0.0;2377076.1179813906;0.0;0.0;1004918.7048645781;-6754776.742933838;0.0;548864.408544841;0.0;0.0;972501.9724495916;-1048567.7819649213;0.0;311174.7327392578;0.0;0.0;3834710.094553313;0.0;0.0;301136.8381347656;0.0;0.0;12251015.098597586;0.0;0.0;311174.7327392578;0.0;0.0;18692662.534574892;0.0;0.0;9546269.016364757;0.0;0.0;88104099.05376908;-19068066.040730808
131986428;13.666666666666666;3;residential;1930-1945;131986428;Bd131986428;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;3094.936116536458;679.376220703125;9;1937.1994267831208;629.6270783520863;109.21299572136473;-36.608064264125815;0.0;351713.0694580078;0.0;0.0;42821924.61624547;0.0;0.0;317676.32080078125;0.0;0.0;33611903.66633632;0.0;0.0;351713.0694580078;0.0;0.0;20217051.446005687;0.0;0.0;340367.4865722656;0.0;0.0;3509718.2641661917;0.0;0.0;351713.0694580078;0.0;0.0;1134170.8753965155;0.0;0.0;4268098.739520444;0.0;0.0;1097584.71812566;-10948564.257584319;0.0;7049842.917755722;0.0;0.0;1134170.8753965155;-17697922.27687386;0.0;6346854.365395284;0.0;0.0;1134170.8753965155;-16547584.899431415;0.0;1332793.9638518975;0.0;0.0;1097584.71812566;-2835578.8975057984;0.0;351713.0694580078;0.0;0.0;6381258.341637992;0.0;0.0;340367.4865722656;0.0;0.0;25698286.612376604;0.0;0.0;351713.0694580078;0.0;0.0;40455584.11248503;0.0;0.0;21754566.6277587;0.0;0.0;178293409.12169415;-48029650.331395395
131986431;8.366666666666667;2;medical;Before 1930;131986431;Bd131986431;1.0;1.0;IdealLoad;IdealLoad;A-W chiller, Centralized, Fan coil;True;3509.410180664063;838.90283203125;11;3247.132357310939;501.6369496778514;130.60852792879584;-39.92883617576148;0.0;5117104.596466406;0.0;0.0;133594629.35094759;0.0;0.0;4621900.925840626;0.0;0.0;120548685.30226323;0.0;0.0;5117104.596466406;0.0;0.0;109173930.94361828;0.0;0.0;4952036.706257813;0.0;0.0;76230783.37674586;-297.7815688060177;0.0;5117104.596466406;0.0;0.0;75501023.43370529;0.0;0.0;16719669.649995372;0.0;0.0;68456402.55286895;-23189879.272290144;0.0;22301181.53594056;0.0;0.0;78702520.66016188;-33899611.3769718;0.0;21972171.448953193;0.0;0.0;81371730.95869002;-33175032.507274162;0.0;8789481.116958179;0.0;0.0;72503939.00031352;-7717886.717080721;0.0;5117104.596466406;0.0;0.0;86643645.23909308;0.0;0.0;4952036.706257813;0.0;0.0;113576460.16101925;0.0;0.0;5117104.596466406;0.0;0.0;134982259.3986888;0.0;0.0;109894001.07253559;0.0;0.0;1151286010.3781157;-97982707.65518564
131986440;6.6;1;residential;Before 1930;131986440;Bd131986440;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;1641.4986328124999;248.7119140625;3;2062.711051655704;340.7595171216948;91.79194875870297;-19.20317373491989;0.0;128758.15791015625;0.0;0.0;34927451.506115966;0.0;0.0;116297.691015625;0.0;0.0;27476370.214513604;0.0;0.0;128758.15791015625;0.0;0.0;16818505.606570333;0.0;0.0;124604.6689453125;0.0;0.0;2673022.6932774745;0.0;0.0;128758.15791015625;0.0;0.0;403584.7662867827;0.0;0.0;2536674.3320393227;0.0;0.0;390565.9028581768;-6479468.565045006;0.0;4297822.779637653;0.0;0.0;403584.7662867827;-10693963.726388928;0.0;3951051.237387364;0.0;0.0;403584.7662867827;-10026631.25691666;0.0;790276.6482837783;0.0;0.0;390565.9028581768;-1914202.160998801;0.0;128758.15791015625;0.0;0.0;4985736.271324667;0.0;0.0;124604.6689453125;0.0;0.0;20821904.20487349;0.0;0.0;128758.15791015625;0.0;0.0;32912170.674371116;0.0;0.0;12585122.81580515;0.0;0.0;142607047.27562335;-29114265.709349398
131986483;9.4375;2;residential;1945-1960;131986483;Bd131986483;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;3884.600341796875;823.2265625;11;1557.4985003314873;277.44755266956327;92.00741623750811;-36.474710630226085;0.0;426184.39140625;0.0;0.0;38334556.67697025;0.0;0.0;384940.740625;0.0;0.0;30586787.946325175;0.0;0.0;426184.39140625;0.0;0.0;19578647.187687483;0.0;0.0;412436.5078125;0.0;0.0;3839784.303684546;0.0;0.0;426184.39140625;0.0;0.0;1378038.6459599147;0.0;0.0;2900224.2100762934;0.0;0.0;1333585.7864128207;-8251824.927608265;0.0;5247946.590390166;0.0;0.0;1378038.6459599147;-14116172.637727538;0.0;4779674.348007018;0.0;0.0;1378038.6459599147;-13653635.959359191;0.0;1027487.140042367;0.0;0.0;1333585.7864128207;-2202869.2866952526;0.0;426184.39140625;0.0;0.0;6550488.238528246;0.0;0.0;412436.5078125;0.0;0.0;23351870.37281633;0.0;0.0;426184.39140625;0.0;0.0;36213613.863898344;0.0;0.0;17296068.00179709;0.0;0.0;165257036.10061577;-38224502.81139024
131986489;6.05;1;residential;Before 1930;131986489;Bd131986489;1.0;1.0;IdealLoad;IdealLoad;A-A split;True;536.80751953125;88.728515625;1;943.2375577123436;186.96784141652535;41.20507146778199;-8.008446717232262;0.0;45934.7525390625;0.0;0.0;15627990.790038673;0.0;0.0;41489.453906250004;0.0;0.0;12260652.768167237;0.0;0.0;45934.7525390625;0.0;0.0;7379667.950208014;0.0;0.0;44452.986328125;0.0;0.0;1112491.8927200872;0.0;0.0;45934.7525390625;0.0;0.0;141209.90218820627;0.0;0.0;1176995.562105968;0.0;0.0;136654.74405310286;-2884543.4333301415;0.0;1935117.9436916679;0.0;0.0;141209.90218820627;-4671826.046888853;0.0;1772441.3233689351;0.0;0.0;141209.90218820627;-4333479.99285152;0.0;367563.53932953737;0.0;0.0;136654.74405310286;-860812.0960130396;0.0;45934.7525390625;0.0;0.0;2144913.653503787;0.0;0.0;44452.986328125;0.0;0.0;9271475.444949483;0.0;0.0;45934.7525390625;0.0;0.0;14722879.68021722;0.0;0.0;5612187.5577539215;0.0;0.0;63217011.37447534;-12750661.569083553
