,1,18,19,20_p1,20_p2,21
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5450534225677219,0.0,0.0,0.933060743380998,0.5438471131388067,1.5487147949423574
17,0.5009804986042932,0.0,0.0,0.933060743380998,0.5438471131388067,1.5487147949423574
18,0.4824864091333575,0.0,0.0,0.9178753707820716,0.5201359693865948,1.5487147949423574
19,0.4697289946744875,0.0,0.0,0.8872336856489165,0.5054608448385107,1.5487147949423574
20,0.45737467504117735,0.0,0.0,0.8627510244352634,0.49169559020227327,1.5487147949423574
21,0.445607921569271,0.0,0.0,0.8394031557885224,0.4785796721589838,1.5487147949423574
22,0.4342973678944838,0.0,0.0,0.8169151350051137,0.465943428085385,1.5487147949423574
23,0.4236036808119193,0.0,0.0,0.7956415206253575,0.4540139133788569,1.5487147949423574
24,0.4133502577033997,0.0,0.0,0.7751907690948001,0.44254503053856054,1.5487147949423574
25,0.40365087963929647,0.0,0.0,0.7558138853239815,0.4316990121714816,1.5487147949423574
26,0.3943639171089093,0.0,0.0,0.7372166351978789,0.4212909280215037,1.5487147949423574
27,0.3856469334906292,0.0,0.0,0.7197569469922768,0.4115456040370321,1.5487147949423574
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.46965195999682563,0.0,0.0,0.869922521256021,0.4973484543215111,1.5487147949423574
33,0.3823431382864998,0.0,0.0,0.7077886360838357,0.40591895502563136,1.5487147949423574
34,0.3743544184988117,0.0,0.0,0.6919219330790823,0.397031719510774,1.452220621573149
35,0.36667033683387484,0.0,0.0,0.6766179664131309,0.38845631416872295,1.4105648092982648
36,0.3593033768404797,0.0,0.0,0.6619137465435505,0.38021910370382145,1.371637619748018
37,0.3522004956856376,0.0,0.0,0.6477123234713725,0.3722646187685834,1.3339986842531228
38,0.3453665987249619,0.0,0.0,0.6340246021531049,0.364598822539693,1.2976766795224508
39,0.33883861942811805,0.0,0.0,0.6209201454253057,0.35726161568493275,1.2628103514389892
40,0.29711606865885853,0.0,0.0,0.5410899115050128,0.3126728642376264,1.061302983885963
41,0.29087869827141244,0.0,0.0,0.5285479208551898,0.3056565299112424,1.027796120227567
42,0.2879819294291606,0.0,0.0,0.522346721594424,0.30218306092936953,1.0101251895798056
43,0.28240850288808966,0.0,0.0,0.5110698277161975,0.29588136275360943,0.9796840429324429
44,0.2840371379176461,0.0,0.0,0.5134527669775883,0.297212304524498,0.983248973186926
45,0.27920511473191156,0.0,0.0,0.5035810597718453,0.2917084481377043,0.9560602206917619
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.4404602463141083,0.0,0.0,0.7737348395452128,0.4499488429878592,1.3625923646019125
65,0.3603763853269323,0.0,0.0,0.6329963938923222,0.36876678265951834,1.0973056108452854
66,0.35473672354962993,0.0,0.0,0.622041835083944,0.36229193984879193,1.081022152749871
67,0.34566629000657045,0.0,0.0,0.6046296890417344,0.35215877020126196,1.048565731048209
68,0.3364771754195055,0.0,0.0,0.587012299867753,0.3418910421512911,1.0162263246779313
69,0.3276213889963018,0.0,0.0,0.5702743940622383,0.3321656961141826,0.9845840627996216
70,0.3187809508705602,0.0,0.0,0.5536211161146689,0.3224752465504499,0.9535528685283511
