;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W]
2023-01-01 00:00:00;0.0;251507.37320171465;0.0;0.0;32125048.665804084;0.0;7550453.003299567;3029439.4792054263;22532828.65048517
2023-01-01 01:00:00;0.0;251507.37320171465;0.0;0.0;32174191.84118685;0.0;6974188.173103122;3029439.4792054263;22533707.427813068
2023-01-01 02:00:00;0.0;251507.37320171465;0.0;0.0;32129377.543085568;0.0;6528186.115614465;3029439.4792054263;22534586.205140967
2023-01-01 03:00:00;0.0;251507.37320171465;0.0;0.0;32184177.62278552;0.0;6325392.098496308;3029439.4792054263;22733629.26990879
2023-01-01 04:00:00;0.0;251507.37320171465;0.0;0.0;32287545.876138326;0.0;6223863.9446016215;3029439.4792054263;22745492.76383534
2023-01-01 05:00:00;0.0;251507.37320171465;0.0;0.0;32448043.653633673;0.0;6276245.578941717;3029439.4792054263;22770977.306344252
2023-01-01 06:00:00;0.0;314296.61534167244;0.0;0.0;32564585.06092563;0.0;6274631.9666250255;3029439.4792054263;22956569.812426314
2023-01-01 07:00:00;0.0;1391507.0382307568;0.0;0.0;31069753.41788864;0.0;6221410.6058294615;3029439.4792054263;3026925.142665637
2023-01-01 08:00:00;0.0;1391507.0382307568;0.0;0.0;30897365.79381608;0.0;6104482.977079978;3029439.4792054263;3029561.4746493166
2023-01-01 09:00:00;0.0;1297659.3347020245;0.0;0.0;30348186.68294408;0.0;5938512.664303406;3029439.4792054263;3031758.4179690517
2023-01-01 10:00:00;0.0;1255799.8399420516;0.0;0.0;28643942.600656997;0.0;5163889.486098243;3029439.4792054263;3032637.1952969427
2023-01-01 11:00:00;0.0;1302723.6917064188;0.0;0.0;26812012.535793573;0.0;4401518.190606814;3029439.4792054263;3032197.8066329975
2023-01-01 12:00:00;0.0;1302723.6917064188;0.0;0.0;25274294.844077036;0.0;3662042.6689881957;3029439.4792054263;2960503.5848224717
2023-01-01 13:00:00;0.0;1302723.6917064188;0.0;0.0;24392300.933982484;0.0;3800662.291953059;3029439.4792054263;2961821.7508143135
2023-01-01 14:00:00;0.0;1302723.6917064188;0.0;0.0;23903442.750731327;0.0;3971537.8456304804;3029439.4792054263;2960503.5848224717
2023-01-01 15:00:00;0.0;1255799.8399420516;0.0;0.0;23635482.15913293;0.0;4173657.1926659117;3029439.4792054263;2961382.3621503673
2023-01-01 16:00:00;0.0;1318589.0820820103;0.0;0.0;24452214.581326578;0.0;4493662.807487617;3029439.4792054263;2960942.9734864193
2023-01-01 17:00:00;0.0;429074.06625039113;0.0;0.0;26268689.096450467;0.0;4799519.348025206;3029439.4792054263;2888809.3630119488
2023-01-01 18:00:00;0.0;429074.06625039113;0.0;0.0;27284876.120424658;0.0;5127794.794029142;3029439.4792054263;2730019.565430629
2023-01-01 19:00:00;0.0;475997.91801475745;0.0;0.0;27480503.23045271;0.0;5298224.352131809;3029439.4792054263;2729140.788102733
2023-01-01 20:00:00;0.0;475997.91801475745;0.0;0.0;27811397.17338703;0.0;5471849.381157826;3029439.4792054263;2724307.5127993254
2023-01-01 21:00:00;0.0;475997.91801475745;0.0;0.0;28160859.028630447;0.0;5637681.035516457;3029439.4792054263;2715519.7395203905
2023-01-01 22:00:00;0.0;361220.46710603876;0.0;0.0;28300781.69689482;0.0;5582648.237670113;3029439.4792054263;2658399.213207325
2023-01-01 23:00:00;0.0;361220.46710603876;0.0;0.0;28324350.535608027;0.0;5471849.381157826;3029439.4792054263;2450128.986496616
2023-01-02 00:00:00;0.0;118964.44763183592;0.0;0.0;28713471.240411274;0.0;5416080.593115261;3029439.4792054263;2451007.763824508
2023-01-02 01:00:00;0.0;118964.44763183592;0.0;0.0;28906113.99932879;0.0;5466394.018220928;3029439.4792054263;2451886.541152401
2023-01-02 02:00:00;0.0;118964.44763183592;0.0;0.0;29164022.070473358;0.0;5577270.097253217;3029439.4792054263;2452765.3184802937
2023-01-02 03:00:00;0.0;118964.44763183592;0.0;0.0;29361801.547262862;0.0;5632341.135786149;3029439.4792054263;2651808.383248125
2023-01-02 04:00:00;0.0;118964.44763183592;0.0;0.0;29559243.742626697;0.0;5687169.317307978;3029439.4792054263;2663671.8771746866
2023-01-02 05:00:00;0.0;118964.44763183592;0.0;0.0;29689886.909809705;0.0;5687169.317307978;3029439.4792054263;2689156.4196835924
2023-01-02 06:00:00;0.0;149587.34760742186;0.0;0.0;29886042.163580526;0.0;5741755.991203962;3029439.4792054263;2874748.9257656583
2023-01-02 07:00:00;0.0;1173780.6002685549;0.0;0.0;29274256.793549165;0.0;5692471.221493749;3029439.4792054263;2882657.921716696
2023-01-02 08:00:00;0.0;1173780.6002685549;0.0;0.0;28459136.19661772;0.0;5637681.035516457;3029439.4792054263;3065628.279886552
2023-01-02 09:00:00;0.0;1132950.0669677733;0.0;0.0;28331657.796475034;0.0;5460052.859686875;3029439.4792054263;3067825.2232062872
2023-01-02 10:00:00;0.0;1112534.800317383;0.0;0.0;27804946.456899088;0.0;5166636.617710477;3029439.4792054263;3068704.0005341778
2023-01-02 11:00:00;0.0;1132950.0669677733;0.0;0.0;27310246.354029205;0.0;4930649.902631405;3029439.4792054263;3068264.6118702325
2023-01-02 12:00:00;0.0;1132950.0669677733;0.0;0.0;26798990.08062896;0.0;4632792.12553185;3029439.4792054263;3068704.0005341778
2023-01-02 13:00:00;0.0;1132950.0669677733;0.0;0.0;26731074.645939503;0.0;4566629.745503691;3029439.4792054263;2979855.153432931
2023-01-02 14:00:00;0.0;1132950.0669677733;0.0;0.0;26743024.679672576;0.0;4666521.966072984;3029439.4792054263;2978536.9874410895
2023-01-02 15:00:00;0.0;1112534.800317383;0.0;0.0;26849681.427031558;0.0;4666393.44608615;3029439.4792054263;2979415.764768985
2023-01-02 16:00:00;0.0;1143157.7002929687;0.0;0.0;26903270.607097816;0.0;4673211.6793219;3029439.4792054263;2978976.376105037
2023-01-02 17:00:00;0.0;200625.51423339845;0.0;0.0;27441508.96929069;0.0;4673593.554274384;3029439.4792054263;2978976.376105037
2023-01-02 18:00:00;0.0;200625.51423339845;0.0;0.0;28013349.09357809;0.0;4745287.117508742;3029439.4792054263;2730019.565430629
2023-01-02 19:00:00;0.0;221040.7808837891;0.0;0.0;28048068.07304317;0.0;4785943.904775496;3029439.4792054263;2729140.788102733
2023-01-02 20:00:00;0.0;221040.7808837891;0.0;0.0;28010919.501362685;0.0;4727105.565987183;3029439.4792054263;2724307.5127993254
2023-01-02 21:00:00;0.0;221040.7808837891;0.0;0.0;28027627.90564981;0.0;4727105.565987183;3029439.4792054263;2715519.7395203905
2023-01-02 22:00:00;0.0;170002.61425781247;0.0;0.0;28055408.047144186;0.0;4789016.896703665;3029439.4792054263;2658399.213207325
2023-01-02 23:00:00;0.0;170002.61425781247;0.0;0.0;28065513.86944701;0.0;4783096.284968637;3029439.4792054263;2450128.986496616
2023-01-03 00:00:00;0.0;118964.44763183592;0.0;0.0;28108330.172320984;0.0;4783096.284968637;3029439.4792054263;2451007.763824508
2023-01-03 01:00:00;0.0;118964.44763183592;0.0;0.0;28114987.30349792;0.0;4777163.998652017;3029439.4792054263;2451886.541152401
2023-01-03 02:00:00;0.0;118964.44763183592;0.0;0.0;28119714.08929814;0.0;4777163.998652017;3029439.4792054263;2452765.3184802937
