;Gas consumption [Nm3];Electric consumption [Wh];Oil consumption [L];Wood consumption [kg];TZ sensible load [W];TZ latent load [W];TZ AHU pre heater load [W];TZ AHU post heater load [W];TZ DHW demand [W]
2023-01-01 00:00:00;43.73003861222823;4959.1081322247055;0.0;0.0;608932.5934046535;0.0;0.0;0.0;0.0
2023-01-01 00:30:00;43.028349173004074;4959.1081322247055;0.0;0.0;599162.6473938328;0.0;0.0;0.0;0.0
2023-01-01 01:00:00;42.42207697277229;4959.1081322247055;0.0;0.0;590721.36723046;0.0;0.0;0.0;0.0
2023-01-01 01:30:00;41.90176225580546;4959.1081322247055;0.0;0.0;583477.0195154125;0.0;0.0;0.0;0.0
2023-01-01 02:00:00;41.45888351831451;4959.1081322247055;0.0;0.0;577310.9374451556;0.0;0.0;0.0;0.0
2023-01-01 02:30:00;41.227412151494086;4959.1081322247055;0.0;0.0;574088.948312873;0.0;0.0;0.0;0.0
2023-01-01 03:00:00;41.070623948577435;4959.1081322247055;0.0;0.0;571906.8730589305;0.0;0.0;0.0;0.0
2023-01-01 03:30:00;40.83946871808188;4959.1081322247055;0.0;0.0;568688.9069050526;0.0;0.0;0.0;0.0
2023-01-01 04:00:00;40.65708719336291;4959.1081322247055;0.0;0.0;566150.0756622964;0.0;0.0;0.0;0.0
2023-01-01 04:30:00;40.44782145486024;4959.1081322247055;0.0;0.0;563236.702803688;0.0;0.0;0.0;0.0
2023-01-01 05:00:00;40.2722213469585;4959.1081322247055;0.0;0.0;560792.0909505608;0.0;0.0;0.0;0.0
2023-01-01 05:30:00;40.12695048690196;4959.1081322247055;0.0;0.0;558769.7813329251;0.0;0.0;0.0;0.0
2023-01-01 06:00:00;40.18087536245628;5893.394374900487;0.0;0.0;559521.8167778937;0.0;0.0;0.0;0.0
2023-01-01 06:30:00;40.012374636989094;5893.394374900487;0.0;0.0;557175.8097108374;0.0;0.0;0.0;0.0
2023-01-01 07:00:00;39.728523320834086;7139.109365134861;0.0;0.0;553223.0566597044;0.0;0.0;0.0;0.0
2023-01-01 07:30:00;39.46154102105385;7139.109365134861;0.0;0.0;549506.1488706036;0.0;0.0;0.0;0.0
2023-01-01 08:00:00;39.14054742460519;7139.109365134861;0.0;0.0;545036.4138393762;0.0;0.0;0.0;0.0
2023-01-01 08:30:00;38.75691825885188;7139.109365134861;0.0;0.0;539694.8189659711;0.0;0.0;0.0;0.0
2023-01-01 09:00:00;38.66068154732792;5893.394374900487;0.0;0.0;538355.9716807299;0.0;0.0;0.0;0.0
2023-01-01 09:30:00;38.24090380736304;5893.394374900487;0.0;0.0;532510.9180669948;0.0;0.0;0.0;0.0
2023-01-01 10:00:00;37.84834954909888;5270.536879783298;0.0;0.0;527045.1321969787;0.0;0.0;0.0;0.0
2023-01-01 10:30:00;37.51517421442619;5270.536879783298;0.0;0.0;522406.07281222334;0.0;0.0;0.0;0.0
2023-01-01 11:00:00;37.11875123512797;5893.394374900487;0.0;0.0;516886.07606407325;0.0;0.0;0.0;0.0
2023-01-01 11:30:00;36.791015673672426;5893.394374900487;0.0;0.0;512322.32956400875;0.0;0.0;0.0;0.0
2023-01-01 12:00:00;36.47732898047973;5893.394374900487;0.0;0.0;507954.3534265993;0.0;0.0;0.0;0.0
2023-01-01 12:30:00;36.16491454587949;5893.394374900487;0.0;0.0;503603.68986373296;0.0;0.0;0.0;0.0
2023-01-01 13:00:00;35.822367527351055;5893.394374900487;0.0;0.0;498833.46243191854;0.0;0.0;0.0;0.0
2023-01-01 13:30:00;35.60378841290568;5893.394374900487;0.0;0.0;495789.6344829732;0.0;0.0;0.0;0.0
2023-01-01 14:00:00;35.419469738184965;5893.394374900487;0.0;0.0;493222.87007306155;0.0;0.0;0.0;0.0
2023-01-01 14:30:00;35.31021238753644;5893.394374900487;0.0;0.0;491701.3261259827;0.0;0.0;0.0;0.0
2023-01-01 15:00:00;35.307478085144794;5270.536879783298;0.0;0.0;491663.35040305887;0.0;0.0;0.0;0.0
2023-01-01 15:30:00;35.332362472089876;5270.536879783298;0.0;0.0;492009.89247414295;0.0;0.0;0.0;0.0
2023-01-01 16:00:00;35.17501135894988;6204.823122459079;0.0;0.0;489818.02432329213;0.0;0.0;0.0;0.0
2023-01-01 16:30:00;35.217255510447885;6204.823122459079;0.0;0.0;490406.45737985737;0.0;0.0;0.0;0.0
2023-01-01 17:00:00;35.12945934770394;7450.538112693455;0.0;0.0;489183.58265028684;0.0;0.0;0.0;0.0
2023-01-01 17:30:00;35.22637259986841;7450.538112693455;0.0;0.0;490533.37152604834;0.0;0.0;0.0;0.0
2023-01-01 18:00:00;35.32661085601388;7450.538112693455;0.0;0.0;491929.43956608884;0.0;0.0;0.0;0.0
2023-01-01 18:30:00;35.359021738846835;7450.538112693455;0.0;0.0;492380.8520973817;0.0;0.0;0.0;0.0
2023-01-01 19:00:00;35.176774124080914;8073.395607810643;0.0;0.0;489842.39759292133;0.0;0.0;0.0;0.0
2023-01-01 19:30:00;35.27126195716327;8073.395607810643;0.0;0.0;491158.3378898923;0.0;0.0;0.0;0.0
2023-01-01 20:00:00;35.369318270262475;8073.395607810643;0.0;0.0;492523.95527503465;0.0;0.0;0.0;0.0
2023-01-01 20:30:00;35.47059011374163;8073.395607810643;0.0;0.0;493934.3360073137;0.0;0.0;0.0;0.0
2023-01-01 21:00:00;35.574759462391995;8073.395607810643;0.0;0.0;495385.05259112787;0.0;0.0;0.0;0.0
2023-01-01 21:30:00;35.89401137127646;8073.395607810643;0.0;0.0;499831.20183076465;0.0;0.0;0.0;0.0
2023-01-01 22:00:00;36.2919636205644;6516.251870017674;0.0;0.0;505373.44375464646;0.0;0.0;0.0;0.0
2023-01-01 22:30:00;36.7964502050246;6516.251870017674;0.0;0.0;512399.23175893514;0.0;0.0;0.0;0.0
2023-01-01 23:00:00;37.328568396530116;6516.251870017674;0.0;0.0;519809.74814982945;0.0;0.0;0.0;0.0
2023-01-01 23:30:00;38.02722825592505;6516.251870017674;0.0;0.0;529539.5966093012;0.0;0.0;0.0;0.0
2023-01-02 00:00:00;38.89666892127804;4959.1081322247055;0.0;0.0;541648.011202323;0.0;0.0;0.0;0.0
2023-01-02 00:30:00;39.24292353652223;4959.1081322247055;0.0;0.0;546469.7115212004;0.0;0.0;0.0;0.0
2023-01-02 01:00:00;39.58074258906596;4959.1081322247055;0.0;0.0;551173.9341408291;0.0;0.0;0.0;0.0
2023-01-02 01:30:00;39.840138830479624;4959.1081322247055;0.0;0.0;554785.9689015187;0.0;0.0;0.0;0.0
2023-01-02 02:00:00;40.08677045019043;4959.1081322247055;0.0;0.0;558220.2536912047;0.0;0.0;0.0;0.0
2023-01-02 02:30:00;40.18025512860515;4959.1081322247055;0.0;0.0;559521.68672005;0.0;0.0;0.0;0.0
2023-01-02 03:00:00;40.25154193925678;4959.1081322247055;0.0;0.0;560514.0267820902;0.0;0.0;0.0;0.0
